0.0448
51 5101
587 233 220
20
1 30 1  84 0  33 1 6
2 42 1  59 1  34 1 4
3 103 0  100 0  46 1 6
4 111 1  99 1  65 1 6
5 31 1  99 0  38 1 8
6 119 0  60 1  33 1 5
7 77 0  47 0  23 1 10
8 98 1  93 1  69 1 6
9 33 1  57 1  80 0 3
10 40 1  97 0  36 1 3
11 52 1  88 0  34 1 7
12 45 1  43 1  51 1 5
13 108 0  68 0  22 1 2
14 97 0  99 0  45 1 8
15 40 1  29 1  29 1 8
16 98 1  53 1  63 1 5
17 115 0  53 1  49 1 5
18 81 1  83 1  57 1 7
19 112 1  73 1  67 1 5
20 47 1  28 1  55 1 4
(176,34,163) ; (0,0,0)
(333,99,220) ; (0,134,0)
(241,53,219) ; (346,0,0)
(176,99,186) ; (411,134,0)
(299,100,138) ; (0,34,0)
(171,81,197) ; (416,53,0)
(73,112,156) ; (338,121,0)
(119,33,120) ; (176,0,0)
(112,67,219) ; (304,53,0)
(45,51,219) ; (301,0,0)
(119,33,60) ; (176,0,120)
(36,97,80) ; (0,34,138)
(198,97,45) ; (36,34,138)
(63,98,53) ; (234,34,138)
(68,108,22) ; (338,121,156)
(160,33,57) ; (0,0,163)
(62,99,38) ; (344,130,178)
(116,29,40) ; (176,0,180)
(40,97,36) ; (36,34,183)
(156,88,34) ; (76,34,183)
(84,90,33) ; (503,142,186)
(80,57,33) ; (423,175,186)
(87,40,29) ; (416,135,186)
(55,94,28) ; (234,34,191)
(141,77,23) ; (441,53,197)
