0.0564
23 2301
587 233 220
20
1 109 0  41 1  63 1 7
2 80 0  53 1  39 1 5
3 115 0  45 1  47 1 7
4 107 0  53 1  44 1 5
5 52 1  76 1  64 1 10
6 41 1  88 0  47 1 8
7 99 0  68 0  24 1 5
8 69 0  52 0  20 1 9
9 117 0  88 1  54 1 7
10 51 1  35 1  60 1 4
11 115 0  91 0  20 1 6
12 85 1  51 1  52 1 4
13 99 1  57 1  67 1 6
14 114 0  66 1  34 1 5
15 70 1  42 1  44 1 7
16 89 1  52 1  72 1 8
17 79 1  99 1  66 1 5
18 106 0  76 0  37 1 4
19 49 1  30 1  66 0 5
20 38 1  47 1  46 1 12
(135,115,214) ; (0,0,0)
(198,79,217) ; (389,0,0)
(208,72,218) ; (379,161,0)
(176,117,162) ; (0,116,0)
(109,82,189) ; (478,79,0)
(91,115,167) ; (135,0,0)
(47,115,135) ; (176,118,0)
(88,82,188) ; (390,79,0)
(120,107,212) ; (269,0,0)
(80,53,220) ; (299,180,0)
(76,52,212) ; (223,181,0)
(42,70,220) ; (226,0,0)
(99,68,216) ; (280,112,0)
(52,64,76) ; (223,117,0)
(38,46,141) ; (226,70,0)
(51,60,140) ; (223,121,76)
(47,114,46) ; (176,119,135)
(38,46,47) ; (226,70,141)
(88,117,54) ; (0,116,162)
(85,104,51) ; (88,129,162)
(85,104,51) ; (135,0,167)
(47,93,38) ; (176,140,181)
(66,49,30) ; (412,112,188)
(98,66,30) ; (489,95,189)
