0.0506
81 8101
587 233 220
20
1 32 1  25 1  62 0 10
2 72 1  96 1  68 1 8
3 36 1  72 0  65 1 8
4 94 0  59 0  29 1 8
5 96 0  25 1  25 1 6
6 31 1  77 0  39 1 7
7 93 0  66 1  37 1 13
8 77 1  62 1  46 1 6
9 80 0  38 1  20 1 8
10 65 1  93 1  57 1 10
11 83 0  55 0  22 1 7
12 30 1  96 0  28 1 3
13 82 1  81 1  75 1 10
14 109 0  92 0  24 1 7
15 60 1  39 1  45 1 12
16 45 1  88 1  53 1 5
17 58 1  44 1  51 1 4
18 76 1  51 1  69 1 7
19 42 1  81 1  75 1 4
20 59 0  80 0  26 1 5
(370,81,150) ; (0,0,0)
(93,148,186) ; (0,85,0)
(186,114,220) ; (401,119,0)
(94,118,181) ; (493,0,0)
(272,72,192) ; (93,161,0)
(123,82,195) ; (370,0,0)
(307,78,131) ; (93,83,0)
(93,37,198) ; (400,82,0)
(36,72,195) ; (365,161,0)
(135,53,88) ; (93,106,131)
(80,20,38) ; (93,83,131)
(80,20,38) ; (173,83,131)
(116,51,88) ; (283,108,131)
(124,25,64) ; (275,83,131)
(53,45,88) ; (228,114,131)
(76,51,69) ; (0,0,150)
(96,30,56) ; (0,51,150)
(288,36,65) ; (76,0,150)
(180,45,39) ; (96,36,150)
(88,45,53) ; (282,36,150)
(80,20,38) ; (93,83,169)
(80,20,38) ; (173,83,169)
(80,80,38) ; (506,0,181)
(77,31,39) ; (509,80,181)
(30,96,28) ; (0,137,186)
(59,80,26) ; (30,153,186)
(62,50,32) ; (0,85,186)
(25,62,32) ; (62,91,186)
(154,39,31) ; (96,36,189)
(240,59,26) ; (93,174,192)
(32,62,25) ; (333,171,192)
(96,75,25) ; (394,0,195)
(32,62,25) ; (369,171,195)
(96,25,25) ; (303,83,195)
