0.0378
12 1201
587 233 220
20
1 30 1  65 0  67 0 6
2 39 1  61 1  53 1 2
3 89 0  40 1  50 1 5
4 88 0  78 0  25 1 11
5 61 0  25 1  68 0 8
6 90 1  81 1  56 1 4
7 66 1  84 1  78 1 3
8 36 1  90 0  32 1 4
9 73 1  88 1  76 1 6
10 110 0  78 1  55 1 4
11 47 1  90 1  51 1 8
12 116 1  89 1  74 1 6
13 90 1  74 1  63 1 7
14 67 0  29 1  49 1 7
15 56 1  90 1  50 1 11
16 71 0  25 1  80 0 6
17 42 1  33 1  41 1 4
18 43 1  63 1  50 1 8
19 115 0  41 1  72 1 6
20 78 0  43 0  20 1 4
(360,74,220) ; (0,0,0)
(412,159,90) ; (0,74,0)
(76,88,219) ; (511,0,0)
(110,78,220) ; (477,155,0)
(88,76,219) ; (423,0,0)
(78,66,84) ; (509,89,0)
(63,90,148) ; (414,143,0)
(67,65,150) ; (442,76,0)
(63,74,90) ; (360,0,0)
(29,67,98) ; (413,76,0)
(78,66,84) ; (509,89,84)
(89,158,125) ; (0,75,90)
(80,159,125) ; (89,74,90)
(61,68,125) ; (362,0,90)
(148,116,130) ; (169,117,90)
(90,36,128) ; (318,197,90)
(90,56,50) ; (318,141,90)
(150,43,126) ; (169,74,90)
(87,67,49) ; (321,74,90)
(29,67,49) ; (413,76,98)
(84,66,78) ; (324,74,139)
(89,50,40) ; (319,147,140)
(29,67,49) ; (413,76,147)
(63,86,50) ; (414,147,148)
(67,65,30) ; (442,76,150)
(68,61,50) ; (519,94,168)
(61,53,39) ; (448,76,180)
(78,43,40) ; (330,154,180)
(43,78,20) ; (434,155,198)
