0.05
49 4901
587 233 220
20
1 67 0  59 0  20 1 6
2 80 0  97 0  26 1 7
3 97 1  76 1  55 1 11
4 52 1  83 1  52 1 6
5 110 0  75 0  21 1 12
6 37 1  80 0  65 1 10
7 63 0  68 0  28 1 6
8 30 1  60 0  73 0 11
9 92 0  25 1  80 0 13
10 49 1  32 1  35 1 13
11 52 1  46 1  78 1 14
12 61 0  58 0  21 1 13
13 37 1  44 1  33 1 12
14 100 0  43 1  77 1 9
15 99 0  71 0  28 1 4
16 84 0  73 0  32 1 9
17 63 1  40 1  36 1 9
18 51 0  93 0  23 1 6
19 31 1  44 1  65 0 11
20 57 1  40 1  45 1 8
(150,75,189) ; (0,0,0)
(185,160,218) ; (402,0,0)
(100,154,218) ; (0,79,0)
(84,73,160) ; (503,160,0)
(120,73,150) ; (383,160,0)
(110,152,215) ; (100,81,0)
(97,80,207) ; (150,0,0)
(52,156,212) ; (350,0,0)
(97,76,165) ; (286,157,0)
(74,99,72) ; (210,134,0)
(63,68,212) ; (287,0,0)
(40,90,171) ; (247,0,0)
(37,44,198) ; (210,80,0)
(61,58,189) ; (289,68,0)
(65,31,176) ; (285,126,0)
(36,40,189) ; (247,90,0)
(71,99,148) ; (210,134,72)
(59,67,20) ; (444,166,150)
(60,73,30) ; (384,160,150)
(84,73,32) ; (503,160,160)
(96,35,49) ; (287,198,165)
(57,40,45) ; (326,158,165)
(35,32,49) ; (291,166,165)
(59,67,20) ; (444,166,170)
(40,57,45) ; (247,0,171)
(35,32,49) ; (247,57,171)
(65,31,44) ; (285,126,176)
(59,67,40) ; (385,166,180)
(132,65,31) ; (0,0,189)
(61,58,21) ; (289,68,189)
(59,67,20) ; (444,166,190)
(67,59,20) ; (520,174,192)
