0.049
61 6101
587 233 220
20
1 51 1  62 1  37 1 5
2 49 1  36 1  79 0 5
3 70 1  73 1  62 1 2
4 63 1  87 0  39 1 12
5 64 1  85 1  64 1 7
6 41 1  70 1  60 1 5
7 59 1  93 1  66 1 9
8 110 1  72 1  77 1 5
9 50 0  98 0  20 1 7
10 36 1  86 0  41 1 7
11 75 1  82 1  72 1 6
12 103 0  86 0  42 1 9
13 96 1  99 1  63 1 2
14 60 1  33 1  65 1 3
15 38 1  29 1  51 1 4
16 41 1  53 1  31 1 6
17 80 1  85 1  45 1 3
18 44 1  44 1  43 1 7
19 39 1  64 1  49 1 7
20 96 1  89 1  73 1 6
(72,77,220) ; (0,0,0)
(195,153,219) ; (392,0,0)
(82,150,219) ; (0,83,0)
(159,79,144) ; (428,154,0)
(279,66,216) ; (72,0,0)
(258,103,126) ; (82,130,0)
(261,63,216) ; (82,66,0)
(86,36,164) ; (342,197,0)
(41,70,180) ; (351,0,0)
(86,44,132) ; (342,153,0)
(45,80,170) ; (347,70,0)
(204,38,91) ; (82,195,126)
(140,62,73) ; (82,133,126)
(53,41,93) ; (287,192,126)
(64,64,85) ; (222,131,126)
(53,62,78) ; (287,130,126)
(86,41,36) ; (342,156,132)
(110,77,72) ; (477,154,144)
(41,70,60) ; (436,161,144)
(86,36,41) ; (342,197,164)
(86,41,36) ; (342,156,168)
(36,79,49) ; (356,70,170)
(41,53,31) ; (351,0,180)
(98,50,20) ; (82,145,199)
