0.0564
66 6601
587 233 220
20
1 90 1  65 1  80 1 6
2 80 0  46 1  25 1 3
3 95 0  43 1  59 1 4
4 83 1  87 1  56 1 8
5 60 1  94 0  42 1 3
6 43 1  91 0  30 1 7
7 93 0  64 0  20 1 6
8 65 1  68 1  41 1 6
9 71 1  99 1  64 1 4
10 119 0  61 1  42 1 5
11 71 0  70 0  33 1 5
12 66 0  25 1  58 0 5
13 117 0  37 1  31 1 4
14 69 1  51 1  72 1 10
15 96 1  99 1  77 1 3
16 107 1  87 1  68 1 7
17 72 1  50 1  80 1 3
18 61 0  78 0  26 1 6
19 35 1  66 1  39 1 8
20 79 1  92 0  43 1 9
(0,0,0) ; (43,92,79)
(43,0,0) ; (86,92,79)
(86,0,0) ; (129,92,79)
(129,0,0) ; (172,92,79)
(0,0,79) ; (43,92,158)
(43,0,79) ; (86,92,158)
(86,0,79) ; (129,92,158)
(129,0,79) ; (172,92,158)
(247,0,0) ; (315,87,107)
(315,0,0) ; (383,87,107)
(383,0,0) ; (451,87,107)
(451,0,0) ; (519,87,107)
(519,0,0) ; (587,87,107)
(247,0,107) ; (330,87,163)
(330,0,107) ; (413,87,163)
(413,0,107) ; (496,87,163)
(496,0,107) ; (579,87,163)
(247,0,163) ; (330,87,219)
(330,0,163) ; (413,87,219)
(413,0,163) ; (496,87,219)
(496,0,163) ; (579,87,219)
(0,182,0) ; (69,233,72)
(69,182,0) ; (138,233,72)
(138,182,0) ; (218,232,72)
(0,182,72) ; (69,233,144)
(69,182,72) ; (138,233,144)
(138,182,72) ; (218,232,144)
(0,182,144) ; (69,233,216)
(69,182,144) ; (138,233,216)
(138,182,144) ; (218,232,216)
(491,156,0) ; (587,233,99)
(491,156,99) ; (587,233,198)
(491,156,198) ; (584,220,218)
(0,92,0) ; (65,182,80)
(65,92,0) ; (130,182,80)
(130,92,0) ; (195,182,80)
(0,92,80) ; (65,182,160)
(65,92,80) ; (130,182,160)
(130,92,80) ; (195,182,160)
(0,92,160) ; (95,135,219)
(95,92,160) ; (190,135,219)
(0,135,160) ; (95,178,219)
(95,135,160) ; (190,178,219)
(470,88,0) ; (511,156,65)
(511,88,0) ; (552,156,65)
(552,88,0) ; (587,154,39)
(552,88,39) ; (587,154,78)
(470,88,65) ; (511,156,130)
(511,88,65) ; (552,156,130)
(552,88,78) ; (587,154,117)
(552,88,117) ; (587,154,156)
(470,88,130) ; (511,156,195)
(511,88,130) ; (552,156,195)
(552,88,156) ; (587,154,195)
(470,88,195) ; (528,154,220)
(528,88,195) ; (586,154,220)
(392,162,0) ; (491,233,64)
(392,162,64) ; (491,233,128)
(392,162,128) ; (491,233,192)
(392,162,192) ; (485,226,212)
(172,0,0) ; (240,87,107)
(172,0,107) ; (240,87,214)
(390,87,0) ; (470,112,46)
(390,112,0) ; (470,137,46)
(390,137,0) ; (470,162,46)
(273,172,0) ; (392,233,42)
(273,172,42) ; (392,233,84)
(273,172,84) ; (392,233,126)
(273,172,126) ; (392,233,168)
(273,172,168) ; (392,233,210)
(218,164,0) ; (269,233,72)
(218,164,72) ; (269,233,144)
(218,164,144) ; (269,233,216)
(298,129,0) ; (389,172,30)
(298,129,30) ; (389,172,60)
(298,129,60) ; (389,172,90)
(298,129,90) ; (390,172,169)
(298,129,169) ; (389,172,199)
(195,87,0) ; (294,164,96)
(296,87,0) ; (390,129,60)
(400,91,46) ; (470,162,79)
(400,91,79) ; (470,162,112)
(400,91,112) ; (470,162,145)
(400,91,145) ; (470,162,178)
(400,91,178) ; (435,157,217)
(435,91,178) ; (470,157,217)
(296,87,60) ; (390,129,120)
(296,87,120) ; (390,129,180)
(195,93,96) ; (294,164,160)
(0,0,158) ; (117,37,189)
(0,37,158) ; (117,74,189)
(0,0,189) ; (117,37,220)
(0,37,189) ; (117,74,220)
(117,0,158) ; (160,91,188)
(117,0,188) ; (160,91,218)
(195,100,160) ; (288,164,180)
(195,100,180) ; (288,164,200)
(195,100,200) ; (288,164,220)
(324,87,180) ; (390,122,219)
