0.0521
39 3901
587 233 220
20
1 76 1  100 1  68 1 10
2 34 1  93 0  40 1 5
3 111 1  84 1  72 1 2
4 90 1  99 1  69 1 10
5 79 1  45 1  43 1 10
6 79 1  64 1  43 1 4
7 77 1  51 1  52 1 4
8 113 0  38 1  36 1 5
9 38 1  70 1  39 1 4
10 51 1  40 1  33 1 6
11 36 1  45 1  65 1 4
12 89 1  89 1  61 1 7
13 91 0  38 1  33 1 4
14 84 1  43 1  49 1 6
15 45 1  48 1  69 1 8
16 70 0  28 1  57 0 4
17 37 1  27 1  33 1 5
18 80 1  66 1  80 1 7
19 60 1  36 1  52 1 7
20 54 1  81 0  38 1 6
(0,0,0) ; (99,90,69)
(99,0,0) ; (198,90,69)
(198,0,0) ; (297,90,69)
(297,0,0) ; (345,45,69)
(297,45,0) ; (345,90,69)
(0,95,0) ; (99,164,90)
(99,95,0) ; (198,164,90)
(0,164,0) ; (99,233,90)
(99,164,0) ; (198,233,90)
(0,95,90) ; (48,164,135)
(48,95,90) ; (96,164,135)
(96,95,90) ; (195,164,180)
(0,164,90) ; (99,233,180)
(99,164,90) ; (198,233,180)
(0,95,135) ; (48,164,180)
(48,95,135) ; (96,164,180)
(0,95,180) ; (93,129,220)
(0,129,180) ; (93,163,220)
(0,163,180) ; (93,197,220)
(93,95,180) ; (126,146,220)
(93,146,180) ; (126,197,220)
(126,95,180) ; (159,146,220)
(159,95,180) ; (192,146,220)
(126,146,180) ; (159,197,220)
(159,146,180) ; (192,197,220)
(0,197,180) ; (93,231,220)
(93,197,180) ; (186,231,220)
(383,0,0) ; (451,76,100)
(451,0,0) ; (519,76,100)
(519,0,0) ; (587,76,100)
(383,76,0) ; (451,152,100)
(451,76,0) ; (519,152,100)
(519,76,0) ; (587,152,100)
(383,0,100) ; (483,76,168)
(483,0,100) ; (583,76,168)
(383,76,100) ; (483,152,168)
(483,76,100) ; (583,152,168)
(347,153,0) ; (427,233,66)
(427,153,0) ; (507,233,66)
(507,153,0) ; (587,233,66)
(347,153,66) ; (427,233,132)
(427,153,66) ; (507,233,132)
(507,153,66) ; (587,233,132)
(347,153,132) ; (392,232,175)
(392,153,132) ; (456,232,175)
(456,153,132) ; (520,232,175)
(520,153,132) ; (584,232,175)
(347,153,175) ; (392,232,218)
(392,153,175) ; (437,232,218)
(437,153,175) ; (482,232,218)
(482,153,175) ; (527,232,218)
(527,153,175) ; (572,232,218)
(198,149,0) ; (247,233,43)
(247,149,0) ; (296,233,43)
(296,149,0) ; (345,233,43)
(198,149,43) ; (270,233,154)
(270,149,43) ; (342,233,154)
(345,0,0) ; (383,113,36)
(345,0,36) ; (383,113,72)
(345,0,72) ; (383,113,108)
(345,0,108) ; (383,113,144)
(345,0,144) ; (381,113,182)
(198,92,0) ; (268,149,28)
(198,92,28) ; (268,149,56)
(198,92,56) ; (268,149,84)
(198,92,84) ; (268,149,112)
(345,114,0) ; (383,153,70)
(345,114,70) ; (383,153,140)
(268,97,0) ; (345,149,51)
(268,97,51) ; (345,149,102)
(268,97,102) ; (345,148,154)
(0,0,69) ; (89,89,130)
(89,0,69) ; (178,89,130)
(178,0,69) ; (267,89,130)
(269,0,69) ; (307,81,123)
(307,0,69) ; (345,81,123)
(269,0,123) ; (307,81,177)
(307,0,123) ; (345,81,177)
(198,101,112) ; (267,149,157)
(0,0,130) ; (61,89,219)
(61,0,130) ; (122,89,219)
(122,0,130) ; (183,89,219)
(183,0,130) ; (267,49,173)
(183,49,130) ; (264,87,184)
(183,49,184) ; (210,86,217)
(210,49,184) ; (237,86,217)
(237,49,184) ; (264,86,217)
(345,114,140) ; (383,153,210)
(198,188,154) ; (234,233,219)
(234,188,154) ; (270,233,219)
(270,188,154) ; (306,233,219)
(306,188,154) ; (342,233,219)
(198,150,154) ; (289,188,187)
(198,150,187) ; (289,188,220)
(290,152,154) ; (342,188,214)
(268,97,154) ; (345,148,206)
(198,101,157) ; (267,149,202)
(463,0,168) ; (523,36,220)
(523,0,168) ; (583,36,220)
(463,36,168) ; (523,72,220)
(523,36,168) ; (583,72,220)
(463,72,168) ; (523,108,220)
(523,72,168) ; (583,108,220)
(415,109,168) ; (499,152,217)
(499,109,168) ; (583,152,217)
(384,0,168) ; (463,45,211)
(384,45,168) ; (463,109,211)
(388,115,168) ; (415,152,201)
(183,0,173) ; (262,45,216)
(300,0,177) ; (345,79,220)
(269,0,177) ; (296,33,214)
(348,0,182) ; (381,91,220)
