0.0536
10 1001
587 233 220
20
1 102 0  36 1  76 0 6
2 54 1  74 1  67 1 7
3 41 1  76 1  79 1 8
4 82 1  66 1  64 1 6
5 120 0  79 1  47 1 6
6 93 1  81 1  59 1 4
7 72 1  80 1  55 1 6
8 120 1  87 1  66 1 3
9 60 1  62 0  31 1 4
10 93 0  35 1  21 1 6
11 67 1  70 1  61 1 6
12 111 0  41 1  50 1 6
13 117 0  31 1  22 1 7
14 31 1  31 1  75 0 11
15 40 1  35 1  37 1 8
16 95 0  58 0  26 1 7
17 50 1  44 1  57 1 6
18 98 0  95 0  35 1 4
19 88 1  94 1  49 1 10
20 75 1  43 1  57 1 6
(150,174,57) ; (0,0,0)
(246,79,217) ; (341,0,0)
(188,88,217) ; (399,145,0)
(160,55,216) ; (0,178,0)
(246,66,215) ; (341,79,0)
(186,59,162) ; (150,0,0)
(134,74,197) ; (160,159,0)
(102,76,216) ; (297,157,0)
(190,98,158) ; (150,59,0)
(150,111,82) ; (0,0,57)
(150,62,62) ; (0,112,57)
(135,62,101) ; (0,112,119)
(82,76,79) ; (0,0,139)
(80,35,37) ; (0,76,139)
(67,54,74) ; (82,0,139)
(43,57,75) ; (82,54,139)
(117,66,62) ; (150,59,158)
(186,31,60) ; (150,126,158)
(70,67,61) ; (268,59,158)
(95,58,52) ; (150,0,162)
(75,57,43) ; (245,0,162)
(75,31,31) ; (0,76,176)
(117,31,22) ; (160,202,197)
(93,35,21) ; (160,167,197)
