0.0416
34 3401
587 233 220
20
1 86 0  36 1  37 1 5
2 72 1  82 1  53 1 10
3 86 0  31 1  47 1 5
4 51 1  67 1  45 1 12
5 90 0  39 1  59 1 5
6 114 0  76 0  21 1 16
7 37 1  27 1  79 0 9
8 48 1  90 1  78 1 8
9 89 0  85 0  20 1 5
10 110 0  90 0  27 1 7
11 69 1  77 1  48 1 6
12 43 1  40 1  51 1 13
13 48 1  27 1  61 0 13
14 33 1  57 1  79 0 11
15 34 1  61 0  24 1 13
16 43 1  54 1  43 1 5
17 72 1  89 1  55 1 9
18 52 1  81 1  59 1 4
19 61 1  31 1  76 0 12
20 52 0  25 1  58 0 20
(234,96,220) ; (0,0,0)
(90,231,214) ; (497,0,0)
(349,55,216) ; (0,178,0)
(144,82,159) ; (0,96,0)
(152,114,168) ; (345,0,0)
(52,118,212) ; (445,115,0)
(96,61,215) ; (349,172,0)
(114,79,219) ; (144,99,0)
(104,58,175) ; (341,114,0)
(110,90,189) ; (234,0,0)
(47,86,155) ; (294,92,0)
(36,86,185) ; (258,92,0)
(43,86,54) ; (298,92,155)
(72,82,53) ; (0,96,159)
(33,79,57) ; (72,99,159)
(37,79,54) ; (105,99,159)
(58,52,50) ; (439,0,168)
(88,61,48) ; (409,52,168)
(40,43,51) ; (399,0,168)
(54,61,48) ; (345,0,168)
(61,48,27) ; (348,61,168)
(86,54,43) ; (359,118,175)
(24,61,34) ; (258,117,185)
(61,76,31) ; (234,0,189)
(37,79,27) ; (307,0,189)
(61,34,24) ; (348,61,195)
