(110,127,217)
(0,0,0)
(243,85,216)
(344,0,0)
(110,144,150)
(477,89,0)
(312,101,149)
(0,132,0)
(98,132,184)
(110,0,0)
(84,144,80)
(393,89,0)
(79,116,215)
(314,117,0)
(129,79,141)
(208,0,0)
(79,31,215)
(314,85,0)
(56,51,195)
(208,79,0)
(49,44,140)
(264,79,0)
(83,118,140)
(394,115,80)
(67,23,38)
(410,89,80)
(67,23,38)
(410,89,118)
(71,76,79)
(208,0,141)
(55,50,79)
(282,0,141)
(237,95,71)
(0,137,149)
(67,38,69)
(237,194,149)
(72,53,67)
(237,141,149)
(83,118,70)
(504,115,150)
(22,89,64)
(482,144,150)
(89,22,32)
(498,89,150)
(67,23,38)
(410,89,156)
(89,22,32)
(498,89,182)
(98,130,32)
(110,0,184)
