0.0516
16 1601
587 233 220
20
1 60 0  38 1  24 1 6
2 34 1  36 1  28 1 5
3 85 1  69 1  76 1 9
4 56 1  85 1  57 1 5
5 69 1  81 1  47 1 8
6 40 1  39 1  64 1 5
7 56 1  56 1  47 1 6
8 77 0  29 1  76 0 5
9 84 0  41 1  69 1 8
10 34 1  59 1  64 1 9
11 85 0  90 0  34 1 9
12 89 0  84 1  43 1 7
13 102 0  71 0  20 1 7
14 103 0  54 1  36 1 10
15 120 0  47 1  65 1 7
16 82 0  34 1  74 0 11
17 96 0  40 1  56 1 11
18 96 0  55 0  25 1 9
19 67 1  43 1  42 1 4
20 31 1  52 0  21 1 6
(288,56,212) ; (0,0,0)
(276,85,220) ; (0,148,0)
(69,168,217) ; (518,0,0)
(120,65,212) ; (467,168,0)
(84,89,215) ; (0,56,0)
(74,164,217) ; (444,0,0)
(120,65,214) ; (347,168,0)
(103,90,216) ; (84,56,0)
(96,168,115) ; (348,0,0)
(59,68,192) ; (289,0,0)
(69,85,205) ; (278,148,0)
(85,90,188) ; (187,56,0)
(76,77,145) ; (272,68,0)
(96,80,56) ; (348,0,115)
(86,85,67) ; (358,80,115)
(64,39,40) ; (284,68,145)
(60,38,24) ; (288,107,145)
(60,38,24) ; (288,107,169)
(56,56,47) ; (388,0,171)
(40,64,39) ; (348,0,171)
(52,21,31) ; (392,56,171)
(74,82,34) ; (368,83,182)
(56,36,34) ; (292,68,185)
(84,52,31) ; (187,56,188)
(68,36,28) ; (187,109,188)
(34,36,28) ; (314,0,192)
(52,31,21) ; (296,36,192)
(60,38,24) ; (288,107,193)
