0.0508
50 5001
587 233 220
20
1 34 1  47 1  63 1 9
2 36 1  99 0  65 1 5
3 58 0  87 0  26 1 6
4 60 0  27 1  30 1 13
5 94 0  27 1  58 0 13
6 91 1  74 1  56 1 10
7 92 1  61 1  60 1 7
8 99 0  40 1  24 1 10
9 77 0  94 0  25 1 8
10 86 0  34 1  52 1 12
11 37 1  67 1  58 1 8
12 35 1  47 1  62 1 8
13 49 1  85 1  48 1 5
14 74 0  54 0  24 1 14
15 103 0  68 0  29 1 11
16 51 1  100 0  39 1 8
17 68 1  58 1  49 1 8
18 36 1  99 0  32 1 7
19 97 0  78 0  20 1 9
20 94 0  89 0  29 1 10
(78,97,220) ; (0,0,0)
(178,94,220) ; (409,0,0)
(86,136,220) ; (0,97,0)
(99,139,144) ; (488,94,0)
(273,74,216) ; (78,0,0)
(180,61,214) ; (86,172,0)
(86,136,116) ; (402,97,0)
(99,97,161) ; (86,75,0)
(58,94,134) ; (351,0,0)
(136,103,145) ; (266,130,0)
(78,97,110) ; (185,75,0)
(62,35,141) ; (340,94,0)
(74,56,187) ; (266,74,0)
(77,94,50) ; (185,75,110)
(78,100,102) ; (410,131,116)
(86,34,104) ; (402,97,116)
(49,48,85) ; (360,0,134)
(47,35,62) ; (362,48,134)
(62,35,47) ; (340,94,141)
(63,138,47) ; (522,95,144)
(34,126,47) ; (488,107,144)
(102,100,39) ; (300,133,145)
(34,94,63) ; (266,139,145)
(61,92,60) ; (185,77,160)
(89,94,58) ; (86,77,161)
(94,63,34) ; (308,170,184)
(99,32,36) ; (303,138,184)
(60,54,30) ; (280,74,187)
(60,30,27) ; (342,94,188)
(58,87,26) ; (526,146,191)
(30,120,27) ; (492,113,191)
(60,30,27) ; (524,116,191)
