0.0464
78 7801
587 233 220
20
1 90 1  97 1  67 1 5
2 55 1  63 1  79 1 8
3 49 1  36 1  34 1 6
4 68 1  90 1  59 1 7
5 52 1  91 0  40 1 6
6 88 0  45 1  41 1 6
7 47 1  68 1  70 1 8
8 98 1  54 1  71 1 9
9 74 0  25 1  39 1 7
10 36 1  31 1  26 1 5
11 81 0  81 0  39 1 9
12 61 1  58 1  58 1 10
13 37 1  59 1  58 1 8
14 63 0  82 0  26 1 8
15 80 0  25 1  49 1 5
16 77 1  71 1  48 1 9
17 82 0  37 1  31 1 6
18 36 1  29 1  57 1 8
19 74 0  26 1  28 1 8
20 78 1  65 1  51 1 13
(0,0,0) ; (61,58,58)
(0,58,0) ; (61,116,58)
(0,116,0) ; (61,174,58)
(0,174,0) ; (61,232,58)
(0,0,58) ; (61,58,116)
(0,58,58) ; (61,116,116)
(0,116,58) ; (61,174,116)
(0,174,58) ; (61,232,116)
(0,0,116) ; (59,58,153)
(0,58,116) ; (59,116,153)
(0,116,116) ; (59,174,153)
(0,174,116) ; (59,232,153)
(0,0,153) ; (58,61,211)
(0,61,153) ; (58,122,211)
(0,122,153) ; (59,159,211)
(0,159,153) ; (57,195,182)
(0,195,153) ; (59,232,211)
(0,159,182) ; (57,195,211)
(426,0,0) ; (489,55,79)
(426,55,0) ; (489,110,79)
(426,110,0) ; (489,165,79)
(489,0,0) ; (587,54,71)
(489,54,0) ; (587,108,71)
(489,108,0) ; (587,162,71)
(489,0,71) ; (587,54,142)
(489,54,71) ; (587,108,142)
(489,108,71) ; (587,162,142)
(426,0,79) ; (489,55,158)
(426,55,79) ; (489,110,158)
(426,110,79) ; (489,165,158)
(489,0,142) ; (587,54,213)
(489,54,142) ; (587,108,213)
(489,108,142) ; (587,162,213)
(426,0,158) ; (489,79,213)
(426,79,158) ; (489,158,213)
(317,165,0) ; (407,233,59)
(407,165,0) ; (497,233,59)
(497,165,0) ; (587,233,59)
(317,165,59) ; (407,233,118)
(407,165,59) ; (497,233,118)
(497,165,59) ; (587,233,118)
(317,165,118) ; (407,232,215)
(407,165,118) ; (497,232,215)
(497,165,118) ; (587,232,215)
(61,0,0) ; (112,78,65)
(112,0,0) ; (163,78,65)
(163,0,0) ; (214,78,65)
(214,0,0) ; (265,78,65)
(61,0,65) ; (112,78,130)
(112,0,65) ; (163,78,130)
(163,0,65) ; (214,78,130)
(214,0,65) ; (265,78,130)
(61,0,130) ; (112,78,195)
(112,0,130) ; (163,78,195)
(163,0,130) ; (214,78,195)
(214,0,130) ; (265,78,195)
(61,0,195) ; (135,39,220)
(135,0,195) ; (209,39,220)
(61,39,195) ; (135,78,220)
(135,39,195) ; (209,78,220)
(209,0,195) ; (248,74,220)
(61,79,0) ; (109,156,71)
(61,156,0) ; (109,233,71)
(61,79,71) ; (109,156,142)
(61,156,71) ; (109,233,142)
(61,79,142) ; (109,156,213)
(61,156,142) ; (109,233,213)
(109,78,0) ; (191,109,37)
(109,109,0) ; (191,140,37)
(109,140,0) ; (191,171,37)
(109,171,0) ; (191,202,37)
(109,202,0) ; (191,233,37)
(109,78,37) ; (149,169,89)
(149,78,37) ; (189,169,89)
(109,169,37) ; (191,232,63)
(109,169,63) ; (191,232,89)
(109,78,89) ; (149,169,141)
(149,78,89) ; (189,169,141)
(109,169,89) ; (191,232,115)
(109,169,115) ; (191,232,141)
(109,78,141) ; (149,169,193)
(149,78,141) ; (189,169,193)
(109,169,141) ; (191,232,167)
(109,169,167) ; (191,232,193)
(345,0,0) ; (426,81,39)
(345,81,0) ; (426,162,39)
(345,0,39) ; (426,81,78)
(345,81,39) ; (426,162,78)
(345,0,78) ; (426,81,117)
(345,81,78) ; (426,162,117)
(345,0,117) ; (426,81,156)
(345,81,117) ; (426,162,156)
(191,166,0) ; (281,233,97)
(191,166,97) ; (281,233,194)
(191,166,194) ; (273,229,220)
(268,0,0) ; (345,71,48)
(268,0,48) ; (345,71,96)
(268,0,96) ; (345,71,144)
(191,78,0) ; (232,166,45)
(232,78,0) ; (273,166,45)
(191,78,45) ; (232,166,90)
(232,78,45) ; (273,166,90)
(191,78,90) ; (232,166,135)
(232,78,90) ; (273,166,135)
(281,165,0) ; (317,199,49)
(281,199,0) ; (317,233,49)
(281,165,49) ; (317,199,98)
(281,199,49) ; (317,233,98)
(281,165,98) ; (317,196,124)
(281,196,98) ; (317,227,124)
(275,71,0) ; (345,118,68)
(275,118,0) ; (345,165,68)
(275,71,68) ; (345,118,136)
(275,118,68) ; (345,165,136)
(275,71,136) ; (345,118,204)
(275,118,136) ; (345,165,204)
(281,169,124) ; (317,198,181)
(281,198,124) ; (317,227,181)
(281,169,181) ; (317,226,210)
(191,81,135) ; (228,140,193)
(228,81,135) ; (265,140,193)
(191,140,135) ; (265,166,163)
(191,140,163) ; (265,166,191)
(191,140,191) ; (265,166,219)
(191,81,193) ; (227,112,219)
(227,81,193) ; (263,112,219)
(191,112,193) ; (265,140,219)
(277,0,144) ; (345,70,191)
(345,0,156) ; (426,81,195)
(374,88,156) ; (400,162,184)
(400,88,156) ; (426,162,184)
(345,90,156) ; (374,126,213)
(345,126,156) ; (374,162,213)
(377,94,184) ; (426,128,220)
(377,128,184) ; (426,162,220)
(288,0,191) ; (345,36,220)
(309,36,191) ; (345,67,217)
(109,134,193) ; (189,183,218)
(109,183,193) ; (189,232,218)
(109,78,193) ; (183,106,219)
(109,106,193) ; (183,134,219)
(348,0,195) ; (387,74,220)
(387,0,195) ; (426,74,220)
