0.0464
74 7401
587 233 220
20
1 117 0  39 1  64 1 6
2 34 1  56 1  68 0 5
3 108 0  54 1  64 1 5
4 43 1  28 1  31 1 6
5 59 1  50 1  60 1 14
6 56 1  80 1  73 1 7
7 114 0  97 0  43 1 9
8 104 1  95 1  53 1 6
9 37 1  32 1  37 1 8
10 40 1  65 0  23 1 13
11 36 1  55 1  75 0 16
12 88 1  49 1  75 1 6
13 97 0  57 1  30 1 6
14 71 0  25 1  47 1 5
15 60 0  32 1  28 1 9
16 63 0  54 1  28 1 5
17 97 0  79 0  38 1 8
18 63 0  99 0  22 1 6
19 76 0  40 1  35 1 6
20 114 0  31 1  46 1 9
(0,0,0) ; (97,114,43)
(97,0,0) ; (194,114,43)
(0,114,0) ; (65,137,40)
(65,114,0) ; (130,137,40)
(130,114,0) ; (195,137,40)
(0,114,40) ; (65,137,80)
(65,114,40) ; (130,137,80)
(130,114,40) ; (195,137,80)
(0,0,43) ; (97,114,86)
(97,0,43) ; (194,114,86)
(0,114,80) ; (65,137,120)
(65,114,80) ; (130,137,120)
(130,114,80) ; (195,137,120)
(0,0,86) ; (97,114,129)
(97,0,86) ; (194,114,129)
(0,114,120) ; (65,137,160)
(65,114,120) ; (130,137,160)
(130,114,120) ; (195,137,160)
(0,0,129) ; (46,114,160)
(46,0,129) ; (92,114,160)
(92,0,129) ; (138,114,160)
(138,0,129) ; (184,114,160)
(195,0,0) ; (251,80,73)
(251,0,0) ; (307,80,73)
(307,0,0) ; (363,80,73)
(363,0,0) ; (419,80,73)
(419,0,0) ; (475,80,73)
(475,0,0) ; (531,80,73)
(531,0,0) ; (587,80,73)
(195,0,73) ; (292,79,111)
(292,0,73) ; (389,79,111)
(389,0,73) ; (486,79,111)
(486,0,73) ; (583,79,111)
(195,0,111) ; (292,79,149)
(292,0,111) ; (389,79,149)
(389,0,111) ; (486,79,149)
(486,0,111) ; (583,79,149)
(195,0,149) ; (312,39,213)
(312,0,149) ; (429,39,213)
(429,0,149) ; (546,39,213)
(195,39,149) ; (312,78,213)
(312,39,149) ; (429,78,213)
(429,39,149) ; (546,78,213)
(546,0,149) ; (583,37,181)
(546,37,149) ; (583,74,181)
(546,0,181) ; (583,37,213)
(546,37,181) ; (583,74,213)
(473,83,0) ; (532,133,60)
(473,133,0) ; (532,183,60)
(473,183,0) ; (532,233,60)
(532,83,0) ; (587,158,36)
(532,158,0) ; (587,233,36)
(532,83,36) ; (587,158,72)
(532,158,36) ; (587,233,72)
(473,83,60) ; (532,133,120)
(473,133,60) ; (532,183,120)
(473,183,60) ; (532,233,120)
(532,83,72) ; (587,158,108)
(532,158,72) ; (587,233,108)
(532,83,108) ; (587,158,144)
(532,158,108) ; (587,233,144)
(473,83,120) ; (532,133,180)
(473,133,120) ; (532,183,180)
(473,183,120) ; (532,233,180)
(532,83,144) ; (587,158,180)
(532,158,144) ; (587,233,180)
(0,138,0) ; (104,233,53)
(104,138,0) ; (208,233,53)
(385,83,0) ; (473,158,49)
(385,158,0) ; (473,233,49)
(385,83,49) ; (473,132,124)
(385,132,49) ; (473,181,124)
(385,181,49) ; (473,230,124)
