0.0553
82 8201
587 233 220
20
1 49 1  62 1  35 1 7
2 79 1  64 1  44 1 4
3 67 1  66 1  44 1 6
4 109 0  58 1  54 1 8
5 32 1  97 0  75 0 6
6 47 0  75 0  22 1 7
7 83 0  30 1  73 0 6
8 61 1  32 1  77 0 4
9 53 1  92 1  56 1 9
10 73 0  95 0  28 1 9
11 85 1  57 1  72 1 4
12 58 0  42 1  29 1 7
13 75 0  29 1  61 0 9
14 114 0  39 1  55 1 10
15 43 1  52 1  42 1 7
16 64 1  80 1  63 1 10
17 117 0  39 1  50 1 9
18 79 1  41 1  74 1 10
19 46 0  50 0  20 1 3
20 70 1  92 1  76 1 5
(0,0,0) ; (64,80,63)
(64,0,0) ; (128,80,63)
(128,0,0) ; (192,80,63)
(192,0,0) ; (256,80,63)
(0,0,63) ; (64,80,126)
(64,0,63) ; (128,80,126)
(128,0,63) ; (192,80,126)
(192,0,63) ; (256,80,126)
(0,0,126) ; (44,79,190)
(44,0,126) ; (88,79,190)
(88,0,126) ; (132,79,190)
(132,0,126) ; (193,77,158)
(193,0,126) ; (256,80,190)
(132,0,158) ; (193,77,190)
(0,0,190) ; (83,73,220)
(83,0,190) ; (166,73,220)
(166,0,190) ; (249,73,220)
(0,81,0) ; (92,157,70)
(92,81,0) ; (184,157,70)
(0,157,0) ; (92,233,70)
(92,157,0) ; (184,233,70)
(0,81,70) ; (61,156,99)
(61,81,70) ; (122,156,99)
(122,81,70) ; (183,156,99)
(0,156,70) ; (61,231,99)
(61,156,70) ; (122,231,99)
(122,156,70) ; (183,231,99)
(400,0,0) ; (509,58,54)
(400,58,0) ; (509,116,54)
(509,0,0) ; (548,114,55)
(548,0,0) ; (587,114,55)
(400,0,54) ; (509,58,108)
(400,58,54) ; (509,116,108)
(509,0,55) ; (548,114,110)
(548,0,55) ; (587,114,110)
(400,0,108) ; (509,58,162)
(400,58,108) ; (509,116,162)
(509,0,110) ; (548,114,165)
(548,0,110) ; (587,114,165)
(400,0,162) ; (509,54,220)
(400,54,162) ; (509,108,220)
(509,0,165) ; (548,114,220)
(548,0,165) ; (587,114,220)
(487,116,0) ; (537,233,39)
(537,116,0) ; (587,233,39)
(487,116,39) ; (537,233,78)
(537,116,39) ; (587,233,78)
(487,116,78) ; (537,233,117)
(537,116,78) ; (587,233,117)
(487,116,117) ; (537,233,156)
(537,116,117) ; (587,233,156)
(402,119,0) ; (487,176,72)
(402,176,0) ; (487,233,72)
(402,119,72) ; (487,176,144)
(402,176,72) ; (487,233,144)
(184,121,0) ; (237,177,92)
(237,121,0) ; (290,177,92)
(290,121,0) ; (343,177,92)
(343,121,0) ; (396,177,92)
(184,177,0) ; (237,233,92)
(237,177,0) ; (290,233,92)
(290,177,0) ; (343,233,92)
(343,177,0) ; (396,233,92)
(303,0,0) ; (400,75,32)
(303,0,32) ; (400,75,64)
(303,0,64) ; (400,75,96)
(303,0,96) ; (400,75,128)
(303,0,128) ; (400,75,160)
(303,0,160) ; (400,75,192)
(303,0,192) ; (398,73,220)
(256,0,0) ; (303,75,22)
(256,0,22) ; (303,75,44)
(256,0,44) ; (303,75,66)
(256,0,66) ; (303,75,88)
(256,0,88) ; (303,75,110)
(256,0,110) ; (303,75,132)
(256,0,132) ; (303,75,154)
(266,75,0) ; (333,119,66)
(333,75,0) ; (400,119,66)
(266,75,66) ; (333,119,132)
(333,75,66) ; (400,119,132)
(184,80,0) ; (263,121,74)
(184,80,74) ; (263,121,148)
(184,123,92) ; (298,178,131)
(184,178,92) ; (298,233,131)
(298,198,92) ; (347,233,154)
(347,198,92) ; (396,233,154)
(298,198,154) ; (347,233,216)
(347,198,154) ; (396,233,216)
(304,122,92) ; (396,198,162)
(0,83,99) ; (41,157,178)
(41,83,99) ; (82,157,178)
(0,157,99) ; (41,231,178)
(41,157,99) ; (82,231,178)
(0,83,178) ; (79,157,219)
(0,157,178) ; (79,231,219)
(82,85,99) ; (177,158,127)
(82,158,99) ; (177,231,127)
(82,85,127) ; (177,158,155)
(82,158,127) ; (177,231,155)
(82,85,155) ; (177,158,183)
(82,158,155) ; (177,231,183)
(82,85,183) ; (177,158,211)
(82,158,183) ; (177,231,211)
(184,167,131) ; (251,233,175)
(184,167,175) ; (251,233,219)
(184,123,131) ; (248,167,210)
(251,175,131) ; (293,233,160)
(251,175,160) ; (293,233,189)
(251,175,189) ; (293,233,218)
(251,123,131) ; (293,175,174)
(251,123,174) ; (293,175,217)
(326,75,132) ; (400,116,211)
(268,75,132) ; (326,117,161)
(268,75,161) ; (326,117,190)
(268,75,190) ; (326,117,219)
(408,192,144) ; (487,233,218)
(404,119,144) ; (487,192,174)
(184,80,148) ; (261,112,209)
(256,0,154) ; (302,50,174)
(256,0,174) ; (302,50,194)
(256,0,194) ; (302,50,214)
(523,153,156) ; (587,233,219)
(491,156,156) ; (523,233,217)
(489,118,156) ; (538,153,218)
(538,118,156) ; (587,153,218)
(335,123,162) ; (396,198,191)
(335,123,191) ; (396,198,220)
(306,140,162) ; (335,198,204)
(404,119,174) ; (487,192,204)
