0.0389
45 4501
587 233 220
20
1 77 0  28 1  50 1 7
2 84 1  61 1  44 1 7
3 62 0  52 1  30 1 7
4 112 0  28 1  76 0 5
5 37 1  37 1  33 1 9
6 68 1  82 1  63 1 9
7 82 0  40 1  31 1 5
8 62 0  48 1  29 1 9
9 75 0  26 1  50 1 13
10 101 1  99 1  52 1 7
11 36 1  46 1  32 1 11
12 44 1  81 0  25 1 7
13 101 0  50 1  79 1 6
14 69 0  27 1  43 1 17
15 51 1  76 1  54 1 9
16 114 0  84 0  32 1 6
17 65 1  50 1  45 1 15
18 101 0  46 1  65 1 10
19 74 0  49 1  29 1 5
20 36 1  98 0  59 1 7
(151,101,220) ; (0,0,0)
(260,101,219) ; (327,0,0)
(101,130,183) ; (0,103,0)
(114,84,220) ; (473,149,0)
(122,44,168) ; (465,105,0)
(163,77,213) ; (101,156,0)
(204,82,220) ; (269,151,0)
(176,100,104) ; (151,0,0)
(138,54,129) ; (101,102,0)
(65,50,135) ; (400,101,0)
(81,50,188) ; (319,101,0)
(76,51,217) ; (239,100,0)
(144,98,59) ; (151,0,104)
(32,92,72) ; (295,0,104)
(124,52,90) ; (101,104,129)
(61,44,84) ; (404,107,135)
(86,69,54) ; (151,0,163)
(77,28,50) ; (151,69,163)
(58,62,48) ; (237,0,163)
(62,29,48) ; (228,69,163)
(81,44,25) ; (506,105,168)
(32,36,46) ; (474,113,168)
(32,92,36) ; (295,0,176)
(98,59,36) ; (0,174,183)
(99,37,37) ; (0,137,183)
(92,32,36) ; (0,105,183)
(74,49,29) ; (322,102,188)
(69,43,27) ; (518,106,193)
