0.0506
87 8701
587 233 220
20
1 44 1  43 1  68 1 3
2 115 0  76 0  30 1 4
3 88 0  67 0  20 1 10
4 61 1  90 0  42 1 5
5 59 1  31 1  59 1 9
6 55 1  51 1  29 1 8
7 62 1  91 1  79 1 9
8 112 0  39 1  43 1 8
9 75 0  26 1  80 0 4
10 93 0  46 1  41 1 8
11 68 1  62 1  35 1 5
12 34 1  93 0  48 1 10
13 75 1  79 1  65 1 11
14 73 0  68 0  30 1 8
15 120 0  74 0  34 1 7
16 92 0  35 1  67 1 5
17 39 1  53 1  49 1 6
18 115 0  38 1  28 1 8
19 71 1  82 1  44 1 4
20 93 1  83 1  59 1 8
(236,83,216) ; (0,0,0)
(325,150,79) ; (0,83,0)
(78,227,172) ; (509,0,0)
(93,138,213) ; (416,0,0)
(124,91,158) ; (385,142,0)
(91,79,186) ; (325,0,0)
(59,93,118) ; (326,140,0)
(88,82,142) ; (236,0,0)
(90,61,126) ; (326,79,0)
(120,74,136) ; (0,159,79)
(120,74,102) ; (0,85,79)
(68,150,140) ; (120,83,79)
(136,146,60) ; (188,87,79)
(59,93,59) ; (326,140,118)
(90,61,42) ; (326,79,126)
(67,92,70) ; (188,141,139)
(62,91,79) ; (255,142,139)
(78,53,49) ; (188,87,139)
(58,55,51) ; (266,87,139)
(80,75,78) ; (236,0,142)
(79,91,62) ; (430,142,158)
(42,90,61) ; (388,143,158)
(84,58,51) ; (332,79,168)
(34,93,48) ; (551,0,172)
(68,132,43) ; (517,95,172)
(41,93,46) ; (510,0,172)
(46,93,41) ; (339,140,177)
(62,68,35) ; (0,91,181)
(49,53,39) ; (62,106,181)
(80,75,26) ; (336,0,186)
(55,51,29) ; (188,87,188)
(51,55,29) ; (273,87,190)
