0.0605
76 7601
587 233 220
20
1 59 1  46 1  68 1 3
2 73 1  94 1  55 1 10
3 85 0  31 1  50 1 4
4 99 1  70 1  58 1 4
5 79 0  52 1  27 1 1
6 34 1  41 1  73 0 5
7 65 1  80 1  76 1 4
8 108 0  81 1  50 1 5
9 117 0  89 0  28 1 7
10 69 1  67 1  40 1 5
11 93 0  41 1  68 1 6
12 95 0  66 0  27 1 3
13 116 0  91 0  21 1 3
14 88 1  55 1  53 1 5
15 85 0  43 1  25 1 3
16 107 1  60 1  56 1 4
17 62 1  67 1  53 1 7
18 115 1  77 1  75 1 7
19 66 1  41 1  69 1 9
20 73 1  100 1  71 1 4
(138,159,144) ; (0,0,0)
(150,231,115) ; (437,0,0)
(188,73,220) ; (0,160,0)
(292,71,100) ; (138,0,0)
(108,162,100) ; (329,71,0)
(139,68,138) ; (188,165,0)
(117,89,112) ; (138,71,0)
(73,94,110) ; (255,71,0)
(198,70,116) ; (138,0,100)
(107,112,120) ; (330,121,100)
(93,68,82) ; (337,0,100)
(108,50,81) ; (329,71,100)
(73,82,34) ; (255,83,110)
(110,88,106) ; (138,71,112)
(117,89,56) ; (470,0,115)
(80,76,65) ; (507,155,115)
(80,65,76) ; (507,90,115)
(66,138,41) ; (441,93,115)
(31,85,50) ; (439,0,115)
(95,66,54) ; (188,166,138)
(41,66,69) ; (286,166,138)
(130,80,76) ; (0,0,144)
(115,77,75) ; (0,82,144)
(73,82,34) ; (255,83,144)
(53,67,62) ; (454,164,156)
(66,69,41) ; (441,95,156)
(31,85,50) ; (439,0,165)
(75,85,43) ; (512,0,171)
(41,73,34) ; (471,0,171)
(69,66,41) ; (255,99,178)
(69,67,40) ; (518,164,180)
(85,50,31) ; (352,71,181)
(85,50,31) ; (345,0,182)
(79,52,27) ; (508,103,191)
(95,66,27) ; (188,166,192)
