0.0526
31 3101
587 233 220
20
1 110 0  53 1  28 1 8
2 48 1  54 1  52 1 6
3 119 0  36 1  33 1 4
4 82 0  32 1  34 1 9
5 76 1  83 1  71 1 4
6 101 0  84 1  44 1 6
7 60 1  100 1  68 1 5
8 104 0  29 1  79 0 5
9 86 1  74 1  54 1 8
10 100 0  94 0  23 1 7
11 73 1  96 1  68 1 8
12 85 1  48 1  51 1 8
13 45 1  39 1  43 1 3
14 116 0  37 1  72 1 4
15 73 1  85 1  73 1 6
16 42 1  67 1  56 1 4
17 36 1  29 1  49 1 4
18 98 0  28 1  22 1 7
19 100 0  43 1  45 1 9
20 76 1  54 1  80 1 7
(101,88,168) ; (0,0,0)
(296,54,220) ; (291,0,0)
(204,96,215) ; (383,137,0)
(90,100,216) ; (0,133,0)
(142,83,216) ; (445,54,0)
(101,44,213) ; (0,88,0)
(170,73,219) ; (90,160,0)
(162,160,76) ; (101,0,0)
(49,81,108) ; (396,54,0)
(119,72,177) ; (264,161,0)
(104,79,116) ; (292,54,0)
(28,110,106) ; (263,0,0)
(110,28,106) ; (273,133,0)
(102,85,144) ; (101,0,76)
(60,68,100) ; (101,92,76)
(60,100,136) ; (203,0,76)
(100,60,136) ; (161,100,76)
(28,110,106) ; (263,0,106)
(110,28,106) ; (273,133,106)
(42,67,112) ; (402,54,108)
(104,79,29) ; (292,54,116)
(96,68,73) ; (300,54,145)
(48,85,51) ; (0,0,168)
(45,86,39) ; (48,0,168)
(56,67,42) ; (101,93,176)
(116,72,37) ; (264,161,177)
