(213,118,218)
(0,0,0)
(207,83,220)
(380,0,0)
(138,112,166)
(0,121,0)
(74,150,220)
(513,83,0)
(117,116,216)
(396,117,0)
(258,62,182)
(138,171,0)
(118,31,209)
(395,83,0)
(114,53,142)
(138,118,0)
(99,56,215)
(281,0,0)
(63,118,142)
(213,0,0)
(137,50,150)
(259,121,0)
(99,58,112)
(281,56,0)
(86,58,66)
(294,56,112)
(76,47,76)
(138,124,142)
(58,86,66)
(213,0,142)
(31,52,62)
(214,119,142)
(56,32,58)
(213,86,142)
(75,48,63)
(321,121,150)
(60,41,57)
(259,128,150)
(135,83,54)
(0,150,166)
(112,29,32)
(0,121,166)
(54,49,41)
(326,56,178)
(31,52,31)
(295,56,178)
(93,36,38)
(138,193,182)
(118,56,31)
(278,173,182)
(41,57,30)
(231,172,182)
