0.0632
96 9601
587 233 220
20
1 66 0  31 1  59 1 5
2 57 1  90 1  54 1 6
3 100 0  48 1  50 1 7
4 120 0  94 0  41 1 8
5 88 1  51 1  61 1 4
6 110 0  60 1  33 1 7
7 57 1  54 1  53 1 4
8 84 0  100 0  37 1 4
9 93 1  51 1  51 1 4
10 106 1  71 1  63 1 7
11 32 1  68 0  56 1 4
12 88 0  90 0  35 1 7
13 117 0  48 1  62 1 3
14 98 0  41 1  26 1 13
15 94 1  97 1  60 1 5
16 36 1  82 0  51 1 6
17 32 1  95 0  26 1 3
18 116 0  43 1  75 1 6
19 63 1  73 1  50 1 4
20 91 1  96 1  66 1 3
(102,51,141) ; (0,0,0)
(189,142,157) ; (398,0,0)
(188,120,220) ; (0,113,0)
(176,90,213) ; (411,143,0)
(117,62,144) ; (0,51,0)
(200,50,217) ; (102,0,0)
(73,63,156) ; (117,50,0)
(116,75,215) ; (295,158,0)
(100,84,189) ; (188,149,0)
(96,66,117) ; (302,0,0)
(110,99,161) ; (190,50,0)
(96,91,132) ; (302,66,0)
(94,60,97) ; (303,0,117)
(88,90,35) ; (310,66,132)
(98,41,78) ; (0,0,141)
(116,43,75) ; (0,51,144)
(66,59,62) ; (117,50,156)
(114,106,54) ; (467,0,157)
(110,33,60) ; (471,106,157)
(68,96,56) ; (399,0,157)
(68,32,56) ; (403,107,157)
(66,93,59) ; (190,50,161)
(36,82,51) ; (256,50,161)
(82,72,51) ; (316,66,167)
(98,73,26) ; (188,154,189)
