0.0471
62 6201
587 233 220
20
1 100 0  44 1  47 1 13
2 84 0  65 1  36 1 4
3 114 0  80 0  33 1 5
4 91 0  35 1  45 1 5
5 56 0  25 1  31 1 7
6 101 0  41 1  58 1 10
7 53 1  30 1  38 1 5
8 86 1  87 1  46 1 6
9 69 1  85 1  61 1 9
10 102 0  41 1  66 1 7
11 104 0  96 0  31 1 7
12 110 1  73 1  72 1 6
13 39 1  35 1  29 1 7
14 58 0  60 0  24 1 7
15 55 1  77 1  41 1 8
16 39 1  78 0  69 1 4
17 47 1  40 1  58 1 9
18 116 1  100 1  79 1 3
19 88 1  57 1  52 1 4
20 59 1  66 1  49 1 3
(0,0,0) ; (101,41,58)
(0,41,0) ; (101,82,58)
(0,82,0) ; (101,123,58)
(0,123,0) ; (101,164,58)
(101,0,0) ; (201,79,116)
(101,79,0) ; (201,158,116)
(0,0,58) ; (101,41,116)
(0,41,58) ; (101,82,116)
(0,82,58) ; (101,123,116)
(0,123,58) ; (101,164,116)
(477,0,0) ; (587,73,72)
(477,73,0) ; (587,146,72)
(477,0,72) ; (587,72,145)
(477,72,72) ; (587,144,145)
(477,0,145) ; (587,72,218)
(477,72,145) ; (587,144,218)
(0,164,0) ; (85,233,61)
(85,164,0) ; (170,233,61)
(0,164,61) ; (85,233,122)
(85,164,61) ; (170,233,122)
(0,164,122) ; (85,233,183)
(85,164,122) ; (170,233,183)
(0,164,183) ; (84,229,219)
(84,164,183) ; (168,229,219)
(449,147,0) ; (495,233,87)
(495,147,0) ; (541,233,87)
(541,147,0) ; (587,233,87)
(449,147,87) ; (495,233,174)
(495,147,87) ; (541,233,174)
(541,147,87) ; (587,233,174)
(249,0,0) ; (315,102,41)
(315,0,0) ; (381,102,41)
(381,0,0) ; (477,104,31)
(381,0,31) ; (477,104,62)
(249,0,41) ; (315,102,82)
(315,0,41) ; (381,102,82)
(381,0,62) ; (477,104,93)
(249,0,82) ; (315,102,123)
(315,0,82) ; (381,102,123)
(381,0,93) ; (477,104,124)
(249,0,123) ; (293,100,170)
(293,0,123) ; (337,100,170)
(337,0,123) ; (381,100,170)
(381,0,124) ; (477,104,155)
(381,0,155) ; (477,104,186)
(249,0,170) ; (293,100,217)
(293,0,170) ; (337,100,217)
(337,0,170) ; (381,100,217)
(381,0,186) ; (477,104,217)
(333,153,0) ; (391,193,47)
(391,153,0) ; (449,193,47)
(333,193,0) ; (391,233,47)
(391,193,0) ; (449,233,47)
(333,153,47) ; (447,233,80)
(333,153,80) ; (447,233,113)
(333,153,113) ; (447,233,146)
(333,153,146) ; (447,233,179)
(333,153,179) ; (447,233,212)
(170,164,0) ; (255,233,61)
(170,164,61) ; (255,233,122)
(170,164,122) ; (255,233,183)
(170,164,183) ; (254,229,219)
(400,106,0) ; (477,147,55)
(400,106,55) ; (477,147,110)
(400,106,110) ; (477,147,165)
(400,106,165) ; (477,147,220)
(201,0,0) ; (248,100,44)
(201,0,44) ; (248,100,88)
(201,0,88) ; (248,100,132)
(201,0,132) ; (248,100,176)
(201,0,176) ; (248,100,220)
(255,163,0) ; (294,198,29)
(294,163,0) ; (333,198,29)
(255,198,0) ; (294,233,29)
(294,198,0) ; (333,233,29)
(255,163,29) ; (333,232,68)
(255,163,68) ; (333,232,107)
(255,163,107) ; (333,232,146)
(255,163,146) ; (333,232,185)
(334,104,0) ; (400,153,59)
(334,104,59) ; (400,153,118)
(334,104,118) ; (400,153,177)
(201,107,0) ; (253,164,88)
(253,105,0) ; (293,163,47)
(293,105,0) ; (333,163,47)
(253,105,47) ; (293,163,94)
(293,105,47) ; (333,163,94)
(201,107,88) ; (253,164,176)
(253,108,94) ; (330,163,135)
(253,108,135) ; (330,163,176)
(253,108,176) ; (291,161,206)
(291,108,176) ; (329,161,206)
(0,0,116) ; (116,100,195)
(0,101,116) ; (88,158,168)
(0,101,168) ; (88,158,220)
(116,0,116) ; (157,101,174)
(157,0,116) ; (198,101,174)
(88,102,116) ; (119,158,141)
(88,102,141) ; (119,158,166)
(88,102,166) ; (119,158,191)
(88,102,191) ; (119,158,216)
(119,103,116) ; (160,158,193)
(160,103,116) ; (201,158,193)
(487,186,174) ; (587,233,218)
(496,151,174) ; (587,186,219)
(449,180,174) ; (487,233,204)
(116,0,174) ; (163,100,218)
(457,151,174) ; (496,180,209)
(163,0,174) ; (198,91,219)
(201,111,176) ; (239,164,206)
(342,106,177) ; (400,153,217)
(255,203,185) ; (294,232,220)
(294,203,185) ; (333,232,220)
(280,165,185) ; (333,203,215)
(119,127,193) ; (175,158,218)
(0,0,195) ; (56,31,220)
(56,0,195) ; (112,31,220)
(0,31,195) ; (58,91,219)
(58,31,195) ; (116,91,219)
