0.054
79 7901
587 233 220
20
1 64 1  52 1  68 1 10
2 30 1  52 1  41 1 7
3 91 0  36 1  66 1 11
4 93 1  100 1  72 1 4
5 61 1  44 1  53 1 4
6 69 0  79 0  21 1 12
7 106 0  40 1  74 1 5
8 54 1  40 1  68 1 14
9 86 1  50 1  60 1 8
10 51 1  38 1  67 1 9
11 59 1  82 1  51 1 5
12 106 0  51 1  53 1 4
13 50 1  55 1  30 1 7
14 107 1  68 1  62 1 9
15 90 0  30 1  26 1 5
16 50 1  30 1  48 1 4
17 104 0  63 0  20 1 9
18 61 1  60 1  67 1 8
19 68 0  34 1  74 0 9
20 49 1  31 1  79 0 8
(320,52,220) ; (0,0,0)
(250,60,220) ; (0,173,0)
(200,93,216) ; (387,0,0)
(124,136,214) ; (463,97,0)
(120,68,216) ; (0,52,0)
(106,51,201) ; (0,122,0)
(106,137,160) ; (357,96,0)
(90,52,183) ; (106,121,0)
(79,69,181) ; (120,52,0)
(66,91,180) ; (321,0,0)
(107,62,156) ; (250,171,0)
(82,118,102) ; (199,52,0)
(74,68,204) ; (283,103,0)
(38,51,201) ; (283,52,0)
(79,49,62) ; (199,52,102)
(79,69,63) ; (199,101,102)
(100,60,55) ; (256,172,156)
(100,86,60) ; (361,147,160)
(86,50,60) ; (375,97,160)
(68,40,54) ; (199,52,164)
(79,69,21) ; (199,101,165)
(54,68,40) ; (333,0,180)
(74,68,34) ; (120,52,181)
(79,49,31) ; (106,123,183)
(74,68,34) ; (199,102,186)
