0.0493
86 8601
587 233 220
20
1 73 1  37 1  46 1 6
2 64 1  68 1  57 1 11
3 107 0  40 1  21 1 4
4 66 0  34 1  27 1 10
5 69 1  42 1  48 1 9
6 101 0  28 1  29 1 6
7 118 0  39 1  33 1 6
8 98 0  36 1  73 0 8
9 110 0  34 1  47 1 7
10 106 1  73 1  54 1 7
11 79 0  39 1  26 1 9
12 103 0  30 1  75 0 9
13 78 0  53 1  33 1 12
14 36 1  92 0  31 1 7
15 80 1  71 1  55 1 10
16 72 1  79 1  59 1 6
17 94 1  80 1  76 1 6
18 76 1  67 1  44 1 7
19 112 0  49 1  33 1 6
20 58 0  39 1  27 1 6
(228,160,186) ; (0,0,0)
(142,110,214) ; (445,0,0)
(112,122,219) ; (475,111,0)
(212,73,108) ; (0,160,0)
(201,75,216) ; (274,158,0)
(175,114,136) ; (270,0,0)
(201,44,152) ; (274,114,0)
(59,72,158) ; (212,161,0)
(36,92,217) ; (228,0,0)
(42,69,144) ; (228,92,0)
(80,71,110) ; (0,162,108)
(126,69,48) ; (80,164,108)
(102,110,47) ; (343,0,136)
(72,59,79) ; (271,0,136)
(69,48,84) ; (274,59,136)
(42,69,48) ; (228,92,144)
(118,39,66) ; (357,119,152)
(76,44,67) ; (281,114,152)
(114,68,64) ; (80,165,156)
(58,39,54) ; (212,194,158)
(58,27,39) ; (212,167,158)
(98,73,36) ; (347,0,183)
(101,29,28) ; (344,73,183)
(150,103,30) ; (0,0,186)
(156,53,33) ; (0,103,186)
(39,58,27) ; (150,0,186)
(27,66,34) ; (189,0,186)
(27,66,34) ; (156,58,186)
(66,27,34) ; (156,129,186)
(39,58,27) ; (183,66,186)
(39,58,27) ; (228,103,192)
