0.0635
3 301
587 233 220
20
1 45 1  55 1  60 1 5
2 110 0  38 1  64 1 8
3 87 1  52 1  71 1 7
4 98 0  55 0  25 1 5
5 78 1  56 1  49 1 6
6 104 0  70 1  52 1 8
7 69 1  69 1  52 1 5
8 117 0  39 1  64 1 4
9 69 1  72 1  79 1 8
10 45 1  27 1  49 1 5
11 48 0  29 1  24 1 8
12 104 0  54 0  27 1 6
13 101 0  72 0  36 1 8
14 72 1  81 1  75 1 5
15 113 0  61 0  24 1 6
16 81 0  38 1  54 1 5
17 57 1  52 1  54 1 6
18 93 1  99 1  78 1 5
19 120 0  53 1  58 1 5
20 31 1  45 1  30 1 4
(297,78,149) ; (0,0,0)
(216,81,219) ; (0,152,0)
(287,104,156) ; (300,0,0)
(110,128,152) ; (477,105,0)
(101,72,216) ; (0,78,0)
(260,71,191) ; (217,162,0)
(158,72,69) ; (101,78,0)
(52,57,162) ; (425,105,0)
(120,58,159) ; (305,104,0)
(38,81,108) ; (259,81,0)
(156,69,69) ; (101,78,69)
(38,81,108) ; (259,81,108)
(144,69,79) ; (101,78,138)
(234,78,64) ; (0,0,149)
(55,45,60) ; (234,0,149)
(60,31,45) ; (234,45,149)
(104,54,27) ; (483,179,152)
(101,72,36) ; (486,107,152)
(165,45,60) ; (422,0,156)
(120,53,58) ; (467,45,156)
(120,53,58) ; (302,0,156)
(30,45,62) ; (437,45,156)
(81,38,54) ; (356,53,156)
(55,45,60) ; (301,53,156)
(104,54,27) ; (321,108,159)
(52,54,57) ; (425,108,162)
(104,54,27) ; (483,179,179)
(104,54,27) ; (321,108,186)
(96,72,29) ; (491,107,188)
(49,45,27) ; (428,186,191)
(48,24,29) ; (429,162,191)
(113,61,24) ; (315,170,191)
(98,55,25) ; (217,176,191)
(48,29,24) ; (234,45,194)
