0.056
73 7301
587 233 220
20
1 68 1  60 1  37 1 6
2 98 0  75 0  26 1 4
3 80 0  36 1  50 1 3
4 75 1  91 1  54 1 4
5 91 1  59 1  79 1 6
6 104 0  43 1  71 1 4
7 87 0  89 0  24 1 5
8 41 1  33 1  75 0 7
9 93 0  63 1  32 1 10
10 79 0  95 0  37 1 4
11 109 1  89 1  72 1 4
12 49 1  86 1  56 1 1
13 104 0  91 0  44 1 7
14 90 0  29 1  40 1 9
15 115 0  52 1  66 1 3
16 34 1  96 0  47 1 9
17 99 1  98 1  79 1 6
18 39 1  34 1  20 1 4
19 82 1  91 1  76 1 5
20 58 1  35 1  48 1 6
(208,91,172) ; (0,0,0)
(152,82,218) ; (435,0,0)
(300,98,218) ; (0,135,0)
(285,79,219) ; (302,154,0)
(218,72,178) ; (369,82,0)
(208,43,142) ; (0,91,0)
(76,82,157) ; (359,0,0)
(96,93,213) ; (208,0,0)
(52,115,132) ; (307,0,0)
(60,37,136) ; (309,117,0)
(96,34,141) ; (208,93,0)
(49,56,86) ; (310,0,132)
(48,58,35) ; (311,56,132)
(60,37,68) ; (309,117,136)
(93,32,63) ; (208,93,141)
(180,40,29) ; (0,91,142)
(20,39,34) ; (180,91,142)
(74,68,60) ; (360,0,157)
(48,58,35) ; (311,56,167)
(174,35,48) ; (0,91,171)
(178,87,48) ; (0,0,172)
(20,78,34) ; (178,0,172)
(20,39,34) ; (180,91,176)
(75,66,41) ; (512,88,178)
(75,33,41) ; (437,121,178)
(68,60,37) ; (369,94,178)
