0.0483
14 1401
587 233 220
20
1 64 1  69 1  39 1 11
2 66 1  64 1  47 1 12
3 66 0  31 1  30 1 7
4 97 1  64 1  53 1 11
5 70 0  50 0  21 1 13
6 34 1  97 0  41 1 6
7 77 0  27 1  76 0 11
8 87 0  26 1  77 0 9
9 55 1  35 1  70 0 7
10 72 1  42 1  52 1 7
11 75 1  83 1  51 1 10
12 49 0  34 1  22 1 7
13 61 0  92 0  20 1 12
14 39 1  90 0  48 1 11
15 62 0  58 0  22 1 12
16 90 1  56 1  60 1 9
17 98 0  85 0  24 1 7
18 34 1  88 0  25 1 7
19 54 1  64 1  38 1 9
20 94 0  30 1  33 1 12
(159,175,192) ; (0,0,0)
(76,154,220) ; (511,0,0)
(90,56,180) ; (0,177,0)
(140,77,162) ; (447,156,0)
(188,94,218) ; (323,0,0)
(150,56,215) ; (90,177,0)
(204,75,83) ; (243,158,0)
(92,61,160) ; (419,95,0)
(98,85,178) ; (159,0,0)
(77,87,182) ; (159,90,0)
(97,64,106) ; (322,94,0)
(64,69,217) ; (257,0,0)
(52,72,84) ; (236,86,0)
(34,88,100) ; (288,69,0)
(150,70,115) ; (297,163,83)
(52,72,105) ; (243,161,83)
(52,72,84) ; (236,86,84)
(34,88,75) ; (288,69,100)
(58,62,110) ; (361,96,106)
(38,64,108) ; (323,94,106)
(90,60,56) ; (421,96,160)
(140,70,55) ; (447,162,162)
(42,72,52) ; (236,86,168)
(34,49,44) ; (288,69,175)
(90,48,39) ; (159,0,178)
(97,34,41) ; (159,48,178)
(90,48,39) ; (0,185,180)
(70,55,35) ; (159,122,182)
(66,31,30) ; (159,90,182)
(30,66,31) ; (243,165,188)
(61,92,20) ; (0,0,192)
(76,77,27) ; (0,98,192)
(98,85,24) ; (61,0,192)
(77,87,26) ; (76,88,192)
(116,62,22) ; (331,167,198)
(34,49,22) ; (297,180,198)
