0.0598
83 8301
587 233 220
20
1 52 1  34 1  31 1 2
2 104 1  94 1  59 1 6
3 100 0  26 1  53 0 9
4 81 0  32 1  64 0 5
5 85 1  57 1  78 1 6
6 42 1  98 0  30 1 5
7 60 1  95 1  63 1 5
8 63 1  93 1  54 1 7
9 105 0  67 1  45 1 3
10 44 1  84 0  30 1 10
11 118 0  59 1  57 1 6
12 46 1  44 1  71 1 7
13 53 1  91 1  75 1 8
14 46 1  62 0  26 1 5
15 58 0  58 0  26 1 3
16 102 0  51 1  40 1 6
17 119 0  93 1  53 1 4
18 90 1  92 1  60 1 6
19 92 0  75 0  21 1 6
20 120 0  30 1  61 0 4
(93,126,188) ; (0,0,0)
(184,150,219) ; (403,0,0)
(312,59,188) ; (0,174,0)
(102,80,153) ; (485,153,0)
(213,46,155) ; (0,128,0)
(120,126,155) ; (93,0,0)
(85,78,114) ; (400,155,0)
(186,119,163) ; (217,0,0)
(85,114,156) ; (315,119,0)
(100,53,156) ; (213,121,0)
(84,44,60) ; (401,189,114)
(84,30,44) ; (401,159,114)
(95,63,60) ; (492,170,153)
(196,42,30) ; (0,131,155)
(93,54,63) ; (93,0,155)
(81,64,64) ; (93,54,155)
(26,62,46) ; (186,0,155)
(34,52,62) ; (174,62,155)
(81,64,64) ; (319,169,156)
(84,44,60) ; (316,125,156)
(100,53,26) ; (213,121,156)
(84,30,44) ; (401,159,158)
(177,118,57) ; (217,0,163)
(71,44,46) ; (414,189,174)
(100,53,26) ; (213,121,182)
(196,42,30) ; (0,131,185)
(252,44,30) ; (0,189,188)
(81,64,32) ; (0,0,188)
(84,44,30) ; (0,64,188)
(58,58,26) ; (252,175,188)
