(188,120,220)
(0,0,0)
(176,90,213)
(411,0,0)
(66,110,213)
(0,123,0)
(267,63,212)
(320,170,0)
(98,78,190)
(489,92,0)
(200,50,217)
(66,183,0)
(117,62,144)
(66,121,0)
(116,75,215)
(373,95,0)
(51,93,214)
(360,0,0)
(168,100,74)
(188,0,0)
(73,63,156)
(183,120,0)
(51,82,216)
(266,151,0)
(56,68,128)
(317,102,0)
(61,51,88)
(256,100,0)
(91,96,132)
(188,0,74)
(66,96,91)
(290,0,74)
(51,51,93)
(256,100,88)
(51,61,88)
(322,109,128)
(116,43,75)
(66,140,144)
(66,59,62)
(183,124,156)
(61,88,51)
(295,0,165)
(95,64,26)
(489,101,190)
