0.0458
9 901
587 233 220
20
1 63 1  75 1  67 1 1
2 100 0  49 1  60 1 6
3 90 0  35 1  45 1 2
4 67 1  88 1  78 1 5
5 41 1  82 0  25 1 3
6 58 1  47 1  43 1 8
7 36 1  26 1  67 0 9
8 75 1  91 1  64 1 5
9 108 0  28 1  56 0 6
10 76 1  65 1  62 1 9
11 68 1  51 1  55 1 8
12 117 1  87 1  79 1 7
13 69 1  57 1  66 1 5
14 48 1  31 1  30 1 6
15 88 1  78 1  52 1 11
16 66 1  62 1  69 1 6
17 45 1  44 1  47 1 6
18 35 1  73 0  46 1 4
19 93 0  69 0  33 1 6
20 77 0  57 1  34 1 7
(0,0,0) ; (117,79,87)
(0,79,0) ; (117,158,87)
(0,0,87) ; (117,79,174)
(0,79,87) ; (117,158,174)
(353,0,0) ; (431,88,67)
(431,0,0) ; (509,88,67)
(509,0,0) ; (587,88,67)
(353,0,67) ; (431,88,119)
(431,0,67) ; (509,88,119)
(509,0,67) ; (587,88,119)
(353,0,119) ; (431,88,171)
(431,0,119) ; (509,88,171)
(509,0,119) ; (587,88,171)
(353,0,171) ; (411,43,218)
(411,0,171) ; (469,43,218)
(469,0,171) ; (527,43,218)
(527,0,171) ; (585,43,218)
(353,43,171) ; (411,86,218)
(411,43,171) ; (469,86,218)
(469,43,171) ; (527,86,218)
(527,43,171) ; (585,86,218)
(455,88,0) ; (520,164,62)
(520,88,0) ; (585,164,62)
(455,164,0) ; (521,233,62)
(521,164,0) ; (587,233,62)
(455,88,62) ; (520,164,124)
(520,88,62) ; (585,164,124)
(455,164,62) ; (521,233,124)
(521,164,62) ; (587,233,124)
(455,88,124) ; (520,164,186)
(520,88,124) ; (585,164,186)
(455,164,124) ; (521,233,186)
(521,164,124) ; (587,233,186)
(0,165,0) ; (51,233,55)
(51,165,0) ; (102,233,55)
(0,165,55) ; (51,233,110)
(51,165,55) ; (102,233,110)
(0,165,110) ; (51,233,165)
(51,165,110) ; (102,233,165)
(0,165,165) ; (51,233,220)
(51,165,165) ; (102,233,220)
(102,173,0) ; (202,233,49)
(202,173,0) ; (302,233,49)
(102,173,49) ; (202,233,98)
(202,173,49) ; (302,233,98)
(102,173,98) ; (202,233,147)
(202,173,98) ; (302,233,147)
(102,173,147) ; (168,230,216)
(168,173,147) ; (234,230,216)
(234,173,147) ; (300,230,216)
(117,0,0) ; (195,67,88)
(195,0,0) ; (273,67,88)
(117,67,0) ; (195,119,88)
(195,67,0) ; (273,119,88)
(117,119,0) ; (195,171,88)
(195,119,0) ; (273,171,88)
(379,168,0) ; (455,233,62)
(379,168,62) ; (455,233,124)
(379,168,124) ; (454,232,215)
(338,89,0) ; (455,168,87)
(338,89,87) ; (455,168,174)
(303,168,0) ; (379,233,62)
(274,0,0) ; (353,87,117)
(274,93,0) ; (338,168,91)
(304,169,62) ; (379,233,153)
(304,169,153) ; (379,232,220)
(117,0,88) ; (194,34,145)
(194,0,88) ; (271,34,145)
(117,34,88) ; (194,68,145)
(194,34,88) ; (271,68,145)
(117,68,88) ; (194,102,145)
(194,68,88) ; (271,102,145)
(117,102,88) ; (210,171,121)
(210,102,88) ; (267,171,154)
(117,102,121) ; (210,171,154)
(117,102,154) ; (210,171,187)
(210,102,154) ; (267,171,220)
(117,102,187) ; (210,171,220)
(274,93,91) ; (338,168,182)
(276,0,117) ; (353,34,174)
(275,34,117) ; (353,86,205)
(117,0,145) ; (147,48,176)
(147,0,145) ; (177,48,176)
(177,0,145) ; (207,48,176)
(117,48,145) ; (147,96,176)
(147,48,145) ; (177,96,176)
(177,48,145) ; (207,96,176)
(117,0,176) ; (162,47,220)
(162,0,176) ; (207,47,220)
(117,47,176) ; (162,94,220)
(162,47,176) ; (207,94,220)
(207,0,145) ; (271,91,220)
(0,0,174) ; (82,25,215)
(0,25,174) ; (82,50,215)
(0,50,174) ; (82,75,215)
(0,75,174) ; (44,122,219)
(44,75,174) ; (88,122,219)
(0,122,174) ; (90,157,219)
(82,0,174) ; (117,73,220)
(90,73,174) ; (116,140,210)
(350,95,174) ; (385,168,220)
(385,95,174) ; (420,168,220)
(420,95,174) ; (455,168,220)
(286,0,174) ; (353,26,210)
(286,101,182) ; (312,168,218)
(312,101,182) ; (338,168,218)
(492,95,186) ; (585,164,219)
(492,164,186) ; (585,233,219)
(456,99,186) ; (492,166,212)
(456,166,186) ; (492,233,212)
