(95,119,212)
(0,0,0)
(100,88,220)
(487,0,0)
(100,140,163)
(487,93,0)
(101,113,171)
(0,120,0)
(194,84,199)
(95,0,0)
(272,66,139)
(215,167,0)
(118,166,67)
(369,0,0)
(112,78,103)
(101,155,0)
(118,69,150)
(101,86,0)
(79,95,187)
(290,0,0)
(106,71,82)
(263,96,0)
(41,83,118)
(219,84,0)
(114,93,144)
(369,0,67)
(88,68,64)
(395,94,67)
(96,71,41)
(269,96,82)
(93,75,39)
(101,155,103)
(38,80,63)
(219,87,118)
(96,52,94)
(269,115,123)
(77,65,35)
(406,97,131)
(216,61,35)
(266,167,139)
(44,61,30)
(215,167,139)
(64,65,76)
(101,165,142)
(104,66,33)
(101,88,150)
(63,90,55)
(522,142,163)
(33,66,52)
(489,166,163)
(96,47,52)
(489,95,163)
(77,57,53)
(406,105,166)
(38,46,37)
(215,182,169)
(78,107,48)
(0,124,171)
(20,111,30)
(78,120,171)
(102,59,46)
(380,167,174)
(110,58,43)
(270,168,174)
(37,72,38)
(219,95,181)
(69,62,37)
(101,92,183)
(33,40,36)
(170,114,183)
(74,46,32)
(293,0,187)
(72,40,33)
(295,46,187)
(186,79,21)
(95,0,199)
