0.0803
86 8601
587 233 220
60
1 73 1  37 1  46 1 2
2 64 1  68 1  57 1 1
3 107 0  40 1  21 1 1
4 66 0  34 1  27 1 3
5 69 1  42 1  48 1 1
6 101 0  28 1  29 1 4
7 118 0  39 1  33 1 2
8 98 0  36 1  73 0 3
9 110 0  34 1  47 1 1
10 106 1  73 1  54 1 3
11 79 0  39 1  26 1 1
12 103 0  30 1  75 0 2
13 78 0  53 1  33 1 1
14 36 1  92 0  31 1 2
15 80 1  71 1  55 1 1
16 72 1  79 1  59 1 1
17 94 1  80 1  76 1 3
18 76 1  67 1  44 1 1
19 112 0  49 1  33 1 2
20 58 0  39 1  27 1 2
21 103 1  81 1  76 1 2
22 99 0  97 0  44 1 3
23 38 1  88 0  80 0 2
24 118 0  61 0  25 1 5
25 76 1  98 1  53 1 2
26 49 1  57 1  29 1 1
27 52 1  62 1  77 1 1
28 97 0  41 1  67 1 3
29 61 0  61 0  21 1 1
30 102 1  92 1  78 1 2
31 89 0  75 1  42 1 1
32 30 1  38 1  55 1 3
33 103 0  74 1  40 1 3
34 113 0  88 1  54 1 2
35 96 0  91 1  47 1 1
36 110 0  56 1  48 1 2
37 79 0  29 1  68 0 1
38 56 1  58 1  59 1 2
39 72 1  78 1  76 1 1
40 116 0  37 1  24 1 3
41 100 0  27 1  59 0 4
42 72 0  35 1  68 1 2
43 68 1  66 1  44 1 1
44 100 1  72 1  65 1 3
45 66 1  61 1  79 1 4
46 88 1  94 1  65 1 1
47 62 1  89 1  64 1 1
48 54 1  71 1  71 1 2
49 34 1  52 1  52 1 2
50 86 0  42 0  21 1 2
51 91 0  54 1  42 1 5
52 50 0  25 1  57 0 3
53 31 1  27 1  25 1 3
54 43 1  49 1  71 1 2
55 46 1  65 1  79 1 1
56 87 0  90 0  22 1 2
57 111 0  64 0  31 1 2
58 87 1  55 1  44 1 3
59 44 1  63 1  47 1 3
60 105 0  81 1  42 1 2
(0,0,0) ; (42,91,54)
(42,0,0) ; (84,91,54)
(84,0,0) ; (126,91,54)
(126,0,0) ; (168,91,54)
(168,0,0) ; (210,91,54)
(0,91,0) ; (106,164,54)
(106,91,0) ; (212,164,54)
(509,0,0) ; (587,102,92)
(509,0,92) ; (587,102,184)
(509,0,184) ; (582,98,220)
(484,157,0) ; (587,233,81)
(484,157,81) ; (587,233,162)
(484,157,162) ; (582,233,215)
(0,166,0) ; (97,233,41)
(97,166,0) ; (194,233,41)
(194,166,0) ; (291,233,41)
(0,166,41) ; (61,232,120)
(61,166,41) ; (122,232,120)
(122,166,41) ; (183,232,120)
(183,166,41) ; (244,232,120)
(244,166,41) ; (290,231,120)
(481,103,0) ; (587,157,73)
(293,0,0) ; (365,100,65)
(365,0,0) ; (437,100,65)
(437,0,0) ; (509,100,65)
(381,158,0) ; (484,233,30)
(381,158,30) ; (484,233,60)
(381,158,60) ; (484,232,100)
(381,158,100) ; (484,232,140)
(381,158,140) ; (484,232,180)
(381,158,180) ; (479,231,216)
(371,102,0) ; (481,158,48)
(371,102,48) ; (481,158,96)
(371,102,96) ; (472,130,125)
(371,130,96) ; (472,158,125)
(293,168,0) ; (381,233,94)
(293,168,94) ; (337,231,141)
(337,168,94) ; (381,231,141)
(212,0,0) ; (292,94,76)
(212,94,0) ; (290,166,76)
(295,101,0) ; (371,168,44)
(295,115,44) ; (371,168,142)
(0,0,54) ; (94,76,134)
(0,0,134) ; (94,76,214)
(0,76,54) ; (55,120,141)
(0,120,54) ; (55,164,141)
(0,76,141) ; (55,163,185)
(94,0,54) ; (199,42,135)
(94,0,135) ; (199,42,216)
(55,76,54) ; (168,164,108)
(55,76,108) ; (168,164,162)
(94,42,54) ; (206,75,103)
(94,42,103) ; (206,75,152)
(168,75,54) ; (210,164,129)
(168,75,129) ; (210,161,150)
(412,0,65) ; (509,99,109)
(412,0,109) ; (509,99,153)
(412,0,153) ; (509,99,197)
(294,0,65) ; (353,100,92)
