0.0779
88 8801
587 233 220
60
1 73 1  39 1  41 1 3
2 79 0  59 0  29 1 3
3 107 1  74 1  54 1 1
4 44 1  42 1  69 1 1
5 111 0  79 0  28 1 1
6 55 1  57 1  41 1 1
7 117 0  25 1  33 1 1
8 80 0  42 0  20 1 3
9 59 1  47 1  69 1 3
10 101 0  70 0  33 1 1
11 74 0  67 0  27 1 3
12 46 1  80 1  56 1 3
13 97 1  84 1  76 1 3
14 117 0  48 1  78 1 3
15 66 1  56 1  62 1 2
16 99 0  60 1  44 1 3
17 84 0  29 1  25 1 3
18 72 1  59 1  42 1 1
19 73 1  76 1  52 1 2
20 112 1  77 1  75 1 1
21 63 0  30 1  61 0 2
22 87 0  34 1  77 0 2
23 82 0  66 0  24 1 2
24 83 1  63 1  52 1 1
25 61 1  91 0  32 1 4
26 96 1  83 1  60 1 2
27 63 1  67 1  45 1 3
28 67 1  37 1  62 1 1
29 76 1  82 1  48 1 2
30 104 0  36 1  64 1 3
31 95 0  76 1  40 1 1
32 92 1  95 1  57 1 1
33 54 1  96 1  64 1 2
34 111 0  100 0  36 1 3
35 97 0  48 0  24 1 3
36 93 0  72 0  34 1 2
37 86 0  50 1  32 1 3
38 74 0  92 0  33 1 1
39 105 0  46 1  33 1 2
40 119 0  42 1  25 1 3
41 111 0  35 1  80 0 1
42 73 0  81 0  23 1 4
43 37 1  25 1  75 0 2
44 71 1  62 1  48 1 2
45 80 1  94 1  61 1 4
46 118 0  94 0  41 1 3
47 35 1  81 0  71 0 2
48 103 0  30 1  33 1 2
49 110 1  95 1  76 1 1
50 97 0  56 1  47 1 1
51 94 0  25 1  65 0 2
52 97 0  38 1  53 1 1
53 72 0  29 1  65 0 3
54 88 1  99 0  48 1 3
55 53 1  74 1  38 1 1
56 53 1  54 1  44 1 4
57 42 1  80 1  51 1 2
58 38 1  58 0  25 1 3
59 41 1  77 1  66 1 3
60 60 0  42 1  22 1 3
(0,0,0) ; (97,84,76)
(0,84,0) ; (97,168,76)
(0,0,76) ; (48,82,152)
(48,0,76) ; (96,82,152)
(0,82,76) ; (97,166,152)
(0,0,152) ; (96,83,212)
(0,83,152) ; (96,166,212)
(479,0,0) ; (515,104,64)
(515,0,0) ; (551,104,64)
(551,0,0) ; (587,104,64)
(479,104,0) ; (533,200,64)
(533,104,0) ; (587,200,64)
(479,200,0) ; (584,233,46)
(479,200,46) ; (584,233,92)
(479,0,64) ; (539,99,108)
(539,0,64) ; (587,99,152)
(479,99,64) ; (533,152,108)
(533,99,64) ; (587,152,108)
(479,152,64) ; (578,200,152)
(479,200,92) ; (582,233,122)
(479,0,108) ; (539,99,152)
(479,99,108) ; (533,152,152)
(533,99,108) ; (587,152,152)
(479,200,122) ; (582,233,152)
(0,169,0) ; (91,201,61)
(0,201,0) ; (91,233,61)
(0,169,61) ; (91,201,122)
(0,201,61) ; (91,233,122)
(91,172,0) ; (171,233,94)
(171,172,0) ; (251,233,94)
(91,172,94) ; (171,233,188)
(171,172,94) ; (251,233,188)
(91,172,188) ; (170,231,217)
(170,172,188) ; (249,231,217)
(97,0,0) ; (214,78,48)
(97,0,48) ; (214,78,96)
(97,0,96) ; (214,78,144)
(97,0,144) ; (155,38,169)
(155,0,144) ; (213,38,169)
(97,38,144) ; (214,71,169)
(402,0,0) ; (479,75,112)
(402,0,112) ; (478,73,164)
(402,0,164) ; (478,73,216)
(380,185,0) ; (479,233,88)
(380,185,88) ; (477,233,112)
(380,185,112) ; (477,233,136)
(380,185,136) ; (477,233,160)
(380,185,160) ; (477,232,216)
(403,75,0) ; (479,185,95)
(403,75,95) ; (477,182,149)
(97,78,0) ; (215,172,41)
(97,78,41) ; (215,172,82)
(97,78,82) ; (215,172,123)
(291,0,0) ; (402,100,36)
(291,0,36) ; (402,100,72)
(291,0,72) ; (402,100,108)
(255,186,0) ; (324,233,59)
(324,186,0) ; (380,232,80)
(255,186,59) ; (324,233,118)
