0.0748
89 8901
587 233 220
60
1 105 0  44 1  47 1 3
2 48 1  68 1  79 1 1
3 30 1  45 0  20 1 4
4 34 1  97 0  66 1 3
5 92 0  95 0  36 1 4
6 40 1  65 1  65 1 2
7 107 0  48 1  61 1 2
8 97 0  79 0  36 1 4
9 86 0  42 1  47 1 4
10 109 0  68 0  20 1 1
11 77 0  27 1  28 1 2
12 63 1  51 1  75 1 1
13 34 1  59 1  56 1 3
14 111 0  100 0  39 1 3
15 33 1  92 0  40 1 1
16 69 1  45 1  61 1 1
17 77 1  72 1  73 1 2
18 35 1  99 0  26 1 3
19 116 0  43 1  62 1 1
20 116 0  34 1  47 1 3
21 59 0  26 1  36 1 2
22 34 1  88 0  51 1 1
23 100 1  98 1  72 1 2
24 112 0  25 1  31 1 4
25 118 0  70 0  22 1 2
26 37 1  48 1  66 1 2
27 66 1  81 1  52 1 1
28 61 1  92 0  38 1 2
29 73 0  66 0  21 1 3
30 97 1  73 1  78 1 2
31 61 1  43 1  45 1 4
32 113 1  73 1  72 1 1
33 69 1  54 1  39 1 6
34 96 1  83 1  63 1 1
35 86 0  35 1  72 0 1
36 48 0  56 0  23 1 4
37 46 1  52 0  24 1 2
38 103 1  61 1  53 1 1
39 84 1  46 1  71 1 2
40 83 1  56 1  43 1 2
41 105 0  59 1  32 1 2
42 90 1  73 1  48 1 2
43 87 0  49 0  24 1 2
44 102 0  36 1  61 1 3
45 88 0  34 1  56 1 3
46 101 0  66 0  32 1 2
47 89 0  60 1  31 1 3
48 100 0  79 1  46 1 5
49 102 0  45 1  26 1 1
50 106 1  54 1  72 1 3
51 91 0  53 1  32 1 2
52 103 0  45 1  46 1 1
53 56 0  49 0  21 1 3
54 37 1  29 1  74 0 1
55 36 1  95 0  35 1 4
56 52 1  64 0  28 1 1
57 54 1  36 1  42 1 1
58 79 1  98 0  46 1 1
59 84 1  75 1  63 1 4
60 58 1  100 0  34 1 4
(0,0,0) ; (100,79,46)
(100,0,0) ; (200,79,46)
(0,0,46) ; (100,79,92)
(100,0,46) ; (200,79,92)
(0,0,92) ; (100,79,138)
(100,0,92) ; (198,79,138)
(0,0,138) ; (97,79,174)
(97,0,138) ; (194,79,174)
(0,0,174) ; (97,79,210)
(97,0,174) ; (194,79,210)
(0,79,0) ; (58,179,34)
(58,79,0) ; (116,179,34)
(0,179,0) ; (39,233,69)
(39,179,0) ; (78,233,69)
(78,179,0) ; (117,233,69)
(0,79,34) ; (58,179,68)
(58,79,34) ; (116,179,68)
(0,79,68) ; (112,104,99)
(0,104,68) ; (112,129,99)
(0,129,68) ; (112,154,99)
(0,154,68) ; (112,179,99)
(0,179,69) ; (39,233,138)
(39,179,69) ; (78,233,138)
(78,179,69) ; (117,233,138)
(0,79,99) ; (111,179,138)
(489,0,0) ; (584,92,36)
(489,92,0) ; (587,192,72)
(489,192,0) ; (584,227,36)
(489,0,36) ; (584,92,72)
(489,192,36) ; (584,227,72)
(489,0,72) ; (584,92,108)
(489,92,72) ; (587,192,144)
(489,192,72) ; (584,227,108)
(489,0,108) ; (584,92,144)
(489,192,108) ; (584,227,144)
(415,0,0) ; (452,66,48)
(452,0,0) ; (489,66,48)
(415,66,0) ; (488,156,48)
(415,156,0) ; (488,233,72)
(415,0,48) ; (488,78,145)
(415,78,48) ; (488,156,145)
(415,156,72) ; (487,233,145)
(117,83,0) ; (201,158,63)
(117,158,0) ; (201,233,63)
(117,83,63) ; (159,169,110)
(159,83,63) ; (201,169,110)
(117,169,63) ; (201,232,138)
(117,83,110) ; (159,169,157)
(159,83,110) ; (201,169,157)
(117,169,138) ; (201,232,213)
(117,83,157) ; (200,126,213)
(117,126,157) ; (200,169,213)
(312,0,0) ; (415,61,53)
(312,0,53) ; (414,61,89)
(312,0,89) ; (414,61,125)
(312,0,125) ; (414,61,161)
(312,0,161) ; (346,59,217)
(346,0,161) ; (380,59,217)
(380,0,161) ; (414,59,217)
(262,127,0) ; (307,230,46)
(307,127,0) ; (361,233,72)
(361,127,0) ; (415,233,72)
(262,127,46) ; (307,229,72)
(200,0,0) ; (256,48,23)
(256,0,0) ; (308,24,46)
(256,24,0) ; (308,48,46)
(200,0,23) ; (256,48,46)
(200,0,46) ; (307,48,107)
(200,0,107) ; (307,48,168)
(200,0,168) ; (305,47,212)
(201,49,0) ; (262,141,38)
(201,141,0) ; (262,233,38)
(201,49,38) ; (262,94,81)
(201,94,38) ; (262,139,81)
(201,139,38) ; (262,184,81)
(201,184,38) ; (262,229,81)
(314,61,0) ; (415,127,32)
(314,61,32) ; (415,127,64)
(314,61,64) ; (411,127,98)
(262,48,0) ; (310,127,68)
(262,48,68) ; (310,121,158)
(381,132,72) ; (415,229,138)
(265,127,72) ; (381,161,119)
(265,161,72) ; (381,195,119)
(265,195,72) ; (381,229,119)
(201,51,81) ; (261,140,112)
(201,140,81) ; (261,229,112)
(314,61,98) ; (411,127,132)
(201,124,112) ; (260,229,144)
(201,124,144) ; (260,229,176)
(201,51,112) ; (255,123,218)
(270,129,119) ; (381,229,158)
(315,61,132) ; (411,124,215)
(0,167,138) ; (81,233,190)
(81,167,138) ; (109,231,190)
(0,79,138) ; (51,167,172)
(51,79,138) ; (107,167,172)
(0,79,172) ; (105,123,219)
(0,123,172) ; (105,167,219)
(383,138,138) ; (415,229,191)
(492,0,144) ; (538,84,215)
(538,0,144) ; (584,84,215)
(498,155,144) ; (584,227,179)
(533,92,144) ; (584,155,219)
(493,90,144) ; (533,155,209)
(415,0,145) ; (487,113,218)
(417,115,145) ; (487,233,167)
(417,115,167) ; (487,233,189)
(270,129,158) ; (381,229,197)
(262,48,158) ; (307,117,219)
(201,177,176) ; (260,203,212)
(201,203,176) ; (260,229,212)
(201,128,176) ; (257,177,197)
(201,128,197) ; (257,176,220)
(519,162,179) ; (584,227,219)
(499,182,179) ; (519,227,209)
(427,144,189) ; (487,233,220)
(442,124,189) ; (487,144,219)
(0,194,190) ; (74,231,219)
(0,167,190) ; (77,194,218)
(77,186,190) ; (97,231,220)
(388,152,191) ; (415,229,219)
(325,181,197) ; (381,229,220)
(325,132,197) ; (381,181,218)
