0.071
30 3001
587 233 220
60
1 73 0  68 1  35 1 1
2 45 1  67 1  60 1 1
3 57 1  48 1  78 1 3
4 55 1  60 1  42 1 5
5 70 1  42 1  74 1 4
6 106 0  30 1  34 1 1
7 58 1  44 1  34 1 2
8 85 0  79 1  40 1 5
9 88 1  60 1  59 1 3
10 95 1  99 1  59 1 2
11 50 1  78 1  59 1 2
12 63 1  57 1  73 1 1
13 44 1  64 0  26 1 3
14 38 1  87 0  33 1 1
15 94 1  53 1  56 1 1
16 97 1  60 1  51 1 1
17 84 1  61 1  61 1 2
18 111 0  33 1  27 1 2
19 62 0  65 0  21 1 2
20 48 1  30 1  64 0 1
21 44 1  59 1  60 1 2
22 98 1  52 1  66 1 1
23 81 0  77 0  34 1 2
24 109 0  68 1  46 1 3
25 73 1  40 1  53 1 5
26 67 1  42 1  76 1 5
27 66 0  38 1  30 1 3
28 81 0  67 0  21 1 5
29 103 1  63 1  77 1 3
30 79 0  62 0  28 1 2
31 50 1  36 1  47 1 2
32 75 0  27 1  28 1 5
33 117 1  95 1  74 1 2
34 73 1  51 1  63 1 3
35 115 1  66 1  74 1 2
36 62 1  37 1  48 1 4
37 83 1  61 1  55 1 1
38 78 1  49 1  54 1 2
39 102 0  28 1  63 0 2
40 31 1  92 0  64 0 2
41 39 1  29 1  32 1 1
42 54 1  60 1  69 1 3
43 73 1  80 1  47 1 1
44 110 0  96 0  35 1 2
45 84 1  67 1  44 1 4
46 111 0  81 1  53 1 2
47 78 0  52 1  32 1 2
48 39 1  78 0  22 1 1
49 91 0  29 1  32 1 2
50 67 1  39 1  65 1 1
51 94 0  36 1  44 1 3
52 58 1  39 1  72 1 1
53 65 1  47 1  73 1 2
54 91 1  80 1  62 1 3
55 33 1  62 1  68 0 2
56 80 1  68 1  63 1 1
57 33 1  70 0  42 1 2
58 72 1  67 1  79 1 1
59 120 0  41 1  51 1 2
60 33 1  47 0  22 1 4
(0,0,0) ; (63,80,68)
(0,0,68) ; (62,80,159)
(0,0,159) ; (62,79,187)
(0,0,187) ; (62,79,215)
(453,0,0) ; (520,76,42)
(520,0,0) ; (587,76,42)
(453,76,0) ; (520,120,84)
(520,76,0) ; (587,120,84)
(453,0,42) ; (520,76,84)
(520,0,42) ; (587,76,84)
(453,0,84) ; (513,59,172)
(453,59,84) ; (513,118,172)
(513,0,84) ; (587,115,150)
(513,0,150) ; (587,115,216)
(453,0,172) ; (513,59,216)
(453,59,172) ; (513,118,216)
(0,159,0) ; (95,233,117)
(95,159,0) ; (190,233,117)
(0,159,117) ; (63,232,168)
(63,159,117) ; (126,232,168)
(126,159,117) ; (189,232,168)
(0,159,168) ; (50,195,215)
(0,195,168) ; (50,231,215)
(50,159,168) ; (115,232,215)
(115,159,168) ; (180,232,215)
(512,122,0) ; (587,149,28)
(512,149,0) ; (586,191,70)
(512,191,0) ; (586,233,70)
(512,122,28) ; (587,149,56)
(512,122,56) ; (587,149,84)
(512,149,70) ; (586,191,140)
(512,191,70) ; (586,233,140)
(512,122,84) ; (587,149,112)
(512,122,112) ; (587,149,140)
(63,0,0) ; (166,63,77)
(63,0,77) ; (166,63,154)
(63,0,154) ; (165,63,182)
(63,0,182) ; (111,62,219)
(111,0,182) ; (159,62,219)
(0,80,0) ; (85,159,40)
(0,80,40) ; (85,159,80)
(0,80,80) ; (85,159,120)
(0,80,120) ; (85,159,160)
(466,124,0) ; (512,233,68)
(466,124,68) ; (512,233,136)
(301,122,0) ; (356,164,60)
(356,122,0) ; (411,164,60)
(411,122,0) ; (466,164,60)
(301,164,0) ; (355,233,60)
(355,164,0) ; (409,233,60)
(409,164,0) ; (463,233,60)
(301,122,60) ; (382,233,113)
(382,122,60) ; (463,233,113)
(369,0,0) ; (411,60,55)
(411,0,0) ; (453,60,55)
(369,60,0) ; (452,121,55)
(369,0,55) ; (410,120,106)
(410,0,55) ; (451,120,106)
(85,63,0) ; (184,158,59)
(85,63,59) ; (184,158,118)
(166,0,0) ; (257,62,80)
(166,0,80) ; (257,62,160)
(166,0,160) ; (254,60,219)
(190,135,0) ; (247,183,78)
(190,183,0) ; (247,231,78)
(247,135,0) ; (301,184,78)
(247,184,0) ; (301,233,78)
(190,135,78) ; (300,231,113)
(190,135,113) ; (300,231,148)
(308,0,0) ; (369,61,84)
(308,61,0) ; (369,122,84)
(184,62,0) ; (252,135,35)
(184,62,35) ; (251,134,114)
(257,0,0) ; (301,67,84)
(257,0,84) ; (301,67,168)
(257,0,168) ; (301,64,194)
(252,67,0) ; (296,101,58)
(252,101,0) ; (296,135,58)
(252,67,58) ; (294,134,134)
(310,0,84) ; (367,48,162)
(310,48,84) ; (369,98,162)
(322,98,84) ; (369,120,117)
(322,98,117) ; (369,120,150)
(371,0,106) ; (411,53,179)
(411,0,106) ; (451,53,179)
(370,53,106) ; (451,120,127)
(370,53,127) ; (451,120,148)
(370,53,148) ; (451,120,169)
(370,53,169) ; (451,120,190)
(370,53,190) ; (408,119,220)
(408,53,190) ; (446,119,220)
(360,170,113) ; (463,233,190)
(360,170,190) ; (462,233,218)
(378,130,113) ; (463,170,192)
(307,153,113) ; (360,193,186)
(307,193,113) ; (360,233,186)
(307,153,186) ; (359,231,218)
(312,123,113) ; (378,153,151)
(312,123,151) ; (376,153,199)
(184,62,114) ; (217,132,156)
(217,62,114) ; (250,132,156)
(184,62,156) ; (217,130,218)
(217,62,156) ; (250,130,218)
(85,63,118) ; (183,115,184)
(85,121,118) ; (133,158,180)
(133,121,118) ; (181,158,180)
(252,67,134) ; (291,134,199)
(466,124,136) ; (512,233,204)
(513,186,140) ; (586,233,220)
(513,123,140) ; (586,186,197)
(190,139,148) ; (254,231,179)
(190,139,179) ; (254,231,210)
(254,137,148) ; (298,231,184)
(254,137,184) ; (298,231,220)
(322,98,150) ; (369,120,183)
(0,81,160) ; (50,159,219)
(50,81,160) ; (82,159,212)
(314,0,162) ; (367,94,218)
(378,0,179) ; (451,53,219)
(85,125,180) ; (172,158,218)
(322,98,183) ; (369,120,216)
(85,63,184) ; (179,107,220)
(385,131,192) ; (463,170,214)
(257,0,194) ; (301,64,220)
(521,124,197) ; (586,186,218)
