(152,75,218)
(0,0,0)
(234,65,217)
(353,0,0)
(99,156,173)
(0,77,0)
(107,100,219)
(480,133,0)
(63,68,216)
(524,65,0)
(146,72,218)
(99,161,0)
(107,61,219)
(373,172,0)
(54,68,213)
(470,65,0)
(89,69,190)
(152,0,0)
(86,38,58)
(394,134,0)
(59,84,100)
(99,77,0)
(113,69,156)
(357,65,0)
(127,52,90)
(246,181,0)
(73,92,60)
(158,69,0)
(65,53,217)
(288,0,0)
(47,48,148)
(241,0,0)
(33,37,37)
(361,135,0)
(113,43,85)
(248,138,0)
(111,84,44)
(242,53,0)
(32,36,46)
(362,136,37)
(101,79,104)
(252,53,44)
(86,35,66)
(394,137,58)
(72,89,84)
(158,69,60)
(110,33,48)
(251,148,85)
(124,50,64)
(249,181,90)
(58,80,67)
(99,78,100)
(80,35,96)
(400,137,124)
(106,29,56)
(255,152,133)
(63,76,75)
(158,69,144)
(97,74,71)
(256,53,148)
(45,50,65)
(328,181,154)
(75,50,55)
(249,181,154)
(106,53,34)
(357,65,156)
(54,76,51)
(99,82,167)
(65,101,46)
(0,129,173)
(31,82,40)
(65,148,173)
(65,50,45)
(0,77,173)
(27,40,37)
(65,77,173)
(81,29,31)
(280,152,189)
(61,63,25)
(152,0,190)
(90,51,30)
(373,65,190)
