(138,72,219)
(0,0,0)
(96,117,220)
(491,0,0)
(86,155,196)
(0,78,0)
(74,116,121)
(513,117,0)
(178,69,218)
(335,164,0)
(245,76,100)
(86,157,0)
(99,53,219)
(392,0,0)
(64,67,217)
(138,0,0)
(77,46,219)
(436,118,0)
(82,64,179)
(409,53,0)
(70,85,109)
(86,72,0)
(189,61,142)
(203,0,0)
(90,35,198)
(346,129,0)
(105,89,57)
(156,67,0)
(67,67,163)
(342,61,0)
(80,86,79)
(262,61,0)
(98,88,80)
(156,67,57)
(76,82,42)
(266,61,79)
(120,72,75)
(86,159,100)
(107,74,66)
(206,157,100)
(68,84,33)
(86,72,109)
(72,81,98)
(514,148,121)
(63,30,93)
(523,118,121)
(76,82,51)
(266,61,121)
(54,83,80)
(156,67,137)
(42,82,38)
(210,67,137)
(66,53,76)
(86,72,142)
(59,26,32)
(86,130,142)
(110,54,77)
(279,0,142)
(76,53,66)
(203,0,142)
(57,58,56)
(351,61,163)
(103,73,52)
(206,158,166)
(69,80,35)
(273,61,172)
(59,26,32)
(86,130,174)
(111,56,42)
(86,175,175)
(42,65,38)
(210,67,175)
(72,57,33)
(417,53,179)
(77,91,24)
(0,139,196)
