(90,113,214)
(0,0,0)
(162,72,218)
(425,0,0)
(120,65,218)
(467,168,0)
(82,120,207)
(0,113,0)
(110,94,139)
(477,74,0)
(138,62,216)
(82,171,0)
(232,69,157)
(90,0,0)
(92,53,214)
(375,180,0)
(118,53,180)
(82,118,0)
(105,45,158)
(90,69,0)
(102,69,116)
(323,0,0)
(104,40,212)
(363,140,0)
(82,66,158)
(395,72,0)
(118,50,148)
(257,183,0)
(36,87,134)
(220,146,0)
(184,64,95)
(211,69,0)
(105,45,79)
(258,138,0)
(91,44,63)
(272,139,79)
(109,60,65)
(286,69,95)
(74,59,63)
(211,69,95)
(102,68,54)
(323,0,116)
(32,77,84)
(220,156,134)
(77,86,78)
(508,82,139)
(30,94,68)
(478,74,139)
(86,39,77)
(277,144,142)
(76,30,72)
(299,203,148)
(42,41,68)
(257,192,148)
(136,64,63)
(90,0,157)
(79,38,57)
(226,0,157)
(76,27,43)
(226,38,157)
(64,45,62)
(90,69,158)
(79,60,60)
(398,72,158)
(32,37,56)
(154,69,158)
(70,56,24)
(211,69,158)
(109,55,58)
(286,69,160)
(91,63,44)
(334,0,170)
(115,21,32)
(82,150,180)
(94,30,33)
(82,120,180)
(62,29,32)
(211,69,182)
