(83,186,216)
(0,0,0)
(207,96,176)
(380,0,0)
(160,137,91)
(427,96,0)
(93,47,186)
(0,186,0)
(96,71,219)
(83,0,0)
(237,53,167)
(93,180,0)
(172,107,99)
(83,73,0)
(95,53,187)
(332,180,0)
(68,73,220)
(179,0,0)
(84,177,84)
(296,0,0)
(44,82,142)
(383,98,0)
(43,69,213)
(247,0,0)
(41,90,90)
(255,90,0)
(79,103,78)
(301,0,84)
(80,74,48)
(300,103,84)
(41,90,45)
(255,90,90)
(61,132,126)
(524,101,91)
(97,62,129)
(427,171,91)
(61,74,128)
(463,97,91)
(35,68,124)
(428,103,91)
(55,99,34)
(83,73,99)
(85,94,28)
(138,78,99)
(28,61,34)
(223,111,99)
(81,87,40)
(138,85,127)
(77,61,25)
(303,116,132)
(50,99,42)
(83,73,133)
(35,55,48)
(255,125,135)
(42,79,58)
(385,101,142)
(41,57,63)
(339,120,157)
(31,59,59)
(308,118,157)
(53,95,57)
(327,0,162)
(26,103,35)
(301,0,162)
(103,35,52)
(93,198,167)
(55,36,53)
(196,197,167)
(65,78,53)
(138,94,167)
(39,49,53)
(251,184,167)
(41,90,45)
(83,82,175)
(188,87,43)
(398,0,176)
(79,42,33)
(0,190,186)
(81,50,31)
(343,182,187)
