0.0748
3 301
587 233 220
60
1 45 1  55 1  60 1 2
2 110 0  38 1  64 1 2
3 87 1  52 1  71 1 2
4 98 0  55 0  25 1 1
5 78 1  56 1  49 1 1
6 104 0  70 1  52 1 5
7 69 1  69 1  52 1 2
8 117 0  39 1  64 1 3
9 69 1  72 1  79 1 3
10 45 1  27 1  49 1 1
11 48 0  29 1  24 1 3
12 104 0  54 0  27 1 1
13 101 0  72 0  36 1 2
14 72 1  81 1  75 1 2
15 113 0  61 0  24 1 1
16 81 0  38 1  54 1 2
17 57 1  52 1  54 1 1
18 93 1  99 1  78 1 2
19 120 0  53 1  58 1 4
20 31 1  45 1  30 1 2
21 81 1  90 1  73 1 5
22 39 1  94 0  51 1 2
23 58 1  32 1  73 0 1
24 82 0  75 0  36 1 4
25 98 1  90 1  52 1 1
26 47 1  68 1  52 1 3
27 57 1  99 0  34 1 2
28 89 1  67 1  47 1 1
29 38 1  32 1  35 1 4
30 33 1  47 1  47 1 1
31 60 1  70 1  47 1 1
32 80 1  86 1  71 1 2
33 101 0  94 1  49 1 1
34 34 1  45 1  30 1 3
35 55 1  78 1  80 1 2
36 68 1  39 1  50 1 3
37 110 0  83 0  28 1 1
38 91 1  86 1  54 1 2
39 98 0  34 1  48 1 1
40 97 0  34 1  71 0 2
41 86 0  88 0  34 1 2
42 100 1  81 1  61 1 1
43 32 1  41 1  40 1 2
44 43 1  76 1  48 1 2
45 84 1  62 1  80 1 1
46 74 0  81 0  20 1 2
47 64 0  85 0  30 1 1
48 44 1  42 1  79 1 1
49 78 1  42 1  46 1 1
50 73 0  99 0  30 1 1
51 84 1  95 0  43 1 1
52 73 1  97 1  80 1 3
53 85 1  97 1  49 1 2
54 37 1  75 0  66 1 3
55 56 0  49 1  25 1 1
56 82 0  58 0  24 1 3
57 96 0  35 1  32 1 2
58 33 1  28 1  69 0 1
59 97 0  62 1  41 1 3
60 78 0  69 0  21 1 2
(0,0,0) ; (58,120,53)
(0,0,53) ; (58,120,106)
(0,0,106) ; (58,120,159)
(0,0,159) ; (58,120,212)
(328,0,0) ; (400,81,75)
(400,0,0) ; (490,81,73)
(490,0,0) ; (587,80,73)
(400,0,73) ; (490,81,146)
(490,0,73) ; (587,80,146)
(328,0,75) ; (400,81,150)
(400,0,146) ; (490,81,219)
(490,0,146) ; (587,80,219)
(328,0,150) ; (400,79,219)
(517,82,0) ; (587,186,52)
(517,186,0) ; (585,233,52)
(517,82,52) ; (587,186,104)
(517,186,52) ; (585,233,104)
(517,82,104) ; (587,186,156)
(517,186,104) ; (585,233,156)
(0,155,0) ; (99,233,93)
(0,155,93) ; (99,233,186)
(0,155,186) ; (97,226,220)
(58,0,0) ; (148,81,73)
(58,0,73) ; (148,81,146)
(58,0,146) ; (144,80,217)
(435,83,0) ; (517,158,36)
(435,158,0) ; (517,233,36)
(435,83,36) ; (517,158,72)
(435,158,36) ; (517,233,72)
(435,83,72) ; (516,157,92)
(435,157,72) ; (516,231,92)
(0,121,0) ; (98,155,48)
(99,163,0) ; (203,233,52)
(99,163,52) ; (203,233,104)
(99,163,104) ; (151,232,173)
(151,163,104) ; (203,232,173)
(99,163,173) ; (149,231,212)
(149,163,173) ; (199,231,212)
(58,81,0) ; (175,120,64)
(58,81,64) ; (175,120,128)
(58,81,128) ; (175,120,192)
(148,0,0) ; (203,78,80)
(203,0,0) ; (258,78,80)
(258,0,0) ; (327,79,72)
(258,0,72) ; (327,79,144)
(148,0,80) ; (258,38,144)
(148,38,80) ; (258,76,144)
(249,136,0) ; (311,233,41)
(311,136,0) ; (373,233,41)
(373,136,0) ; (435,233,41)
(249,136,41) ; (350,230,90)
(350,136,41) ; (435,233,90)
(99,120,0) ; (147,163,76)
(147,120,0) ; (195,163,76)
(99,120,76) ; (194,163,160)
(203,168,0) ; (248,199,30)
(203,199,0) ; (248,233,30)
(203,168,30) ; (248,199,60)
(203,199,30) ; (248,233,60)
(253,81,0) ; (344,135,86)
(344,81,0) ; (435,135,86)
(175,79,0) ; (250,116,66)
(175,79,66) ; (250,116,132)
(195,117,0) ; (237,163,78)
(0,123,48) ; (96,155,83)
(0,123,83) ; (96,155,118)
(203,173,60) ; (248,233,115)
(203,173,115) ; (248,233,170)
(195,119,78) ; (237,163,157)
(337,81,86) ; (435,133,176)
(337,81,176) ; (431,132,215)
(256,81,86) ; (337,135,124)
(256,81,124) ; (337,135,162)
(251,143,90) ; (303,230,161)
(303,143,90) ; (355,230,161)
(355,143,90) ; (435,229,161)
(435,131,92) ; (516,231,153)
(449,83,92) ; (516,130,181)
(0,123,118) ; (73,155,176)
(0,123,176) ; (35,155,214)
(35,123,176) ; (70,155,214)
(175,79,132) ; (250,116,198)
(148,0,144) ; (249,72,180)
(148,0,180) ; (249,72,216)
(249,0,144) ; (327,69,165)
(249,0,165) ; (327,69,186)
(443,132,153) ; (516,231,183)
(517,134,156) ; (551,233,213)
(551,134,156) ; (585,233,213)
(517,82,156) ; (585,132,195)
(195,122,157) ; (235,163,189)
(99,124,160) ; (193,163,211)
(259,143,161) ; (347,229,195)
(347,143,161) ; (435,229,195)
(259,81,162) ; (337,130,218)
(203,206,170) ; (248,233,219)
(203,174,170) ; (244,206,210)
(452,83,181) ; (484,118,219)
(484,83,181) ; (516,118,219)
(445,134,183) ; (516,231,217)
(249,0,186) ; (296,47,219)
(297,0,186) ; (327,45,220)
(58,81,192) ; (127,114,220)
(127,81,192) ; (175,110,216)
(529,82,195) ; (585,131,220)
(261,147,195) ; (319,229,219)
(319,147,195) ; (377,229,219)
(377,147,195) ; (435,229,219)
