(146,73,220)
(0,0,0)
(120,73,219)
(467,0,0)
(162,81,216)
(0,152,0)
(120,66,219)
(467,167,0)
(120,93,82)
(467,74,0)
(78,78,217)
(0,73,0)
(84,67,220)
(383,0,0)
(86,165,96)
(381,68,0)
(64,61,219)
(146,0,0)
(82,76,156)
(78,73,0)
(99,99,138)
(162,134,0)
(99,68,190)
(284,0,0)
(117,95,124)
(264,138,0)
(73,47,196)
(210,0,0)
(61,70,176)
(160,61,0)
(59,85,67)
(221,47,0)
(101,59,74)
(280,68,0)
(57,81,130)
(221,47,67)
(93,51,89)
(288,68,74)
(91,91,64)
(488,76,82)
(21,58,114)
(467,109,82)
(79,59,120)
(387,174,96)
(51,103,96)
(415,71,96)
(30,83,123)
(385,91,96)
(103,51,96)
(277,175,124)
(116,37,48)
(264,138,124)
(77,54,81)
(162,179,138)
(97,38,82)
(162,141,138)
(89,51,71)
(490,116,146)
(83,35,35)
(496,76,146)
(65,65,64)
(78,73,156)
(86,28,55)
(295,68,163)
(73,23,42)
(308,96,163)
(70,37,45)
(310,138,172)
(40,32,38)
(264,143,172)
(59,62,38)
(160,61,176)
(75,32,29)
(504,76,181)
(86,55,28)
(294,0,190)
(46,84,28)
(420,90,192)
(42,73,23)
(221,47,197)
