0.0827
70 7001
587 233 220
60
1 73 0  29 1  65 0 2
2 60 1  77 1  45 1 4
3 98 0  55 0  27 1 2
4 113 0  47 1  35 1 4
5 49 1  80 1  63 1 1
6 48 1  80 1  72 1 3
7 94 0  98 0  32 1 1
8 101 0  45 1  69 1 3
9 92 1  88 1  56 1 1
10 76 0  32 1  26 1 1
11 60 1  57 1  44 1 4
12 46 1  52 1  44 1 1
13 37 1  38 1  60 1 2
14 104 0  92 0  38 1 1
15 75 1  56 1  43 1 1
16 37 1  54 0  27 1 1
17 51 1  87 1  62 1 2
18 102 0  70 1  42 1 2
19 106 0  31 1  76 0 1
20 40 1  42 1  72 1 1
21 92 1  86 1  47 1 1
22 113 1  96 1  60 1 2
23 81 1  65 1  62 1 3
24 78 1  91 1  56 1 1
25 102 0  91 0  30 1 2
26 69 0  73 0  22 1 3
27 74 0  28 1  41 1 1
28 49 1  100 0  80 1 3
29 95 1  76 1  77 1 4
30 31 1  31 1  60 1 2
31 117 0  98 0  35 1 1
32 32 1  87 0  42 1 1
33 42 1  33 1  53 1 1
34 70 1  91 1  74 1 2
35 72 1  99 1  58 1 1
36 83 1  69 1  54 1 2
37 32 1  56 1  51 1 4
38 110 0  42 1  65 1 4
39 41 1  94 0  25 1 2
40 71 0  33 1  27 1 2
41 62 0  32 1  20 1 1
42 100 0  33 1  27 1 1
43 93 1  93 1  76 1 4
44 118 0  91 0  24 1 2
45 68 1  77 1  77 1 2
46 62 1  82 1  74 1 1
47 50 0  32 1  24 1 3
48 37 1  33 1  31 1 2
49 95 0  27 1  58 0 2
50 43 1  95 0  38 1 2
51 111 0  42 1  27 1 3
52 88 1  83 1  53 1 2
53 76 0  76 0  34 1 3
54 70 1  78 1  74 1 1
55 46 1  79 0  28 1 2
56 75 0  85 0  31 1 3
57 68 0  68 0  23 1 3
58 70 0  49 1  29 1 2
59 63 1  42 1  49 1 2
60 113 0  39 1  80 0 2
(0,0,0) ; (95,76,77)
(95,0,0) ; (171,77,95)
(0,0,77) ; (95,76,154)
(95,0,95) ; (171,76,129)
(95,0,129) ; (171,76,163)
(0,0,154) ; (95,38,197)
(0,38,154) ; (95,76,197)
(95,0,163) ; (171,76,197)
(487,0,0) ; (587,80,49)
(487,0,49) ; (587,80,98)
(487,0,98) ; (587,80,147)
(487,0,147) ; (535,80,219)
(535,0,147) ; (583,80,219)
(0,163,0) ; (102,233,42)
(0,163,42) ; (102,233,84)
(0,163,84) ; (101,232,129)
(0,163,129) ; (101,232,174)
(0,163,174) ; (101,232,219)
(494,81,0) ; (587,157,93)
(494,157,0) ; (587,233,93)
(494,81,93) ; (587,157,186)
(494,157,93) ; (587,233,186)
(494,81,186) ; (579,156,217)
(494,156,186) ; (579,231,217)
(0,79,0) ; (110,121,65)
(0,121,0) ; (110,163,65)
(0,79,65) ; (110,121,130)
(0,121,65) ; (110,163,130)
(0,79,130) ; (53,162,218)
(53,79,130) ; (106,162,218)
(327,119,0) ; (374,232,35)
(374,119,0) ; (434,176,44)
(374,176,0) ; (434,233,44)
(434,119,0) ; (494,176,44)
(434,176,0) ; (494,233,44)
(327,119,35) ; (374,232,70)
(374,119,44) ; (434,232,140)
(434,119,44) ; (494,232,140)
(327,119,70) ; (374,232,105)
(327,119,105) ; (374,232,140)
(327,119,140) ; (407,232,179)
(407,119,140) ; (487,232,179)
(413,0,0) ; (487,70,78)
(413,0,78) ; (487,70,169)
(413,0,169) ; (486,69,191)
(413,0,191) ; (486,65,220)
(102,168,0) ; (183,233,62)
(102,168,62) ; (183,233,124)
(102,168,124) ; (183,233,186)
(102,168,186) ; (175,233,215)
(407,70,0) ; (487,119,63)
(407,70,63) ; (487,118,135)
(171,0,0) ; (266,76,77)
(266,0,0) ; (334,77,77)
(334,0,0) ; (402,77,77)
(171,0,77) ; (277,76,108)
(277,0,77) ; (362,75,108)
(362,0,77) ; (395,37,108)
(362,37,77) ; (395,74,108)
(110,77,0) ; (188,168,56)
(110,77,56) ; (187,122,116)
(110,122,56) ; (187,167,116)
(183,169,0) ; (239,201,51)
(183,201,0) ; (239,233,51)
(239,169,0) ; (326,231,51)
(188,77,0) ; (292,169,38)
(188,77,38) ; (290,168,68)
(188,77,68) ; (290,168,98)
(296,77,0) ; (407,119,27)
(296,77,27) ; (407,119,54)
(296,77,54) ; (407,119,81)
(294,127,0) ; (327,169,53)
(183,169,51) ; (221,229,88)
(221,169,51) ; (303,231,125)
(183,169,88) ; (221,229,125)
(306,169,51) ; (326,231,83)
(296,138,53) ; (327,169,113)
(309,77,81) ; (358,119,144)
(358,77,81) ; (407,119,144)
(309,77,144) ; (403,118,169)
(188,80,98) ; (286,135,125)
(188,135,98) ; (288,168,125)
(171,0,108) ; (254,69,162)
(171,0,162) ; (254,69,216)
(257,0,108) ; (326,73,130)
(326,0,108) ; (395,73,130)
(296,138,113) ; (327,169,173)
(110,77,116) ; (187,122,176)
(110,122,116) ; (187,167,176)
(183,173,125) ; (271,229,217)
(188,82,125) ; (235,168,217)
(271,173,125) ; (303,229,176)
(235,81,125) ; (286,168,187)
(296,0,130) ; (395,72,188)
(296,0,188) ; (345,70,217)
(345,0,188) ; (394,70,217)
(257,0,130) ; (290,71,157)
(412,70,135) ; (487,113,191)
(412,70,191) ; (486,111,219)
(257,0,157) ; (290,71,184)
(309,77,169) ; (403,118,194)
(110,127,176) ; (182,167,218)
(110,77,176) ; (162,123,220)
(162,77,176) ; (186,127,208)
(271,175,176) ; (298,229,213)
(370,134,179) ; (487,232,214)
(328,145,179) ; (370,232,211)
(257,0,184) ; (289,50,208)
(235,88,187) ; (286,144,219)
(235,144,187) ; (285,168,219)
(327,77,194) ; (403,109,220)
(0,0,197) ; (68,68,220)
(68,0,197) ; (136,68,220)
