(79,228,157)
(0,0,0)
(267,73,216)
(320,0,0)
(113,61,216)
(474,172,0)
(106,96,210)
(481,76,0)
(298,93,73)
(79,140,0)
(78,138,126)
(79,0,0)
(97,82,193)
(377,151,0)
(158,87,126)
(157,0,0)
(108,61,198)
(373,73,0)
(118,51,72)
(157,87,0)
(56,61,124)
(317,73,0)
(41,45,58)
(276,87,0)
(41,37,74)
(276,87,58)
(114,46,73)
(157,87,72)
(103,90,111)
(79,140,73)
(118,78,101)
(182,152,73)
(75,81,86)
(302,149,73)
(56,58,48)
(317,73,124)
(74,138,39)
(79,0,126)
(120,51,92)
(157,0,126)
(81,30,94)
(157,51,126)
(35,53,58)
(277,0,126)
(71,30,47)
(238,53,126)
(41,37,37)
(276,87,132)
(114,43,43)
(157,87,145)
(68,196,63)
(0,0,157)
(50,31,59)
(0,197,157)
(43,79,60)
(331,151,159)
(28,80,56)
(303,150,159)
(71,126,55)
(79,0,165)
(53,58,35)
(320,73,172)
(66,27,39)
(238,53,173)
(88,77,43)
(182,153,174)
(27,66,39)
(270,164,174)
(76,82,36)
(79,143,184)
(66,39,27)
(157,87,188)
(72,72,27)
(402,155,193)
(98,45,22)
(377,73,198)
