(169,72,212)
(0,0,0)
(240,92,186)
(347,0,0)
(68,114,217)
(0,119,0)
(74,141,188)
(513,92,0)
(191,112,131)
(68,121,0)
(82,47,167)
(0,72,0)
(86,78,219)
(427,155,0)
(110,62,115)
(403,93,0)
(80,48,160)
(82,72,0)
(101,75,197)
(326,158,0)
(72,118,133)
(169,0,0)
(83,82,195)
(264,0,0)
(65,106,121)
(259,127,0)
(42,64,122)
(361,94,0)
(37,38,142)
(324,120,0)
(30,27,47)
(331,92,0)
(71,38,115)
(241,82,0)
(93,54,104)
(418,100,115)
(69,38,26)
(241,82,115)
(62,104,24)
(259,127,121)
(40,60,45)
(363,98,122)
(81,103,88)
(68,128,131)
(100,58,86)
(149,173,131)
(106,52,80)
(149,121,131)
(59,52,86)
(169,0,133)
(67,56,81)
(169,52,133)
(68,28,52)
(241,82,141)
(50,77,75)
(259,154,145)
(53,48,60)
(82,72,160)
(72,39,53)
(0,72,167)
(39,58,26)
(364,100,167)
(232,79,27)
(354,0,186)
(71,96,27)
(515,136,188)
(52,44,31)
(534,92,188)
(75,46,24)
(271,0,195)
(61,69,20)
(364,161,197)
