0.0689
57 5701
587 233 220
60
1 94 1  51 1  77 1 1
2 56 0  90 0  22 1 1
3 96 1  70 1  53 1 2
4 100 1  60 1  80 1 1
5 110 0  48 1  61 1 6
6 63 1  64 1  72 1 1
7 79 0  39 1  76 1 2
8 110 0  40 1  35 1 4
9 55 1  87 1  44 1 2
10 101 0  26 1  34 1 6
11 36 1  97 0  28 1 1
12 118 0  89 1  48 1 4
13 86 0  52 0  21 1 2
14 58 1  59 1  57 1 1
15 46 1  81 1  72 1 3
16 41 1  66 1  66 1 2
17 45 1  83 0  29 1 2
18 33 1  59 1  74 0 2
19 108 0  31 1  25 1 2
20 98 0  46 1  45 1 3
21 73 0  35 1  34 1 1
22 57 1  63 1  39 1 2
23 68 1  43 1  50 1 2
24 43 1  33 1  27 1 1
25 67 1  70 1  52 1 1
26 86 1  51 1  53 1 2
27 78 1  49 1  68 1 1
28 100 0  100 0  35 1 4
29 80 1  52 1  69 1 2
30 64 1  59 1  74 1 1
31 114 0  100 0  43 1 5
32 39 1  95 0  36 1 2
33 46 1  65 1  55 1 2
34 110 0  38 1  71 1 2
35 47 1  99 0  28 1 3
36 100 0  85 0  27 1 3
37 102 1  85 1  60 1 1
38 101 1  80 1  61 1 2
39 32 1  25 1  51 0 3
40 66 1  76 1  53 1 2
41 55 0  96 0  22 1 3
42 58 1  67 0  33 1 3
43 73 0  25 1  50 0 1
44 65 1  58 1  78 1 3
45 118 0  63 1  33 1 2
46 101 0  36 1  30 1 1
47 44 1  95 0  53 1 1
48 90 0  42 1  53 1 2
49 78 0  32 1  23 1 2
50 31 1  26 1  34 1 1
51 35 1  47 1  48 1 1
52 79 0  29 1  80 0 2
53 100 0  42 1  29 1 4
54 99 0  45 1  48 1 3
55 53 0  29 1  23 1 3
56 89 1  55 1  49 1 4
57 100 0  91 0  41 1 1
58 117 0  99 0  45 1 2
59 82 1  64 1  80 1 2
60 100 0  45 1  71 1 1
(0,0,0) ; (100,100,35)
(100,0,0) ; (200,100,35)
(200,0,0) ; (300,100,35)
(300,0,0) ; (400,100,35)
(0,0,35) ; (46,98,80)
(46,0,35) ; (92,98,80)
(92,0,35) ; (209,99,80)
(209,0,35) ; (326,99,80)
(326,0,35) ; (397,100,80)
(0,133,0) ; (114,233,43)
(0,133,43) ; (114,233,86)
(0,133,86) ; (114,233,129)
(0,133,129) ; (114,233,172)
(0,133,172) ; (114,233,215)
(469,144,0) ; (587,233,48)
(469,144,48) ; (587,233,96)
(469,144,96) ; (587,233,144)
(469,144,144) ; (587,233,192)
(469,144,192) ; (521,230,213)
(521,144,192) ; (573,230,213)
(477,0,0) ; (587,48,61)
(477,48,0) ; (587,96,61)
(477,96,0) ; (587,144,61)
(477,0,61) ; (587,48,122)
(477,48,61) ; (587,96,122)
(477,96,61) ; (587,144,122)
(0,100,0) ; (118,133,63)
(0,100,63) ; (118,133,126)
(401,0,0) ; (439,110,71)
(439,0,0) ; (477,110,71)
(114,153,0) ; (215,233,61)
(114,153,61) ; (215,233,122)
(114,153,122) ; (214,233,182)
(114,153,182) ; (209,192,218)
(114,192,182) ; (209,231,218)
(387,169,0) ; (469,233,80)
(387,169,80) ; (469,233,160)
(387,169,160) ; (426,232,217)
(426,169,160) ; (465,232,217)
(391,111,0) ; (469,169,65)
(391,111,65) ; (469,169,130)
(391,111,130) ; (469,169,195)
(118,100,0) ; (214,153,70)
(214,100,0) ; (281,152,70)
(285,147,0) ; (336,233,53)
(336,147,0) ; (387,233,53)
(285,147,53) ; (387,232,113)
(285,147,113) ; (385,232,140)
(285,147,140) ; (385,232,167)
(215,153,0) ; (284,233,52)
(215,153,52) ; (284,233,104)
(215,153,104) ; (283,231,153)
(292,100,0) ; (391,147,28)
(292,100,28) ; (391,147,56)
(292,100,56) ; (390,146,101)
(118,106,70) ; (199,152,142)
(199,106,70) ; (280,152,142)
(407,0,71) ; (442,110,111)
(442,0,71) ; (477,110,111)
(407,0,111) ; (442,110,151)
(442,0,111) ; (477,110,151)
(0,0,80) ; (55,49,169)
(55,0,80) ; (110,49,169)
(0,49,80) ; (55,98,169)
(55,49,80) ; (110,98,169)
(0,0,169) ; (55,96,191)
(55,0,169) ; (110,96,191)
(110,0,80) ; (211,34,106)
(110,34,80) ; (211,68,106)
(110,0,106) ; (211,34,132)
(110,34,106) ; (211,68,132)
(110,0,132) ; (211,34,158)
(110,34,132) ; (211,68,158)
(110,0,158) ; (177,33,216)
(110,33,158) ; (177,66,216)
(177,0,158) ; (210,67,216)
(110,68,80) ; (210,97,122)
(298,0,80) ; (397,48,125)
(298,0,125) ; (397,48,170)
(298,0,170) ; (397,48,215)
(211,0,80) ; (298,55,124)
(211,0,124) ; (298,55,168)
(211,0,168) ; (240,53,191)
(240,0,168) ; (269,53,191)
(269,0,168) ; (298,53,191)
(311,48,80) ; (354,98,148)
