0.0748
4 401
587 233 220
60
1 55 1  65 1  64 1 2
2 35 1  84 0  57 1 2
3 120 0  37 1  35 1 1
4 38 1  37 1  37 1 2
5 113 1  81 1  57 1 2
6 36 1  70 1  57 1 1
7 31 1  67 0  45 1 1
8 105 0  97 0  32 1 3
9 63 1  86 1  69 1 3
10 118 1  82 1  70 1 3
11 62 1  65 1  45 1 2
12 59 1  69 1  67 1 2
13 65 1  70 1  61 1 2
14 110 0  72 0  24 1 4
15 94 0  71 0  20 1 6
16 68 1  53 1  73 1 2
17 33 1  51 1  45 1 2
18 81 0  54 0  22 1 2
19 36 1  28 1  66 0 2
20 39 1  76 1  54 1 2
21 113 0  31 1  44 1 1
22 109 0  36 1  35 1 2
23 108 1  93 1  59 1 1
24 96 0  83 1  46 1 1
25 104 0  72 0  35 1 4
26 82 1  64 1  47 1 3
27 45 1  93 0  60 1 2
28 31 1  89 0  26 1 1
29 78 1  84 0  41 1 1
30 53 1  76 1  63 1 1
31 67 1  77 1  50 1 2
32 55 1  51 1  48 1 2
33 59 1  59 1  35 1 2
34 60 0  68 0  27 1 1
35 48 1  91 0  44 1 1
36 87 1  92 1  62 1 1
37 92 1  74 1  59 1 1
38 101 1  61 1  63 1 2
39 79 0  83 0  27 1 1
40 96 0  32 1  61 1 3
41 111 0  42 1  32 1 3
42 119 0  33 1  29 1 3
43 114 0  49 1  39 1 2
44 75 1  60 1  43 1 1
45 47 1  53 1  45 1 4
46 57 1  74 1  49 1 2
47 105 0  75 1  46 1 2
48 51 1  99 1  65 1 3
49 37 1  98 0  44 1 1
50 85 0  93 0  34 1 1
51 115 1  75 1  67 1 2
52 80 0  35 1  45 1 1
53 61 1  31 1  50 1 4
54 99 1  99 1  60 1 2
55 78 0  27 1  38 1 1
56 89 1  89 1  66 1 4
57 94 1  96 1  49 1 2
58 53 1  74 0  27 1 2
59 40 1  54 1  69 1 3
60 49 1  67 1  75 1 1
(0,0,0) ; (75,115,67)
(0,0,67) ; (75,115,134)
(0,0,134) ; (74,57,183)
(0,57,134) ; (74,114,183)
(0,0,183) ; (74,53,210)
(0,53,183) ; (74,106,210)
(488,0,0) ; (587,99,60)
(488,0,60) ; (587,99,120)
(488,0,120) ; (584,49,214)
(488,49,120) ; (584,98,214)
(0,115,0) ; (82,233,70)
(0,115,70) ; (82,233,140)
(498,101,0) ; (587,167,89)
(498,167,0) ; (587,233,89)
(498,101,89) ; (587,167,178)
(498,167,89) ; (587,233,178)
(498,101,178) ; (527,220,211)
(527,101,178) ; (556,220,211)
(556,101,178) ; (585,220,211)
(75,0,0) ; (132,113,81)
(132,0,0) ; (189,113,81)
(75,0,81) ; (147,110,105)
(147,0,81) ; (189,111,113)
(75,0,105) ; (147,110,129)
(147,0,113) ; (189,111,145)
(75,0,129) ; (147,110,153)
(147,0,145) ; (189,111,177)
(75,0,153) ; (147,110,177)
(82,113,0) ; (151,153,54)
(82,153,0) ; (151,193,54)
(82,193,0) ; (151,233,54)
(82,113,54) ; (151,172,121)
(82,172,54) ; (151,231,121)
(399,168,0) ; (498,233,51)
(399,168,51) ; (498,233,102)
(399,168,102) ; (498,233,153)
(399,168,153) ; (495,200,214)
(399,200,153) ; (495,232,214)
(197,0,0) ; (294,105,32)
(294,0,0) ; (391,105,32)
(391,0,0) ; (488,105,32)
(151,117,0) ; (245,188,20)
(151,188,0) ; (244,233,60)
(151,117,20) ; (245,188,40)
(151,117,40) ; (245,188,60)
(151,117,60) ; (245,188,80)
(151,188,60) ; (244,233,120)
(151,117,80) ; (245,188,100)
(151,117,100) ; (245,188,120)
(397,105,0) ; (498,168,61)
(397,105,61) ; (498,168,122)
(397,105,122) ; (447,136,183)
(447,105,122) ; (497,136,183)
(397,136,122) ; (447,167,183)
(447,136,122) ; (497,167,183)
(397,105,183) ; (493,166,215)
(335,168,0) ; (399,233,55)
(335,168,55) ; (399,233,110)
(335,168,110) ; (396,233,180)
(245,171,0) ; (290,233,65)
(290,171,0) ; (335,233,65)
(245,171,65) ; (332,233,157)
(328,105,0) ; (397,168,86)
(328,105,86) ; (397,168,172)
(245,107,0) ; (327,171,47)
(245,107,47) ; (327,171,94)
(245,107,94) ; (327,171,141)
(338,0,32) ; (413,105,78)
(413,0,32) ; (488,105,78)
(197,0,32) ; (290,59,140)
(197,0,140) ; (289,59,214)
(291,0,32) ; (338,45,85)
(291,0,85) ; (338,45,138)
(197,59,32) ; (293,105,115)
(197,59,115) ; (244,104,168)
(244,59,115) ; (291,104,168)
(295,45,32) ; (338,105,107)
(416,0,78) ; (488,104,113)
(416,0,113) ; (488,104,148)
(416,0,148) ; (488,104,183)
(416,0,183) ; (488,104,218)
(338,0,78) ; (377,54,154)
(377,0,78) ; (416,54,154)
(338,0,154) ; (414,53,217)
(339,54,78) ; (416,104,145)
(339,54,145) ; (416,104,212)
(303,45,107) ; (338,104,166)
(151,119,120) ; (190,233,169)
(151,119,169) ; (190,233,218)
(190,165,120) ; (243,233,193)
(190,117,120) ; (241,165,175)
(82,145,121) ; (151,231,184)
(82,114,121) ; (149,145,166)
(301,0,138) ; (338,38,175)
(301,0,175) ; (338,37,213)
(0,115,140) ; (82,233,210)
(245,117,141) ; (326,171,163)
(245,176,157) ; (329,233,192)
(245,117,163) ; (326,171,185)
(82,117,166) ; (148,145,202)
(305,45,166) ; (338,96,211)
(197,59,168) ; (288,103,216)
(346,113,172) ; (397,168,220)
(190,132,175) ; (241,165,220)
(75,0,177) ; (110,109,213)
(110,0,177) ; (145,109,213)
(145,0,177) ; (189,98,214)
(337,174,180) ; (396,233,215)
(82,147,184) ; (139,231,219)
(245,126,185) ; (325,171,220)
(245,195,192) ; (323,233,219)
