0.0623
73 7301
587 233 220
60
1 68 1  60 1  37 1 4
2 98 0  75 0  26 1 2
3 80 0  36 1  50 1 2
4 75 1  91 1  54 1 2
5 91 1  59 1  79 1 6
6 104 0  43 1  71 1 1
7 87 0  89 0  24 1 1
8 41 1  33 1  75 0 1
9 93 0  63 1  32 1 1
10 79 0  95 0  37 1 2
11 109 1  89 1  72 1 1
12 49 1  86 1  56 1 1
13 104 0  91 0  44 1 1
14 90 0  29 1  40 1 4
15 115 0  52 1  66 1 1
16 34 1  96 0  47 1 3
17 99 1  98 1  79 1 1
18 39 1  34 1  20 1 3
19 82 1  91 1  76 1 2
20 58 1  35 1  48 1 2
21 75 0  29 1  24 1 1
22 61 1  45 1  74 1 1
23 109 0  25 1  59 0 2
24 55 1  89 1  78 1 4
25 85 0  46 1  39 1 2
26 49 1  48 1  60 1 1
27 120 0  48 1  50 1 2
28 53 1  97 1  68 1 1
29 91 0  31 1  46 1 2
30 39 1  54 1  50 1 1
31 55 1  78 1  56 1 1
32 70 1  80 1  79 1 1
33 78 0  33 1  68 0 1
34 77 1  41 1  52 1 2
35 74 0  34 1  68 0 3
36 76 0  30 1  53 1 2
37 85 1  79 1  58 1 2
38 102 0  33 1  29 1 1
39 103 1  54 1  80 1 2
40 112 0  43 1  43 1 2
41 89 1  71 1  59 1 2
42 74 1  82 1  59 1 1
43 51 0  45 0  21 1 3
44 55 1  43 1  30 1 3
45 111 0  96 0  45 1 2
46 68 1  96 1  51 1 2
47 93 1  53 1  79 1 3
48 109 1  100 1  66 1 2
49 89 1  51 1  72 1 1
50 48 1  32 1  37 1 2
51 107 0  68 1  46 1 2
52 54 0  27 1  48 1 3
53 103 0  50 1  33 1 2
54 60 1  33 1  43 1 1
55 58 1  99 1  77 1 1
56 44 1  75 0  33 1 1
57 91 1  59 1  74 1 3
58 33 1  91 0  51 1 4
59 112 0  31 1  73 0 3
60 81 1  97 0  47 1 1
(0,0,0) ; (91,79,59)
(91,0,0) ; (182,79,59)
(182,0,0) ; (273,79,59)
(0,79,0) ; (91,158,59)
(91,79,0) ; (182,158,59)
(182,79,0) ; (273,158,59)
(0,158,0) ; (91,232,59)
(91,158,0) ; (182,232,59)
(182,158,0) ; (273,232,59)
(431,0,0) ; (509,55,89)
(509,0,0) ; (587,55,89)
(431,0,89) ; (509,55,178)
(509,0,89) ; (587,55,178)
(431,0,178) ; (508,52,219)
(508,0,178) ; (585,52,219)
(451,157,0) ; (505,232,91)
(505,157,0) ; (587,233,91)
(451,157,91) ; (505,232,182)
(505,157,91) ; (587,233,182)
(451,157,182) ; (519,231,216)
(519,157,182) ; (587,231,216)
(521,55,0) ; (587,155,109)
(521,55,109) ; (587,155,218)
(442,55,0) ; (521,154,98)
(442,55,98) ; (519,154,156)
(442,55,156) ; (517,153,182)
(358,154,0) ; (451,233,53)
(358,154,53) ; (451,233,106)
(358,154,106) ; (451,233,159)
(342,0,0) ; (431,72,51)
(342,0,51) ; (431,72,160)
(342,0,160) ; (431,71,219)
(339,72,0) ; (442,152,54)
(339,72,54) ; (442,152,108)
(339,72,108) ; (441,101,141)
(339,101,108) ; (442,151,141)
(339,72,141) ; (437,147,167)
(273,154,0) ; (358,233,58)
(273,154,58) ; (358,233,116)
(274,0,0) ; (342,53,97)
(274,0,97) ; (342,51,193)
(273,53,0) ; (306,144,51)
(306,53,0) ; (339,144,51)
(273,53,51) ; (306,144,102)
(306,53,51) ; (339,144,102)
(273,53,102) ; (304,144,148)
(304,53,102) ; (335,144,148)
(0,0,59) ; (96,111,104)
(0,0,104) ; (96,111,149)
(0,0,149) ; (48,32,186)
(48,0,149) ; (96,32,186)
(0,32,149) ; (95,111,186)
(0,112,59) ; (50,232,107)
(0,112,107) ; (50,232,155)
(50,113,59) ; (162,186,90)
(50,186,59) ; (157,232,127)
(50,113,90) ; (162,186,121)
(50,113,121) ; (162,186,152)
(50,186,127) ; (157,232,195)
