0.063
78 7801
587 233 220
40
1 90 1  97 1  67 1 2
2 55 1  63 1  79 1 3
3 49 1  36 1  34 1 1
4 68 1  90 1  59 1 2
5 52 1  91 0  40 1 3
6 88 0  45 1  41 1 2
7 47 1  68 1  70 1 4
8 98 1  54 1  71 1 2
9 74 0  25 1  39 1 2
10 36 1  31 1  26 1 3
11 81 0  81 0  39 1 4
12 61 1  58 1  58 1 6
13 37 1  59 1  58 1 5
14 63 0  82 0  26 1 2
15 80 0  25 1  49 1 3
16 77 1  71 1  48 1 5
17 82 0  37 1  31 1 3
18 36 1  29 1  57 1 4
19 74 0  26 1  28 1 5
20 78 1  65 1  51 1 6
21 110 0  45 1  27 1 4
22 47 1  100 0  71 1 6
23 77 1  74 1  59 1 3
24 69 1  73 1  68 1 2
25 100 1  68 1  64 1 1
26 80 0  40 1  52 1 1
27 93 1  77 1  62 1 4
28 85 0  73 0  26 1 4
29 98 0  99 0  32 1 2
30 75 1  52 1  80 1 3
31 119 0  47 1  55 1 3
32 54 1  95 1  66 1 3
33 51 1  68 1  52 1 2
34 37 1  68 0  30 1 5
35 67 1  85 0  40 1 4
36 110 0  49 1  39 1 4
37 96 1  100 1  55 1 3
38 95 1  86 1  73 1 1
39 85 0  52 1  27 1 2
40 73 1  73 1  60 1 5
(0,0,0) ; (58,58,61)
(58,0,0) ; (116,58,61)
(116,0,0) ; (153,59,58)
(153,0,0) ; (190,59,58)
(116,0,58) ; (190,59,135)
(0,0,61) ; (58,58,122)
(58,0,61) ; (116,58,122)
(0,0,122) ; (58,58,183)
(58,0,122) ; (116,58,183)
(116,0,135) ; (153,59,193)
(153,0,135) ; (190,59,193)
(0,0,183) ; (29,57,219)
(29,0,183) ; (58,57,219)
(58,0,183) ; (87,57,219)
(87,0,183) ; (116,57,219)
(116,0,193) ; (190,28,219)
(116,28,193) ; (190,56,219)
(0,162,0) ; (100,233,47)
(100,162,0) ; (200,233,47)
(0,162,47) ; (100,233,94)
(100,162,47) ; (200,233,94)
(0,162,94) ; (100,233,141)
(100,162,94) ; (200,233,141)
(0,162,141) ; (48,233,218)
(48,162,141) ; (96,233,218)
(96,162,141) ; (144,233,218)
(144,162,141) ; (192,233,218)
(441,0,0) ; (514,60,73)
(514,0,0) ; (587,60,73)
(441,0,73) ; (514,60,146)
(514,0,73) ; (587,60,146)
(441,0,146) ; (509,30,183)
(441,30,146) ; (509,60,183)
(509,0,146) ; (586,59,220)
(441,0,183) ; (509,30,220)
(441,30,183) ; (509,60,220)
(487,63,0) ; (560,148,26)
(487,148,0) ; (560,233,26)
(560,63,0) ; (587,148,52)
(560,148,0) ; (587,233,52)
(487,63,26) ; (560,148,52)
(487,148,26) ; (560,233,52)
(487,63,52) ; (585,162,84)
(487,162,52) ; (587,230,116)
(487,63,84) ; (585,162,116)
(0,59,0) ; (55,159,96)
(55,59,0) ; (110,159,96)
(0,59,96) ; (54,157,167)
(54,59,96) ; (108,157,167)
(368,63,0) ; (420,154,40)
(368,154,0) ; (420,229,80)
(420,63,0) ; (487,148,40)
(420,148,0) ; (487,233,40)
(368,63,40) ; (420,154,80)
(420,63,40) ; (487,148,80)
(420,148,40) ; (487,233,80)
(368,63,80) ; (487,118,127)
(368,118,80) ; (487,173,127)
(368,173,80) ; (487,228,127)
(364,0,0) ; (441,62,93)
(364,0,93) ; (441,62,186)
(364,0,186) ; (438,28,212)
(364,28,186) ; (438,56,212)
(110,59,0) ; (175,110,78)
(110,110,0) ; (175,161,78)
(190,0,0) ; (280,67,97)
(190,0,97) ; (280,67,194)
(190,0,194) ; (272,63,220)
(200,163,0) ; (247,233,68)
(247,163,0) ; (294,233,68)
(294,163,0) ; (367,232,68)
(200,163,68) ; (247,233,136)
(247,163,68) ; (294,233,136)
(294,163,68) ; (367,232,136)
(283,0,0) ; (364,81,39)
(283,81,0) ; (364,162,39)
(283,0,39) ; (364,81,78)
(283,81,39) ; (364,162,78)
(175,67,0) ; (229,162,66)
(229,67,0) ; (283,162,66)
(175,67,66) ; (237,160,143)
(175,67,143) ; (237,160,220)
(237,67,66) ; (278,155,111)
(237,67,111) ; (278,155,156)
(110,59,78) ; (175,110,156)
(110,110,78) ; (175,161,156)
(284,0,78) ; (364,52,118)
(284,0,118) ; (364,52,193)
(284,0,193) ; (364,49,218)
(285,52,78) ; (364,107,141)
(285,107,78) ; (364,162,141)
(487,120,116) ; (536,230,155)
(536,120,116) ; (585,230,155)
(487,120,155) ; (536,230,194)
(536,120,155) ; (585,230,194)
(489,63,116) ; (585,118,216)
(369,160,127) ; (428,228,217)
(428,160,127) ; (487,228,217)
(414,63,127) ; (487,158,213)
(374,63,127) ; (414,154,179)
(200,167,136) ; (251,232,214)
(251,167,136) ; (302,232,214)
(304,177,136) ; (367,232,215)
(290,52,141) ; (361,100,218)
(290,100,141) ; (364,159,218)
(110,59,156) ; (173,141,182)
(110,59,182) ; (141,141,219)
(141,59,182) ; (172,141,219)
(237,67,156) ; (274,125,215)
(237,129,156) ; (273,155,187)
(237,129,187) ; (273,155,218)
(0,59,167) ; (52,127,218)
(52,59,167) ; (104,127,218)
(0,127,167) ; (68,157,204)
(68,131,167) ; (104,157,198)
(377,63,179) ; (414,145,210)
(487,150,194) ; (536,230,219)
(536,150,194) ; (585,230,219)
(511,122,194) ; (585,150,220)
