(273,59,219)
(0,0,0)
(110,174,197)
(0,59,0)
(144,89,219)
(443,144,0)
(82,142,210)
(505,0,0)
(96,100,216)
(409,0,0)
(109,75,213)
(110,158,0)
(72,72,215)
(371,161,0)
(68,97,116)
(110,59,0)
(71,43,162)
(434,101,0)
(132,102,121)
(277,0,0)
(65,59,218)
(306,174,0)
(85,82,139)
(219,151,0)
(65,59,109)
(369,102,0)
(81,92,116)
(178,59,0)
(53,70,95)
(316,104,0)
(54,46,87)
(259,105,0)
(54,46,87)
(259,105,87)
(51,67,65)
(317,105,95)
(65,51,67)
(369,110,109)
(67,92,100)
(110,59,116)
(72,89,69)
(178,59,116)
(113,100,61)
(292,0,121)
(82,71,77)
(219,161,139)
(51,64,47)
(317,108,160)
(67,38,32)
(438,106,162)
(35,37,33)
(259,114,174)
(54,50,35)
(380,111,176)
(77,98,36)
(328,0,182)
(32,67,38)
(296,0,182)
(60,82,34)
(178,59,185)
(98,90,21)
(0,129,197)
(92,42,20)
(0,59,197)
