(117,166,215)
(0,0,0)
(97,228,158)
(490,0,0)
(194,66,175)
(0,167,0)
(148,80,219)
(342,0,0)
(84,148,110)
(406,85,0)
(99,84,213)
(117,0,0)
(206,59,77)
(200,174,0)
(117,83,132)
(117,84,0)
(92,43,170)
(216,0,0)
(100,94,70)
(306,80,0)
(34,47,55)
(308,0,0)
(87,39,152)
(216,43,0)
(30,30,55)
(312,47,0)
(72,89,196)
(234,85,0)
(30,30,161)
(312,0,55)
(29,30,153)
(313,47,55)
(43,92,85)
(363,82,70)
(55,50,82)
(308,124,70)
(54,43,58)
(309,80,70)
(103,59,77)
(303,174,77)
(101,37,128)
(200,196,77)
(96,22,39)
(200,174,77)
(80,61,106)
(407,171,110)
(81,67,84)
(406,104,110)
(54,43,58)
(309,80,128)
(89,80,80)
(117,85,132)
(59,36,58)
(216,43,152)
(36,49,62)
(327,125,152)
(99,56,42)
(307,177,154)
(43,69,59)
(363,105,155)
(71,216,62)
(516,0,158)
(25,94,35)
(491,0,158)
(26,110,23)
(490,118,158)
(83,35,47)
(216,0,170)
(150,65,37)
(0,167,175)
(29,62,34)
(150,170,175)
(22,96,39)
(494,132,181)
(70,55,21)
(417,116,194)
(70,55,21)
(336,178,196)
(70,55,21)
(234,119,196)
