(402,117,137)
(0,0,0)
(170,116,114)
(0,117,0)
(201,63,218)
(386,170,0)
(81,122,220)
(506,0,0)
(92,47,214)
(495,123,0)
(100,120,99)
(406,0,0)
(91,49,207)
(404,121,0)
(102,116,69)
(170,117,0)
(86,67,219)
(300,166,0)
(94,49,87)
(310,117,0)
(26,109,63)
(272,124,0)
(24,83,30)
(272,150,63)
(96,62,150)
(170,171,69)
(73,54,146)
(170,117,69)
(81,49,60)
(323,117,87)
(94,120,84)
(412,0,99)
(112,87,102)
(0,140,114)
(76,20,38)
(0,120,114)
(50,107,48)
(112,120,114)
(119,112,82)
(0,0,137)
(102,72,81)
(119,0,137)
(100,40,77)
(119,72,137)
(166,113,21)
(223,0,137)
(70,43,72)
(334,123,147)
(76,20,38)
(0,120,152)
(156,35,62)
(233,0,158)
(166,78,32)
(223,35,158)
(45,105,44)
(112,122,162)
(90,72,34)
(416,0,183)
(87,42,36)
(419,72,183)
(42,63,30)
(347,35,190)
(84,64,25)
(223,35,190)
