0.075
13 1301
587 233 220
40
1 120 1  88 1  70 1 5
2 81 1  90 0  44 1 2
3 37 1  46 1  35 1 5
4 33 1  25 1  63 0 4
5 72 1  43 1  75 1 3
6 95 0  97 0  29 1 5
7 66 0  68 0  29 1 2
8 67 0  60 0  30 1 2
9 90 1  70 1  58 1 6
10 84 0  27 1  46 1 5
11 99 0  42 1  25 1 2
12 88 0  33 1  32 1 2
13 56 1  33 1  51 1 5
14 48 1  55 1  45 1 4
15 120 0  36 1  79 0 2
16 80 1  97 1  59 1 2
17 44 1  27 1  25 1 4
18 85 1  77 1  55 1 3
19 69 0  89 0  24 1 2
20 82 1  96 1  61 1 4
21 87 1  88 1  73 1 3
22 101 0  97 0  23 1 2
23 81 1  54 1  65 1 4
24 71 0  50 1  27 1 3
25 32 1  36 1  50 1 5
26 120 0  95 0  41 1 5
27 70 1  44 1  47 1 3
28 52 1  39 1  51 1 6
29 39 1  50 1  48 1 6
30 109 0  64 0  20 1 4
31 114 0  67 1  36 1 3
32 53 0  63 0  26 1 2
33 48 1  41 1  76 1 3
34 91 0  99 0  20 1 3
35 109 0  84 0  26 1 3
36 109 0  48 0  24 1 2
37 100 0  62 0  27 1 4
38 46 1  94 0  44 1 5
39 112 0  27 1  27 1 3
40 102 0  30 1  73 0 2
(294,90,140) ; (0,0,0)
(174,143,88) ; (0,90,0)
(287,122,123) ; (300,0,0)
(84,109,189) ; (503,124,0)
(120,70,176) ; (383,163,0)
(126,41,144) ; (377,122,0)
(142,46,220) ; (174,187,0)
(65,54,214) ; (318,179,0)
(95,97,145) ; (174,90,0)
(77,55,170) ; (300,124,0)
(27,71,150) ; (269,116,0)
(27,25,132) ; (269,90,0)
(72,75,129) ; (0,158,88)
(50,75,128) ; (72,158,88)
(114,67,92) ; (0,91,88)
(44,90,81) ; (122,143,88)
(52,51,117) ; (114,90,88)
(158,120,36) ; (427,0,123)
(80,118,97) ; (347,0,123)
(47,118,70) ; (300,0,123)
(27,25,44) ; (269,90,132)
(55,85,77) ; (0,0,140)
(87,88,73) ; (55,0,140)
(52,51,78) ; (142,0,140)
(51,33,56) ; (142,51,140)
(100,62,54) ; (194,0,140)
(99,25,42) ; (193,62,140)
(126,33,25) ; (377,128,144)
(90,81,44) ; (174,106,145)
(25,63,33) ; (269,124,150)
(91,99,60) ; (494,0,159)
(66,68,58) ; (428,0,159)
(66,51,56) ; (428,68,159)
(39,52,51) ; (122,181,169)
(112,33,51) ; (391,128,169)
(37,35,46) ; (122,146,169)
(48,39,50) ; (329,140,170)
(109,64,20) ; (394,169,176)
(109,64,40) ; (0,91,180)
(63,25,33) ; (193,62,182)
(73,102,30) ; (511,130,189)
(89,69,24) ; (174,118,189)
(46,84,27) ; (300,0,193)
(99,42,25) ; (194,0,194)
(109,48,24) ; (394,185,196)
