(100,146,216)
(0,0,0)
(194,225,92)
(393,0,0)
(150,85,174)
(0,148,0)
(68,144,220)
(100,0,0)
(178,67,214)
(150,166,0)
(120,90,216)
(168,0,0)
(101,162,73)
(292,0,0)
(59,71,144)
(334,162,0)
(49,22,136)
(150,144,0)
(38,54,128)
(168,90,0)
(78,76,101)
(206,90,0)
(97,68,118)
(293,0,73)
(97,92,68)
(293,68,73)
(153,75,127)
(428,0,92)
(188,150,33)
(393,75,92)
(35,70,110)
(393,0,92)
(72,71,59)
(206,95,101)
(154,81,94)
(427,142,125)
(111,67,80)
(470,75,125)
(29,119,93)
(398,104,125)
(36,67,69)
(434,75,125)
(38,47,39)
(168,97,128)
(87,77,78)
(303,68,141)
(59,71,72)
(334,162,144)
(66,31,60)
(206,135,160)
(70,35,55)
(206,95,160)
(148,51,44)
(0,180,174)
(99,32,37)
(0,148,174)
(92,61,20)
(297,0,191)
