0.0506
5 501
587 233 220
40
1 113 0  51 1  41 1 4
2 96 1  82 1  72 1 4
3 43 1  89 0  77 1 2
4 68 1  44 1  37 1 2
5 68 0  38 1  29 1 5
6 100 0  29 1  61 0 2
7 72 1  99 0  45 1 2
8 91 0  70 1  36 1 5
9 120 0  89 0  31 1 7
10 113 0  91 1  54 1 1
11 66 1  76 1  51 1 1
12 80 1  44 1  76 1 4
13 59 1  65 1  75 1 3
14 72 1  96 1  77 1 5
15 54 1  74 1  70 1 4
16 43 1  54 1  36 1 5
17 40 1  56 1  43 1 4
18 101 0  45 1  79 1 1
19 120 0  82 0  31 1 6
20 96 1  85 1  66 1 3
21 40 1  31 1  52 1 3
22 82 0  39 1  25 1 3
23 55 1  94 1  76 1 3
24 65 0  31 1  39 1 2
25 101 1  68 1  80 1 1
26 83 0  50 0  24 1 1
27 87 1  72 1  50 1 3
28 30 1  72 0  21 1 3
29 80 0  77 0  36 1 3
30 107 1  68 1  61 1 1
31 111 0  38 1  29 1 3
32 32 1  31 1  24 1 2
33 98 0  26 1  34 1 4
34 85 1  89 1  59 1 4
35 86 0  27 1  56 0 3
36 48 1  96 0  33 1 2
37 42 1  57 1  35 1 3
38 36 1  32 1  26 1 1
39 92 0  50 1  27 1 2
40 117 0  100 0  46 1 3
(0,0,0) ; (96,72,82)
(96,0,0) ; (192,72,82)
(0,72,0) ; (96,144,82)
(96,72,0) ; (192,144,82)
(0,0,82) ; (96,72,159)
(96,0,82) ; (192,72,159)
(0,72,82) ; (96,144,159)
(96,72,82) ; (192,144,159)
(416,0,0) ; (505,120,31)
(505,0,0) ; (587,120,31)
(416,0,31) ; (505,120,62)
(505,0,31) ; (587,120,62)
(416,0,62) ; (505,120,93)
(505,0,62) ; (587,120,93)
(416,0,93) ; (505,120,124)
(505,0,93) ; (587,120,124)
(416,0,124) ; (505,120,155)
(505,0,124) ; (587,120,155)
(416,0,155) ; (505,120,186)
(505,0,155) ; (587,120,186)
(0,144,0) ; (85,233,59)
(85,144,0) ; (170,233,59)
(0,144,59) ; (85,233,118)
(85,144,59) ; (170,233,118)
(460,120,0) ; (511,233,41)
(511,120,0) ; (549,231,29)
(549,120,0) ; (587,231,29)
(511,120,29) ; (587,175,123)
(511,175,29) ; (587,230,123)
(460,120,41) ; (511,233,82)
(460,120,82) ; (511,233,123)
(369,120,0) ; (460,233,54)
(369,120,54) ; (423,163,90)
(423,120,54) ; (459,163,108)
(369,163,54) ; (460,233,90)
(369,120,90) ; (423,163,126)
(369,163,90) ; (460,233,126)
(423,120,108) ; (459,163,162)
(369,120,126) ; (423,163,162)
(369,163,126) ; (460,233,162)
(170,148,0) ; (266,233,66)
(170,148,66) ; (266,233,132)
(170,148,132) ; (266,233,198)
(170,148,198) ; (200,220,219)
(200,148,198) ; (230,220,219)
(230,148,198) ; (260,220,219)
(316,0,0) ; (416,117,46)
(316,0,46) ; (416,117,92)
(316,0,92) ; (416,117,138)
(316,0,138) ; (384,29,176)
(316,29,138) ; (384,58,176)
(316,58,138) ; (384,87,176)
(316,87,138) ; (384,116,176)
(384,0,138) ; (413,111,176)
(192,0,0) ; (272,77,36)
(272,0,0) ; (316,76,80)
(192,0,36) ; (272,77,72)
(192,0,72) ; (272,76,116)
(272,0,80) ; (316,76,160)
(192,0,116) ; (272,76,160)
(268,153,0) ; (369,233,68)
(268,153,68) ; (369,232,113)
(268,153,113) ; (366,179,147)
(268,179,113) ; (366,205,147)
(268,205,113) ; (366,231,147)
(192,77,0) ; (266,147,54)
(192,77,54) ; (266,147,108)
(192,77,108) ; (266,147,162)
(192,77,162) ; (266,147,216)
(278,117,0) ; (369,153,70)
(278,117,70) ; (369,153,140)
(266,77,0) ; (309,117,56)
(266,77,56) ; (309,117,112)
(266,77,112) ; (309,117,168)
(0,146,118) ; (50,233,190)
(50,146,118) ; (122,233,168)
(50,146,168) ; (122,233,218)
(122,144,118) ; (165,233,195)
(515,131,123) ; (587,230,168)
(515,131,168) ; (587,230,213)
(460,154,123) ; (515,230,217)
(463,123,123) ; (515,154,163)
(463,123,163) ; (515,154,203)
(304,122,140) ; (369,153,179)
(304,122,179) ; (369,153,218)
(278,117,140) ; (304,153,172)
(270,154,147) ; (366,231,219)
(0,0,159) ; (65,75,218)
(65,0,159) ; (130,75,218)
(0,75,159) ; (107,143,220)
(130,0,159) ; (191,100,188)
(130,0,188) ; (191,100,217)
(107,101,159) ; (147,144,215)
(147,102,159) ; (182,144,216)
(192,0,160) ; (257,75,219)
(257,0,160) ; (314,35,202)
(257,35,160) ; (314,70,202)
(418,120,162) ; (459,233,213)
(370,137,162) ; (418,233,195)
(266,77,168) ; (297,117,220)
(278,121,172) ; (302,153,203)
(345,0,176) ; (413,37,220)
(345,37,176) ; (413,74,220)
(316,0,176) ; (345,68,214)
(331,74,176) ; (413,99,215)
(539,0,186) ; (587,96,219)
(450,0,186) ; (539,120,217)
(555,96,186) ; (587,120,217)
(424,0,186) ; (450,98,220)
(0,150,190) ; (50,233,214)
(122,151,195) ; (161,233,220)
(379,151,195) ; (418,233,220)
