0.0697
46 4601
587 233 220
40
1 88 1  54 1  77 1 5
2 30 1  82 0  48 1 3
3 94 1  87 1  48 1 2
4 41 1  67 1  66 1 1
5 119 0  34 1  32 1 5
6 31 1  96 0  36 1 3
7 80 1  63 1  80 1 3
8 101 0  53 0  22 1 3
9 60 1  89 1  65 1 3
10 68 1  71 1  79 1 4
11 89 0  47 1  35 1 2
12 105 0  39 1  59 1 2
13 59 1  52 1  34 1 2
14 81 0  43 0  20 1 2
15 117 0  39 1  50 1 4
16 102 0  48 1  67 1 4
17 74 1  89 1  79 1 1
18 114 1  61 1  63 1 4
19 64 1  90 1  78 1 4
20 108 0  74 0  33 1 4
21 68 1  37 1  53 1 2
22 80 0  68 0  22 1 3
23 112 1  58 1  58 1 1
24 86 1  93 1  71 1 1
25 96 1  88 1  69 1 2
26 90 1  75 1  47 1 3
27 51 1  83 1  52 1 2
28 107 1  62 1  78 1 4
29 46 1  53 1  75 1 2
30 39 1  66 1  63 1 3
31 44 1  61 1  74 1 2
32 80 1  98 0  46 1 2
33 112 1  66 1  68 1 4
34 112 0  61 1  48 1 1
35 91 0  47 1  33 1 3
36 102 0  95 0  36 1 2
37 109 1  80 1  75 1 1
38 72 0  41 1  28 1 1
39 115 0  65 0  23 1 2
40 51 1  96 0  43 1 2
(0,0,0) ; (62,78,107)
(0,78,0) ; (62,156,107)
(0,0,107) ; (62,78,214)
(0,78,107) ; (62,156,214)
(342,0,0) ; (431,65,60)
(431,0,0) ; (509,64,90)
(509,0,0) ; (587,64,90)
(342,0,60) ; (431,65,120)
(431,0,90) ; (509,64,180)
(509,0,90) ; (587,64,180)
(342,0,120) ; (431,65,180)
(342,0,180) ; (461,32,214)
(461,0,180) ; (580,32,214)
(342,32,180) ; (461,64,214)
(461,32,180) ; (580,64,214)
(395,164,0) ; (491,233,88)
(491,164,0) ; (587,233,88)
(395,164,88) ; (475,232,110)
(475,164,88) ; (587,232,154)
(395,164,110) ; (475,232,132)
(395,164,132) ; (475,232,154)
(395,164,154) ; (436,231,220)
(436,164,154) ; (548,232,220)
(548,164,154) ; (587,227,220)
(0,158,0) ; (108,232,33)
(0,158,33) ; (108,232,66)
(0,158,66) ; (108,232,99)
(0,158,99) ; (109,233,179)
(0,158,179) ; (108,232,212)
(62,0,0) ; (130,79,71)
(62,79,0) ; (130,158,71)
(62,0,71) ; (130,79,142)
(62,79,71) ; (130,158,142)
(62,0,142) ; (125,39,208)
(62,39,142) ; (130,151,208)
(485,65,0) ; (587,113,67)
(485,113,0) ; (587,161,67)
(485,65,67) ; (587,113,134)
(485,113,67) ; (587,161,134)
(485,65,134) ; (587,160,170)
(485,65,170) ; (520,154,217)
(520,65,170) ; (553,156,217)
(553,65,170) ; (586,156,217)
(109,158,0) ; (199,233,47)
(109,158,47) ; (199,233,94)
(109,158,94) ; (199,233,141)
(109,158,141) ; (198,232,220)
(130,0,0) ; (184,77,88)
(130,77,0) ; (184,154,88)
(130,0,88) ; (184,77,176)
(130,77,88) ; (184,154,176)
(398,65,0) ; (485,113,94)
(398,113,0) ; (485,161,94)
(398,65,94) ; (441,161,145)
(441,65,94) ; (484,161,145)
(398,65,145) ; (484,158,216)
(184,0,0) ; (245,114,63)
(245,0,0) ; (306,114,63)
(184,0,63) ; (245,114,126)
(245,0,63) ; (306,114,126)
(199,153,0) ; (297,233,46)
(297,153,0) ; (395,233,46)
(306,0,0) ; (342,96,31)
(306,0,31) ; (342,96,62)
(344,65,0) ; (398,153,77)
(184,114,0) ; (301,153,50)
(184,114,50) ; (301,153,100)
(307,100,0) ; (344,153,68)
(206,153,46) ; (269,233,126)
(269,153,46) ; (332,233,126)
(332,153,46) ; (395,233,126)
(307,0,62) ; (342,89,109)
(310,101,68) ; (344,153,127)
(310,101,127) ; (344,153,186)
(346,65,77) ; (398,148,128)
(346,65,128) ; (397,148,180)
(184,114,100) ; (301,153,150)
(312,0,109) ; (342,82,157)
(312,0,157) ; (342,82,205)
(184,0,126) ; (252,112,192)
(342,158,126) ; (395,233,172)
(342,158,172) ; (395,233,218)
(206,159,126) ; (267,233,170)
(267,159,126) ; (328,233,170)
(252,0,126) ; (300,112,187)
(184,116,150) ; (237,153,218)
(237,114,150) ; (300,153,216)
(206,194,170) ; (323,233,220)
(206,160,170) ; (325,194,202)
(130,0,176) ; (183,101,198)
(130,0,198) ; (183,101,220)
(354,65,180) ; (397,146,200)
(354,65,200) ; (397,146,220)
(252,0,187) ; (299,91,220)
(184,0,192) ; (237,101,214)
