(214,80,214)
(0,0,0)
(231,150,85)
(0,83,0)
(195,78,212)
(392,0,0)
(142,85,218)
(445,148,0)
(110,70,129)
(477,78,0)
(101,73,216)
(344,160,0)
(62,70,136)
(415,78,0)
(116,66,161)
(276,0,0)
(61,77,119)
(214,0,0)
(109,58,162)
(231,175,0)
(46,82,99)
(369,78,0)
(60,93,104)
(309,66,0)
(75,97,92)
(231,78,0)
(87,150,130)
(0,83,85)
(67,111,132)
(87,122,85)
(74,79,123)
(154,154,85)
(117,39,100)
(87,83,85)
(58,29,126)
(154,125,85)
(73,95,28)
(231,78,92)
(41,79,74)
(374,78,99)
(56,92,53)
(313,66,104)
(54,46,98)
(214,0,119)
(58,29,42)
(214,46,119)
(73,83,30)
(231,90,120)
(110,70,43)
(477,78,129)
(62,69,29)
(415,78,136)
(73,83,30)
(231,90,150)
(37,87,61)
(332,66,157)
(114,55,39)
(276,0,161)
(58,29,42)
(214,46,161)
(95,54,58)
(231,179,162)
(57,65,43)
(420,78,165)
(91,68,44)
(496,78,172)
(26,67,22)
(389,90,173)
(61,75,29)
(231,98,180)
(91,22,34)
(87,83,185)
(92,50,20)
(298,0,200)
