0.0651
14 1401
587 233 220
40
1 64 1  69 1  39 1 6
2 66 1  64 1  47 1 4
3 66 0  31 1  30 1 2
4 97 1  64 1  53 1 7
5 70 0  50 0  21 1 5
6 34 1  97 0  41 1 2
7 77 0  27 1  76 0 4
8 87 0  26 1  77 0 3
9 55 1  35 1  70 0 3
10 72 1  42 1  52 1 3
11 75 1  83 1  51 1 7
12 49 0  34 1  22 1 4
13 61 0  92 0  20 1 1
14 39 1  90 0  48 1 5
15 62 0  58 0  22 1 5
16 90 1  56 1  60 1 6
17 98 0  85 0  24 1 5
18 34 1  88 0  25 1 2
19 54 1  64 1  38 1 4
20 94 0  30 1  33 1 5
21 94 0  87 0  39 1 2
22 47 1  39 1  38 1 5
23 101 0  47 1  54 1 3
24 47 1  33 1  74 0 4
25 111 0  40 1  67 1 2
26 73 1  42 1  50 1 2
27 72 1  71 1  59 1 4
28 81 0  49 1  26 1 6
29 54 1  67 1  46 1 3
30 74 1  44 1  51 1 5
31 119 0  29 1  31 1 3
32 77 1  81 1  67 1 2
33 92 1  72 1  68 1 5
34 73 1  100 0  41 1 6
35 33 1  69 0  22 1 6
36 67 1  96 1  77 1 3
37 87 0  100 0  42 1 2
38 67 1  69 1  36 1 3
39 47 1  50 1  58 1 3
40 32 1  99 0  37 1 4
(0,0,0) ; (97,64,53)
(0,0,53) ; (97,64,106)
(0,0,106) ; (97,64,159)
(0,0,159) ; (97,64,212)
(485,0,0) ; (536,75,83)
(536,0,0) ; (587,75,83)
(485,75,0) ; (536,150,83)
(536,75,0) ; (587,150,83)
(485,150,0) ; (536,225,83)
(536,150,0) ; (587,225,83)
(485,0,83) ; (518,74,130)
(518,0,83) ; (551,74,130)
(551,0,83) ; (584,74,130)
(485,74,83) ; (586,128,130)
(485,128,83) ; (586,175,137)
(485,175,83) ; (586,222,137)
(485,0,130) ; (584,32,167)
(485,32,130) ; (584,64,167)
(485,64,130) ; (584,96,167)
(485,96,130) ; (584,128,167)
(485,128,137) ; (518,222,167)
(518,128,137) ; (551,222,167)
(551,128,137) ; (584,222,167)
(0,165,0) ; (72,233,92)
(72,165,0) ; (144,233,92)
(0,165,92) ; (72,233,184)
(72,165,92) ; (144,233,184)
(0,165,184) ; (69,232,220)
(69,165,184) ; (138,232,220)
(0,64,0) ; (73,164,41)
(73,64,0) ; (146,164,41)
(0,64,41) ; (73,164,82)
(73,64,41) ; (146,164,82)
(0,64,82) ; (73,164,123)
(73,64,82) ; (146,164,123)
(0,64,123) ; (70,114,144)
(0,114,123) ; (70,164,144)
(70,64,123) ; (143,114,165)
(70,114,123) ; (143,164,165)
(0,64,144) ; (70,114,165)
(0,114,144) ; (70,164,165)
(0,64,165) ; (34,113,187)
(34,64,165) ; (68,113,187)
(0,113,165) ; (34,162,187)
(34,113,165) ; (68,162,187)
(68,64,165) ; (137,97,187)
(68,97,165) ; (137,130,187)
(68,130,165) ; (137,163,187)
(97,0,0) ; (150,64,97)
(150,0,0) ; (203,64,97)
(203,0,0) ; (256,64,97)
(97,0,97) ; (136,64,166)
(136,0,97) ; (175,64,166)
(175,0,97) ; (214,64,166)
(214,0,97) ; (253,64,166)
(97,0,166) ; (135,64,220)
(135,0,166) ; (173,64,220)
(173,0,166) ; (211,64,220)
(211,0,166) ; (249,64,220)
(149,143,0) ; (205,233,60)
(205,143,0) ; (261,233,60)
(261,143,0) ; (317,233,60)
(317,143,0) ; (373,233,60)
(373,143,0) ; (429,233,60)
(429,143,0) ; (485,233,60)
(149,143,60) ; (197,233,99)
(197,143,60) ; (245,233,99)
(245,143,60) ; (293,233,99)
(293,143,60) ; (341,233,99)
(341,143,60) ; (389,233,99)
(389,143,60) ; (483,230,99)
(426,0,0) ; (485,71,72)
(426,71,0) ; (485,142,72)
(426,0,72) ; (485,71,144)
(426,71,72) ; (485,142,144)
(426,0,144) ; (484,47,194)
(426,47,144) ; (484,94,194)
(426,94,144) ; (484,141,194)
(426,0,194) ; (484,62,216)
(426,62,194) ; (484,124,216)
(330,0,0) ; (426,67,77)
(330,0,77) ; (426,67,154)
(330,0,154) ; (377,66,218)
(377,0,154) ; (424,66,218)
(146,64,0) ; (227,141,67)
(227,64,0) ; (323,141,67)
(146,64,67) ; (233,141,93)
(233,64,67) ; (320,141,93)
(375,67,0) ; (426,141,44)
(375,67,44) ; (426,141,88)
(375,67,88) ; (426,141,132)
(375,67,132) ; (426,141,176)
(375,67,176) ; (426,141,220)
(256,0,0) ; (325,64,39)
(256,0,39) ; (325,64,78)
(256,0,78) ; (322,64,125)
(324,67,0) ; (375,142,83)
(324,67,83) ; (374,137,104)
(146,64,93) ; (222,141,120)
(146,64,120) ; (222,141,147)
(146,64,147) ; (222,141,174)
(222,64,93) ; (269,102,132)
(269,64,93) ; (316,102,132)
(222,102,93) ; (269,140,132)
(269,102,93) ; (316,140,132)
(385,145,99) ; (483,230,123)
(385,145,123) ; (483,230,147)
(385,145,147) ; (483,230,171)
(385,145,171) ; (483,230,195)
(385,145,195) ; (483,230,219)
(149,143,99) ; (249,230,141)
(333,146,99) ; (385,188,171)
(333,188,99) ; (385,230,171)
(333,146,171) ; (359,227,220)
(359,146,171) ; (385,227,220)
(249,143,99) ; (326,230,125)
(328,67,104) ; (374,134,158)
(328,67,158) ; (374,134,212)
(249,149,125) ; (326,230,192)
(249,149,192) ; (326,225,219)
(256,0,125) ; (322,64,172)
(222,64,132) ; (314,136,200)
(149,143,141) ; (249,230,183)
(486,0,167) ; (535,81,193)
(535,0,167) ; (584,81,193)
(486,0,193) ; (535,81,219)
(535,0,193) ; (584,81,219)
(542,150,167) ; (584,222,219)
(487,82,167) ; (542,152,202)
(487,152,167) ; (542,222,202)
(551,81,167) ; (584,150,189)
(256,0,172) ; (314,62,194)
(256,0,194) ; (314,62,216)
(146,64,174) ; (213,118,220)
(146,119,174) ; (215,141,207)
(149,148,183) ; (246,189,217)
(149,189,183) ; (246,230,217)
(0,64,187) ; (30,158,220)
(30,64,187) ; (60,158,220)
(60,64,187) ; (107,138,220)
(60,140,187) ; (129,162,220)
(107,64,187) ; (137,130,218)
(553,81,189) ; (584,147,219)
(222,64,200) ; (314,125,220)
