0.0606
31 3101
587 233 220
40
1 110 0  53 1  28 1 4
2 48 1  54 1  52 1 1
3 119 0  36 1  33 1 2
4 82 0  32 1  34 1 3
5 76 1  83 1  71 1 2
6 101 0  84 1  44 1 3
7 60 1  100 1  68 1 2
8 104 0  29 1  79 0 4
9 86 1  74 1  54 1 2
10 100 0  94 0  23 1 3
11 73 1  96 1  68 1 2
12 85 1  48 1  51 1 3
13 45 1  39 1  43 1 2
14 116 0  37 1  72 1 2
15 73 1  85 1  73 1 2
16 42 1  67 1  56 1 2
17 36 1  29 1  49 1 3
18 98 0  28 1  22 1 6
19 100 0  43 1  45 1 3
20 76 1  54 1  80 1 2
21 43 1  63 1  48 1 6
22 57 1  40 1  39 1 4
23 102 0  48 1  55 1 4
24 107 0  51 1  74 1 8
25 101 0  48 0  21 1 2
26 86 1  95 1  51 1 4
27 58 1  72 1  53 1 3
28 111 1  65 1  59 1 1
29 107 1  95 1  59 1 7
30 41 1  90 0  37 1 2
31 101 0  44 1  70 1 2
32 58 1  43 1  48 1 2
33 57 1  90 1  64 1 2
34 113 1  86 1  71 1 1
35 60 0  72 0  27 1 5
36 109 0  30 1  42 1 5
37 37 1  50 0  22 1 3
38 39 1  41 1  79 0 5
39 62 0  83 0  27 1 6
40 34 1  72 0  24 1 1
(0,0,0) ; (107,59,95)
(0,0,95) ; (107,59,190)
(0,0,190) ; (98,28,212)
(0,28,190) ; (98,56,212)
(291,0,0) ; (365,107,51)
(365,0,0) ; (439,107,51)
(439,0,0) ; (513,107,51)
(513,0,0) ; (587,107,51)
(291,0,51) ; (365,107,102)
(365,0,51) ; (439,107,102)
(439,0,51) ; (513,107,102)
(513,0,51) ; (587,107,102)
(291,0,102) ; (350,107,197)
(350,0,102) ; (409,107,197)
(409,0,102) ; (468,107,197)
(468,0,102) ; (527,107,197)
(527,0,102) ; (586,107,197)
(291,0,197) ; (385,100,220)
(385,0,197) ; (479,100,220)
(479,0,197) ; (573,100,220)
(0,131,0) ; (95,182,86)
(0,182,0) ; (95,233,86)
(0,131,86) ; (95,182,172)
(0,182,86) ; (95,233,172)
(0,131,172) ; (45,231,215)
(45,131,172) ; (90,231,215)
(504,108,0) ; (587,179,76)
(504,179,0) ; (584,233,76)
(504,108,76) ; (587,179,152)
(504,179,76) ; (584,233,152)
(0,59,0) ; (116,131,37)
(0,59,37) ; (116,131,74)
(0,59,74) ; (58,131,127)
(58,59,74) ; (116,131,127)
(0,59,127) ; (113,130,213)
(421,109,0) ; (504,171,27)
(421,171,0) ; (504,233,27)
(421,109,27) ; (504,171,54)
(421,171,27) ; (504,233,54)
(421,109,54) ; (504,171,81)
(421,171,54) ; (504,233,81)
(95,131,0) ; (143,233,55)
(95,131,55) ; (143,233,110)
(95,131,110) ; (143,233,165)
(95,131,165) ; (143,233,220)
(107,0,0) ; (197,57,64)
(197,0,0) ; (287,57,64)
(143,132,0) ; (187,233,70)
(187,132,0) ; (231,233,70)
(143,132,70) ; (187,233,154)
(187,132,70) ; (231,233,154)
(143,132,154) ; (227,233,198)
(143,132,198) ; (171,230,220)
(171,132,198) ; (199,230,220)
(199,132,198) ; (227,230,220)
(232,137,0) ; (295,185,43)
(295,137,0) ; (358,185,43)
(358,137,0) ; (421,185,43)
(232,185,0) ; (295,233,43)
(295,185,0) ; (358,233,43)
(358,185,0) ; (421,233,43)
(116,57,0) ; (202,131,54)
(202,57,0) ; (288,131,54)
(116,57,54) ; (201,130,127)
(201,57,54) ; (286,130,127)
(312,107,0) ; (421,137,42)
(312,107,42) ; (421,137,84)
(312,107,84) ; (421,137,126)
(285,137,43) ; (353,233,116)
(353,137,43) ; (421,233,116)
(232,137,43) ; (283,185,128)
(232,185,43) ; (283,233,128)
(107,0,64) ; (217,28,117)
(107,28,64) ; (217,56,117)
(107,0,117) ; (217,28,170)
(107,28,117) ; (217,56,170)
(217,0,64) ; (284,56,106)
(217,0,106) ; (284,56,148)
(424,119,81) ; (464,176,120)
(464,119,81) ; (504,176,120)
(424,176,81) ; (464,233,120)
(464,176,81) ; (504,233,120)
(285,173,116) ; (353,233,216)
(353,173,116) ; (421,233,216)
(339,141,116) ; (421,173,150)
(339,141,150) ; (421,173,184)
(339,141,184) ; (421,173,218)
(290,137,116) ; (339,173,145)
(290,137,145) ; (339,173,174)
(290,137,174) ; (339,173,203)
(425,129,120) ; (504,233,149)
(312,107,126) ; (421,137,168)
(312,107,168) ; (421,137,210)
(116,57,127) ; (176,129,154)
(176,57,127) ; (236,129,154)
(116,57,154) ; (176,129,181)
(176,57,154) ; (236,129,181)
(236,57,127) ; (284,115,170)
(232,181,128) ; (280,233,182)
(232,138,128) ; (271,181,173)
(232,138,173) ; (271,181,218)
(217,0,148) ; (275,53,220)
(425,129,149) ; (504,233,178)
(505,110,152) ; (584,151,191)
(505,151,152) ; (584,192,191)
(505,192,152) ; (584,233,191)
(107,0,170) ; (192,51,218)
(192,0,170) ; (214,50,207)
(236,57,170) ; (284,115,213)
(425,155,178) ; (504,194,219)
(425,194,178) ; (504,233,219)
(432,131,178) ; (504,155,212)
(116,57,181) ; (235,93,214)
(116,93,181) ; (235,129,214)
(232,183,182) ; (254,233,219)
(254,183,182) ; (276,233,219)
(505,129,191) ; (584,233,220)
