0.0664
67 6701
587 233 220
40
1 70 1  49 1  59 1 5
2 45 1  28 1  42 1 8
3 68 1  88 0  35 1 1
4 104 0  48 1  46 1 3
5 77 0  35 1  21 1 4
6 76 1  96 1  63 1 1
7 43 1  35 1  68 1 1
8 78 0  43 1  39 1 4
9 35 1  86 0  33 1 6
10 33 1  51 1  37 1 2
11 51 1  68 1  57 1 2
12 65 1  33 1  60 1 5
13 101 1  81 1  74 1 1
14 115 0  53 1  30 1 2
15 117 0  38 1  80 0 2
16 114 0  96 1  49 1 2
17 116 1  89 1  70 1 2
18 95 1  67 1  67 1 3
19 61 1  60 1  53 1 2
20 116 1  67 1  79 1 3
21 47 1  63 1  76 1 4
22 65 1  66 0  33 1 4
23 73 1  64 1  76 1 8
24 68 1  39 1  74 1 1
25 83 0  50 1  33 1 2
26 115 0  54 1  51 1 4
27 95 1  92 1  73 1 1
28 75 1  44 1  52 1 3
29 47 1  75 1  45 1 4
30 119 0  57 1  37 1 3
31 78 1  79 1  41 1 5
32 37 1  58 1  38 1 3
33 47 1  29 1  50 1 4
34 36 1  87 0  33 1 2
35 60 1  71 1  74 1 3
36 56 1  83 1  56 1 1
37 89 0  59 0  20 1 2
38 81 1  84 1  79 1 3
39 44 1  100 0  72 1 4
40 110 0  50 1  72 1 5
(237,81,163) ; (0,0,0)
(256,152,120) ; (0,81,0)
(70,178,219) ; (517,0,0)
(115,54,216) ; (472,179,0)
(201,79,116) ; (316,0,0)
(110,50,216) ; (362,183,0)
(88,100,144) ; (429,79,0)
(67,100,190) ; (362,83,0)
(104,46,219) ; (258,187,0)
(78,79,125) ; (237,0,0)
(71,74,219) ; (291,113,0)
(35,43,68) ; (256,144,0)
(66,33,130) ; (296,79,0)
(33,65,120) ; (256,79,0)
(28,42,45) ; (256,145,68)
(28,42,45) ; (256,145,113)
(110,72,100) ; (407,0,116)
(81,74,101) ; (326,0,116)
(114,96,98) ; (0,135,120)
(115,54,51) ; (0,81,120)
(92,73,95) ; (114,158,120)
(67,67,95) ; (115,91,120)
(38,74,58) ; (206,157,120)
(59,70,98) ; (182,87,120)
(33,65,60) ; (256,79,120)
(78,78,43) ; (237,0,125)
(65,33,60) ; (297,79,130)
(87,66,36) ; (430,113,144)
(86,33,35) ; (431,79,144)
(28,42,45) ; (256,145,158)
(45,42,56) ; (0,0,163)
(119,37,57) ; (0,42,163)
(119,37,57) ; (45,0,163)
(45,42,56) ; (119,37,163)
(68,51,57) ; (164,0,163)
(45,28,42) ; (164,51,163)
(75,44,52) ; (237,0,168)
(74,33,51) ; (237,44,168)
(83,50,33) ; (0,81,171)
(29,50,47) ; (83,81,171)
(38,58,37) ; (206,173,178)
(86,33,35) ; (431,79,179)
(83,50,33) ; (434,129,180)
(59,89,20) ; (368,94,190)
