(85,176,217)
(0,0,0)
(80,203,220)
(507,0,0)
(75,55,218)
(0,178,0)
(83,30,117)
(504,203,0)
(404,45,218)
(75,188,0)
(120,184,132)
(387,0,0)
(78,102,220)
(85,0,0)
(112,85,128)
(85,103,0)
(62,100,212)
(163,0,0)
(158,108,59)
(229,0,0)
(120,77,112)
(197,111,0)
(67,78,102)
(320,110,0)
(130,55,161)
(257,0,59)
(27,60,135)
(229,0,59)
(100,53,158)
(287,55,59)
(54,47,40)
(229,60,59)
(52,33,120)
(229,60,99)
(65,65,55)
(322,123,102)
(120,74,48)
(197,111,112)
(62,29,100)
(525,204,117)
(76,59,90)
(85,129,128)
(79,24,32)
(85,103,128)
(34,54,62)
(161,134,128)
(31,30,38)
(164,104,128)
(108,107,64)
(395,0,132)
(114,72,37)
(389,112,132)
(65,53,62)
(322,135,157)
(68,20,29)
(85,103,160)
(86,46,60)
(197,139,160)
(60,27,45)
(197,112,160)
(31,38,30)
(286,147,160)
(60,27,45)
(257,112,160)
(31,30,38)
(164,104,166)
(96,41,50)
(407,143,169)
(62,29,50)
(441,114,169)
(40,27,47)
(401,116,169)
(31,38,30)
(161,150,190)
(98,92,21)
(405,0,196)
