0.0593
9 901
587 233 220
40
1 63 1  75 1  67 1 3
2 100 0  49 1  60 1 1
3 90 0  35 1  45 1 3
4 67 1  88 1  78 1 1
5 41 1  82 0  25 1 3
6 58 1  47 1  43 1 4
7 36 1  26 1  67 0 3
8 75 1  91 1  64 1 4
9 108 0  28 1  56 0 5
10 76 1  65 1  62 1 3
11 68 1  51 1  55 1 2
12 117 1  87 1  79 1 6
13 69 1  57 1  66 1 1
14 48 1  31 1  30 1 2
15 88 1  78 1  52 1 3
16 66 1  62 1  69 1 4
17 45 1  44 1  47 1 5
18 35 1  73 0  46 1 1
19 93 0  69 0  33 1 2
20 77 0  57 1  34 1 2
21 97 0  39 1  75 1 3
22 70 1  47 1  39 1 4
23 118 0  48 1  58 1 3
24 82 1  44 1  66 1 4
25 115 0  28 1  31 1 3
26 106 0  40 1  24 1 6
27 91 1  85 1  55 1 3
28 82 0  79 0  23 1 3
29 51 1  46 1  44 1 4
30 117 0  33 1  51 1 5
31 91 0  62 1  38 1 7
32 117 0  30 1  51 1 5
33 99 1  85 1  72 1 1
34 97 1  55 1  65 1 4
35 112 0  50 1  29 1 5
36 64 0  35 1  32 1 3
37 34 1  50 1  35 1 3
38 47 1  95 0  29 1 2
39 57 0  25 1  56 0 6
40 87 0  87 0  32 1 3
(0,0,0) ; (117,33,51)
(117,0,0) ; (234,33,51)
(0,33,0) ; (117,63,51)
(117,33,0) ; (234,63,51)
(0,0,51) ; (117,33,102)
(117,0,51) ; (234,33,102)
(0,33,51) ; (117,63,102)
(117,33,51) ; (234,63,102)
(0,0,102) ; (76,62,167)
(76,0,102) ; (152,62,167)
(152,0,102) ; (228,62,167)
(0,154,0) ; (117,233,87)
(117,154,0) ; (234,233,87)
(234,154,0) ; (351,233,87)
(0,154,87) ; (117,233,174)
(117,154,87) ; (234,233,174)
(234,154,87) ; (351,233,174)
(463,0,0) ; (499,67,26)
(499,0,0) ; (587,67,78)
(463,0,26) ; (499,67,52)
(463,0,52) ; (499,67,78)
(463,0,78) ; (525,66,147)
(525,0,78) ; (587,66,147)
(463,0,147) ; (525,66,216)
(525,0,147) ; (587,66,216)
(483,136,0) ; (522,233,75)
(522,136,0) ; (587,233,55)
(522,136,55) ; (587,233,110)
(483,136,75) ; (522,233,150)
(522,136,110) ; (587,233,165)
(483,136,150) ; (522,183,220)
(483,183,150) ; (522,230,220)
(522,136,165) ; (587,233,220)
(0,63,0) ; (64,154,75)
(64,63,0) ; (128,154,75)
(128,63,0) ; (192,154,75)
(192,63,0) ; (256,154,75)
(0,63,75) ; (85,154,130)
(85,63,75) ; (170,154,130)
(170,63,75) ; (255,154,130)
(0,63,130) ; (62,154,168)
(62,63,130) ; (124,154,168)
(124,63,130) ; (186,154,168)
(186,63,130) ; (248,154,168)
(512,67,0) ; (587,134,63)
(351,145,0) ; (417,189,82)
(417,145,0) ; (483,189,82)
(351,189,0) ; (417,233,82)
(417,189,0) ; (483,233,82)
(345,0,0) ; (463,58,48)
(345,0,48) ; (463,58,96)
(345,0,96) ; (463,58,144)
(345,0,144) ; (457,29,194)
(345,29,144) ; (457,58,194)
(345,0,194) ; (401,57,219)
(401,0,194) ; (457,57,219)
(455,67,0) ; (512,136,66)
(356,58,0) ; (455,143,72)
(234,0,0) ; (342,56,28)
(234,0,28) ; (342,56,56)
(234,0,56) ; (342,56,84)
(234,0,84) ; (342,56,112)
(234,0,112) ; (342,56,140)
(261,58,0) ; (356,87,47)
(261,87,0) ; (356,116,47)
(261,58,47) ; (308,116,90)
(308,58,47) ; (355,116,90)
(260,116,0) ; (351,154,62)
(260,116,62) ; (351,154,124)
(512,67,63) ; (587,134,126)
(512,67,126) ; (587,134,189)
(461,67,66) ; (512,135,121)
(461,67,121) ; (512,135,176)
(361,58,72) ; (408,103,116)
(408,58,72) ; (455,103,116)
(361,58,116) ; (408,103,160)
(408,58,116) ; (455,103,160)
(361,58,160) ; (451,103,195)
(358,104,72) ; (455,143,147)
(358,104,147) ; (405,143,217)
(405,104,147) ; (452,143,217)
(391,145,82) ; (437,189,133)
(437,145,82) ; (483,189,133)
(391,189,82) ; (437,233,133)
(437,189,82) ; (483,233,133)
(357,156,82) ; (391,233,139)
(357,156,139) ; (391,233,196)
(261,58,90) ; (308,116,133)
(308,58,90) ; (355,116,133)
(260,116,124) ; (351,154,186)
(396,146,133) ; (483,233,165)
(396,146,165) ; (483,233,197)
(298,58,133) ; (355,114,158)
(298,58,158) ; (355,114,183)
(261,58,133) ; (296,108,167)
(234,0,140) ; (340,24,180)
(234,24,140) ; (340,48,180)
(234,0,180) ; (340,24,220)
(234,24,180) ; (340,48,220)
(0,0,167) ; (117,33,218)
(0,33,167) ; (112,62,217)
(117,0,167) ; (217,60,216)
(261,58,167) ; (292,106,197)
(0,63,168) ; (78,151,220)
(78,63,168) ; (156,151,220)
(156,63,168) ; (234,151,220)
(0,154,174) ; (82,233,197)
(0,154,197) ; (82,233,220)
(82,163,174) ; (172,198,219)
(82,198,174) ; (172,233,219)
(172,198,174) ; (245,233,220)
(172,154,174) ; (219,198,219)
(245,185,174) ; (351,209,214)
(245,209,174) ; (351,233,214)
(219,160,174) ; (301,185,215)
(303,154,174) ; (351,185,204)
(462,67,176) ; (512,101,211)
(462,101,176) ; (512,135,211)
(298,58,183) ; (355,114,208)
(287,119,186) ; (351,154,218)
(530,67,189) ; (587,123,214)
(369,58,195) ; (451,99,220)
(401,154,197) ; (483,233,220)
