0.0645
73 7301
587 233 220
40
1 68 1  60 1  37 1 1
2 98 0  75 0  26 1 1
3 80 0  36 1  50 1 1
4 75 1  91 1  54 1 3
5 91 1  59 1  79 1 2
6 104 0  43 1  71 1 1
7 87 0  89 0  24 1 5
8 41 1  33 1  75 0 2
9 93 0  63 1  32 1 4
10 79 0  95 0  37 1 3
11 109 1  89 1  72 1 2
12 49 1  86 1  56 1 2
13 104 0  91 0  44 1 4
14 90 0  29 1  40 1 1
15 115 0  52 1  66 1 5
16 34 1  96 0  47 1 2
17 99 1  98 1  79 1 2
18 39 1  34 1  20 1 2
19 82 1  91 1  76 1 4
20 58 1  35 1  48 1 2
21 75 0  29 1  24 1 3
22 61 1  45 1  74 1 2
23 109 0  25 1  59 0 3
24 55 1  89 1  78 1 4
25 85 0  46 1  39 1 4
26 49 1  48 1  60 1 2
27 120 0  48 1  50 1 3
28 53 1  97 1  68 1 2
29 91 0  31 1  46 1 5
30 39 1  54 1  50 1 3
31 55 1  78 1  56 1 3
32 70 1  80 1  79 1 2
33 78 0  33 1  68 0 4
34 77 1  41 1  52 1 4
35 74 0  34 1  68 0 3
36 76 0  30 1  53 1 4
37 85 1  79 1  58 1 3
38 102 0  33 1  29 1 2
39 103 1  54 1  80 1 5
40 112 0  43 1  43 1 5
(0,0,0) ; (76,91,82)
(76,0,0) ; (152,91,82)
(0,0,82) ; (46,91,113)
(46,0,82) ; (150,91,126)
(0,0,113) ; (46,91,144)
(46,0,126) ; (150,91,170)
(0,0,144) ; (46,91,175)
(46,0,170) ; (150,91,214)
(0,0,175) ; (46,85,214)
(535,0,0) ; (587,77,41)
(535,77,0) ; (587,154,41)
(535,154,0) ; (587,231,41)
(535,0,41) ; (587,115,107)
(535,115,41) ; (587,230,107)
(535,0,107) ; (587,115,173)
(535,115,107) ; (587,230,173)
(0,123,0) ; (89,178,78)
(89,123,0) ; (178,178,78)
(0,178,0) ; (89,233,78)
(89,178,0) ; (178,233,78)
(0,123,78) ; (89,232,150)
(89,123,78) ; (178,232,150)
(0,123,150) ; (59,232,175)
(59,123,150) ; (118,232,175)
(118,123,150) ; (177,232,175)
(371,0,0) ; (453,91,76)
(453,0,0) ; (535,91,76)
(371,0,76) ; (425,91,151)
(425,0,76) ; (479,91,151)
(479,0,76) ; (533,91,151)
(371,0,151) ; (450,91,210)
(450,0,151) ; (529,91,210)
(456,93,0) ; (535,163,80)
(456,163,0) ; (535,233,80)
(456,93,80) ; (534,161,113)
(456,161,80) ; (534,229,113)
(456,93,113) ; (534,161,146)
(456,161,113) ; (534,229,146)
(0,91,0) ; (93,123,63)
(0,91,63) ; (93,123,126)
(0,91,126) ; (91,122,172)
(298,135,0) ; (377,233,99)
(377,135,0) ; (456,233,99)
(298,135,99) ; (345,231,133)
(345,135,99) ; (398,232,167)
(398,135,99) ; (451,232,167)
(298,135,133) ; (345,231,167)
(152,0,0) ; (237,79,58)
(152,0,58) ; (237,79,116)
(152,0,116) ; (237,79,174)
(152,0,174) ; (237,39,220)
(152,39,174) ; (237,78,220)
(178,134,0) ; (238,183,48)
(238,134,0) ; (298,183,48)
(178,183,0) ; (298,233,48)
(178,134,48) ; (298,182,98)
(178,182,48) ; (298,230,98)
(93,91,0) ; (186,123,63)
(93,91,63) ; (186,123,126)
(93,91,126) ; (184,122,172)
(268,0,0) ; (371,80,54)
(268,0,54) ; (371,80,108)
(344,91,0) ; (456,134,43)
(344,91,43) ; (456,134,86)
(344,91,86) ; (456,134,129)
(344,91,129) ; (456,134,172)
(344,91,172) ; (456,134,215)
(237,0,0) ; (267,76,53)
(237,0,53) ; (267,76,106)
(237,0,106) ; (267,76,159)
(237,0,159) ; (267,76,212)
(186,79,0) ; (264,134,56)
(186,79,56) ; (264,134,112)
(186,79,112) ; (264,134,168)
(186,79,168) ; (225,133,218)
(225,79,168) ; (264,133,218)
(264,80,0) ; (344,134,103)
(178,141,98) ; (265,230,122)
(178,141,122) ; (265,230,146)
(178,141,146) ; (265,230,170)
(178,141,170) ; (265,230,194)
(178,141,194) ; (265,230,218)
(265,155,98) ; (298,230,139)
(265,155,139) ; (298,230,180)
(264,80,103) ; (344,134,206)
(276,0,108) ; (371,79,145)
(276,0,145) ; (371,79,182)
(276,0,182) ; (371,79,219)
(460,93,146) ; (534,161,180)
(460,161,146) ; (534,229,180)
(336,165,167) ; (451,231,219)
(349,136,167) ; (451,165,200)
(300,151,167) ; (336,231,217)
(0,91,172) ; (75,120,196)
(0,91,196) ; (75,120,220)
(93,91,172) ; (183,120,212)
(535,0,173) ; (587,77,214)
(548,145,173) ; (587,230,219)
(537,77,173) ; (587,131,212)
(0,171,175) ; (74,232,220)
(74,171,175) ; (148,232,220)
(0,123,175) ; (58,171,210)
(58,123,175) ; (116,171,210)
(148,130,175) ; (177,232,208)
(116,132,175) ; (136,171,209)
(460,161,180) ; (534,229,214)
(474,93,180) ; (534,161,217)
(265,155,180) ; (294,230,204)
