0.0628
87 8701
587 233 220
40
1 44 1  43 1  68 1 1
2 115 0  76 0  30 1 4
3 88 0  67 0  20 1 3
4 61 1  90 0  42 1 1
5 59 1  31 1  59 1 5
6 55 1  51 1  29 1 4
7 62 1  91 1  79 1 2
8 112 0  39 1  43 1 3
9 75 0  26 1  80 0 5
10 93 0  46 1  41 1 5
11 68 1  62 1  35 1 6
12 34 1  93 0  48 1 7
13 75 1  79 1  65 1 4
14 73 0  68 0  30 1 2
15 120 0  74 0  34 1 1
16 92 0  35 1  67 1 4
17 39 1  53 1  49 1 3
18 115 0  38 1  28 1 1
19 71 1  82 1  44 1 3
20 93 1  83 1  59 1 4
21 82 0  71 0  31 1 2
22 98 1  93 1  51 1 2
23 42 1  79 0  33 1 7
24 65 1  78 1  53 1 4
25 49 0  50 0  21 1 4
26 77 0  25 1  61 0 3
27 76 1  96 1  71 1 4
28 42 1  58 1  79 1 6
29 88 1  53 1  77 1 2
30 71 1  68 1  55 1 3
31 95 1  98 1  52 1 3
32 84 1  84 1  59 1 3
33 85 0  94 0  28 1 4
34 103 1  78 1  79 1 1
35 95 1  57 1  53 1 3
36 36 1  53 1  55 1 3
37 61 0  34 1  28 1 2
38 55 1  48 1  35 1 5
39 102 0  67 1  39 1 1
40 45 1  90 0  41 1 8
(0,0,0) ; (78,53,65)
(78,0,0) ; (156,53,65)
(0,0,65) ; (78,53,130)
(78,0,65) ; (156,53,130)
(0,0,130) ; (77,53,218)
(77,0,130) ; (154,53,218)
(0,56,0) ; (83,149,59)
(0,149,0) ; (84,233,59)
(0,56,59) ; (83,149,118)
(0,149,59) ; (84,233,118)
(0,56,118) ; (83,149,177)
(0,149,118) ; (84,233,177)
(0,56,177) ; (79,114,219)
(0,114,177) ; (79,172,219)
(0,172,177) ; (79,230,219)
(507,0,0) ; (587,75,26)
(507,75,0) ; (586,150,65)
(507,150,0) ; (586,225,65)
(507,0,26) ; (587,75,52)
(507,0,52) ; (587,75,78)
(507,75,65) ; (586,150,130)
(507,150,65) ; (586,225,130)
(507,0,78) ; (587,75,104)
(507,0,104) ; (587,75,130)
(507,0,130) ; (586,33,172)
(507,33,130) ; (586,66,172)
(507,66,130) ; (586,99,172)
(507,99,130) ; (586,132,172)
(507,132,130) ; (586,165,172)
(507,165,130) ; (586,223,172)
(315,0,0) ; (411,71,76)
(411,0,0) ; (507,71,76)
(315,0,76) ; (411,71,152)
(411,0,76) ; (507,71,152)
(315,0,152) ; (407,35,219)
(407,0,152) ; (499,35,219)
(315,35,152) ; (407,70,219)
(407,35,152) ; (499,70,219)
(352,74,0) ; (450,126,95)
(352,126,0) ; (450,178,95)
